Calibrated m/z,C,H,O,N,S,P,Molecular Formula,Is Isotopologue,Heteroatom Class,Calculated m/z,m/z Error (ppm),MolForm,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd
369.982208717,10,14,8,1,2,1,C10H14O8N1P1S2,0,N1 S2 P1 O8,369.982569307,-0.974613782,C10H14O8NS2P,0,0,5,-3,-7,48.9,369.569083277479,0.430916722520919,0.4,0.8,1.4,0.1,0.1,1,Other,Tannin,Other,48.9,-146.87383244059,0.11833913086197,0.0980853534675531,489,-1468.7383244059
293.03364574,10,14,8,0,1,0,C10H14O8S1,0,S1 O8,293.03366213,-0.055932547,C10H14O8S,0,0,4,-4,-5,48.9,292.706441753326,0.293558246674252,0.4,0.8,1.4,0,0,NA,Other,Tannin,Other,48.9,-138.883063769545,0.11833913086197,0.102013469450368,489,-1388.83063769545
277.056469402,10,14,9,0,0,0,C10H14O9,0,O9,277.056505575,-0.130563473,C10H14O9,0,0,4,-5,-5,48.9,276.747105673158,0.252894326841783,0.4,0.9,1.4,0,0,NA,Other,Tannin,Other,48.9,-134.887679434023,0.11833913086197,0.104031912902608,489,-1348.87679434023
337.034878688,10,14,9,2,1,0,C10H14O9N2S1,0,N2 S1 O9,337.034724758,0.456716221,C10H14O9N2S,0,0,5,-4,-7,26.1,336.658542531527,0.341457468472754,1.2,0.9,1.4,0.2,0,Inf,Other,Tannin,Other,26.1,-121.729220414323,0.140794973410313,0.120256165195114,261,-1217.29220414323
333.068704807,10,14,9,4,0,0,C10H14O9N4,0,N4 O9,333.068801593,-0.290586586,C10H14O9N4,0,0,6,-3,-7,14.7,332.696797315715,0.303202684285054,1.6,0.9,1.4,0.4,0,Inf,Other,Tannin,Protein,14.7,-105.161530065667,0.154960434201604,0.139445575391751,147,-1051.61530065667
309.028698059,10,14,9,0,1,0,C10H14O9S1,0,S1 O9,309.028576749,0.392552875,C10H14O9S,0,0,4,-5,-6,43.2,308.683633854013,0.316366145986819,0.6,0.9,1.4,0,0,NA,Other,Tannin,Other,43.2,-136.592295098501,0.123315729873717,0.105009305453483,432,-1365.92295098501
212.092909238,10,15,4,1,0,0,C10H15O4N1,0,N1 O4,212.092831514,0.36646512,C10H15O4N,0,0.142857142857143,4,0,-1,71.7,211.856084400795,0.143915599205172,-0.4,0.4,1.5,0.1,0,Inf,Protein,Protein,Other,71.7,-140.055369782679,0.0971772361292719,0.0894550864094207,717,-1400.55369782679
257.06968567,10,15,4,2,0,1,C10H15O4N2P1,0,N2 P1 O4,257.069667517,0.070614404,C10H15O4N2P,0,0,5,1,-2,77.4,256.782639362427,0.217360637572995,-0.6,0.4,1.5,0.2,0.1,2,Protein,Protein,Protein,77.4,-146.341522789246,0.0895493608691158,0.0812454135194284,774,-1463.41522789246
228.087814781,10,15,5,1,0,0,C10H15O5N1,0,N1 O5,228.087746133,0.300971054,C10H15O5N,0,0.0769230769230769,4,-1,-2,66,227.833129889374,0.166870110626348,-0.2,0.5,1.5,0.1,0,Inf,Protein,Protein,Other,66,-137.764601111634,0.114076154533263,0.101173819704439,660,-1377.64601111634
244.082868759,10,15,6,1,0,0,C10H15O6N1,0,N1 O6,244.082660753,0.852196583,C10H15O6N,0,0,4,-2,-3,60.3,243.810323647209,0.189676352791338,0,0.6,1.5,0.1,0,Inf,Amino Sugar,Amino Sugar,Other,60.3,-135.47383244059,0.115696286540446,0.10006379479783,603,-1354.7383244059
272.088869633,10,15,6,3,0,0,C10H15O6N3,0,N3 O6,272.088808762,0.223716985,C10H15O6N3,0,0,5,-1,-4,43.2,271.785052770439,0.214947229561233,0.6,0.6,1.5,0.3,0,Inf,Amino Sugar,Amino Sugar,Protein,43.2,-120.610757756412,0.123315729873717,0.114094138928512,432,-1206.10757756412
260.077710582,10,15,7,1,0,0,C10H15O7N1,0,N1 O7,260.077575373,0.519882863,C10H15O7N,0,0,4,-3,-4,54.6,259.787305486938,0.212694513062161,0.2,0.7,1.5,0.1,0,Inf,Carbohydrate;Amino Sugar,Amino Sugar,Other,54.6,-133.183063769545,0.117093485793403,0.102852204446593,546,-1331.83063769545
305.054598783,10,15,7,2,0,1,C10H15O7N2P1,0,N2 P1 O7,305.054411375,0.614341795,C10H15O7N2P,0,0,5,-2,-5,60.3,304.713972092768,0.286027907232267,0,0.7,1.5,0.2,0.1,2,Carbohydrate;Amino Sugar,Amino Sugar,Nucleotide,60.3,-139.469216776112,0.115696286540446,0.0980212625492825,603,-1394.69216776112
277.048436628,10,15,7,0,0,1,C10H15O7P1,0,P1 O7,277.048263367,0.625382467,C10H15O7P,0,0,4,-3,-4,77.4,276.739081868625,0.260918131374581,-0.6,0.7,1.5,0,0.1,0,Carbohydrate;Amino Sugar,Amino Sugar,Other,77.4,-154.33229146029,0.0895493608691158,0.0785387318601571,774,-1543.3229146029
353.02161291,10,15,8,2,1,1,C10H15O8N2P1S1,0,N2 S1 P1 O8,353.021397169,0.611124977,C10H15O8N2SP,0,0,5,-3,-7,48.9,352.627425823276,0.372574176723901,0.4,0.8,1.5,0.2,0.1,2,Carbohydrate,Carbohydrate,Amino Sugar,48.9,-138.883063769545,0.11833913086197,0.102013469450368,489,-1388.83063769545
293.043462771,10,15,8,0,0,1,C10H15O8P1,0,P1 O8,293.043177986,0.971820449,C10H15O8P,0,0,4,-4,-5,71.7,292.716247822541,0.28375217745878,-0.4,0.8,1.5,0,0.1,0,Carbohydrate,Carbohydrate,Other,71.7,-152.041522789246,0.0971772361292719,0.0850562382875127,717,-1520.41522789246
292.067324916,10,15,9,1,0,0,C10H15O9N1,0,N1 O9,292.067404612,-0.272866162,C10H15O9N,0,0,4,-5,-6,43.2,291.741199931791,0.258800068209439,0.6,0.9,1.5,0.1,0,Inf,Carbohydrate,Carbohydrate,Other,43.2,-128.601526427456,0.123315729873717,0.109463197008941,432,-1286.01526427456
324.03965804,10,15,9,1,1,0,C10H15O9N1S1,0,N1 S1 O9,324.039475786,0.562442993,C10H15O9NS,0,0,4,-5,-7,37.5,323.677832462997,0.322167537003281,0.8,0.9,1.5,0.1,0,Inf,Carbohydrate,Carbohydrate,Other,37.5,-130.306142091934,0.128690678753946,0.110497871175573,375,-1303.06142091934
337.044484182,10,15,9,2,0,1,C10H15O9N2P1,0,N2 P1 O9,337.044240615,0.722657173,C10H15O9N2P,0,0,5,-4,-7,48.9,336.668137299947,0.331862700053136,0.4,0.9,1.5,0.2,0.1,2,Carbohydrate,Carbohydrate,Nucleotide,48.9,-134.887679434023,0.11833913086197,0.104031912902608,489,-1348.87679434023
215.05682057,10,16,1,0,2,0,C10H16O1S2,0,S2 O1,215.056981032,-0.746134901,C10H16OS2,0,0.0666666666666667,3,2,0,88.8,214.816686202923,0.183313797076835,-1,0.1,1.6,0,0,NA,Lipid,Lipid;Unsat Hydrocarbon,Other,88.8,-158.913828802379,0.0759369845319426,0.0667903348388767,888,-1589.13828802379
183.102679987,10,16,3,0,0,0,C10H16O3,0,O3,183.102667922,0.06589411,C10H16O3,0,0.176470588235294,3,0,0,88.8,182.898225898763,0.101774101236856,-1,0.3,1.6,0,0,NA,Lipid;Protein,Lipid,Other,88.8,-150.923060131334,0.0759369845319425,0.0691501664755325,888,-1509.23060131334
199.097609193,10,16,4,0,0,0,C10H16O4,0,O4,199.097582542,0.133859715,C10H16O4,0,0.125,3,-1,-1,83.1,198.87529502392,0.124704976080295,-0.8,0.4,1.6,0,0,NA,Protein,Protein,Other,83.1,-148.63229146029,0.082489679250122,0.074989033081861,831,-1486.3229146029
227.103713549,10,16,4,2,0,0,C10H16O4N2,0,N2 O4,227.10373055,-0.074864219,C10H16O4N2,0,0,4,0,-2,66,226.850127513601,0.149872486399147,-0.2,0.4,1.6,0.2,0,Inf,Protein,Protein,Protein,66,-133.769216776112,0.114076154533263,0.106502071673472,660,-1337.69216776112
215.092494398,10,16,5,0,0,0,C10H16O5,0,O5,215.092497161,-0.012846035,C10H16O5,0,0.0666666666666667,3,-2,-2,77.4,214.852320197208,0.147679802791885,-0.6,0.5,1.6,0,0,NA,Protein,Protein,Other,77.4,-146.341522789246,0.0895493608691158,0.0812454135194284,774,-1463.41522789246
243.098827436,10,16,5,2,0,0,C10H16O5N2,0,N2 O5,243.09864517,0.749760188,C10H16O5N2,0,0,4,-1,-3,60.3,242.827381113541,0.172618886459077,0,0.5,1.6,0.2,0,Inf,Protein,Protein,Protein,60.3,-131.478448105068,0.115696286540446,0.10583310595375,603,-1314.78448105068
247.06442668,10,16,5,0,1,0,C10H16O5S1,0,S1 O5,247.064568336,-0.573353714,C10H16O5S,0,0,3,-2,-3,71.7,246.788552333998,0.211447666001959,-0.4,0.5,1.6,0,0,NA,Protein,Protein,Other,71.7,-148.046138453723,0.0971772361292719,0.0864996474519725,717,-1480.46138453723
231.087410603,10,16,6,0,0,0,C10H16O6,0,O6,231.087411781,-0.005094714,C10H16O6,0,0,3,-3,-3,71.7,230.829376335882,0.170623664118352,-0.4,0.6,1.6,0,0,NA,Amino Sugar,Amino Sugar,Other,71.7,-144.050754118201,0.0971772361292719,0.0879657503467777,717,-1440.50754118201
259.093751696,10,16,6,2,0,0,C10H16O6N2,0,N2 O6,259.09355979,0.740684407,C10H16O6N2,0,0,4,-2,-4,54.6,258.80444529822,0.19555470177977,0.2,0.6,1.6,0.2,0,Inf,Amino Sugar,Amino Sugar,Protein,54.6,-129.187679434023,0.117093485793403,0.104773535232802,546,-1291.87679434023
323.037952726,10,16,6,2,2,0,C10H16O6N2S2,0,N2 S2 O6,323.037702138,0.775723267,C10H16O6N2S2,0,0,4,-2,-6,43.2,322.677245662099,0.322754337900847,0.6,0.6,1.6,0.2,0,Inf,Amino Sugar,Amino Sugar,Protein,43.2,-132.596910762979,0.123315729873717,0.10721476065314,432,-1325.96910762979
263.059472302,10,16,6,0,1,0,C10H16O6S1,0,S1 O6,263.059482955,-0.040497354,C10H16O6S,0,0,3,-3,-4,66,262.765737745163,0.234262254836551,-0.2,0.6,1.6,0,0,NA,Amino Sugar,Amino Sugar,Other,66,-145.755369782679,0.114076154533263,0.0936229287126429,660,-1457.55369782679
295.031745192,10,16,6,0,2,0,C10H16O6S2,0,S2 O6,295.03155413,0.647600843,C10H16O6S2,0,0,3,-3,-5,60.3,294.702310109627,0.297689890372567,0,0.6,1.6,0,0,NA,Amino Sugar,Amino Sugar,Other,60.3,-147.459985447157,0.115696286540446,0.0946312004661143,603,-1474.59985447157
247.082307049,10,16,7,0,0,0,C10H16O7,0,O7,247.0823264,-0.07831901,C10H16O7,0,0,3,-4,-4,66,246.806412737618,0.193587262381698,-0.2,0.7,1.6,0,0,NA,Carbohydrate;Amino Sugar,Amino Sugar,Other,66,-141.759985447157,0.114076154533263,0.0959325659567618,660,-1417.59985447157
275.088718957,10,16,7,2,0,0,C10H16O7N2,0,N2 O7,275.088474409,0.88897744,C10H16O7N2,0,0,4,-3,-5,48.9,274.781552435884,0.21844756411582,0.4,0.7,1.6,0.2,0,Inf,Carbohydrate;Amino Sugar,Amino Sugar,Other,48.9,-126.896910762979,0.11833913086197,0.108182684981251,489,-1268.96910762979
320.065508644,10,16,7,3,0,1,C10H16O7N3P1,0,N3 P1 O7,320.065310412,0.619349352,C10H16O7N3P,0,0,5,-2,-6,54.6,319.708120637716,0.291879362284362,0.2,0.7,1.6,0.3,0.1,3,Carbohydrate;Amino Sugar,Amino Sugar,Nucleotide,54.6,-133.183063769545,0.117093485793403,0.102852204446593,546,-1331.83063769545
279.054468962,10,16,7,0,1,0,C10H16O7S1,0,S1 O7,279.054397575,0.255816891,C10H16O7S,0,0,3,-4,-5,60.3,278.742874249,0.257125750999819,0,0.7,1.6,0,0,NA,Carbohydrate;Amino Sugar,Amino Sugar,Other,60.3,-143.464601111634,0.115696286540446,0.0963119604899059,603,-1434.64601111634
295.049211707,10,16,8,0,1,0,C10H16O8S1,0,S1 O8,295.049312194,-0.340577441,C10H16O8S,0,0,3,-5,-6,54.6,294.719757121361,0.280242878639285,0.2,0.8,1.6,0,0,NA,Carbohydrate,Carbohydrate,Other,54.6,-141.17383244059,0.117093485793403,0.0991106144174278,546,-1411.7383244059
307.07809855,10,16,9,2,0,0,C10H16O9N2,0,N2 O9,307.078303648,-0.667902925,C10H16O9N2,0,0,4,-5,-7,37.5,306.735212401851,0.264787598149212,0.8,0.9,1.6,0.2,0,Inf,Carbohydrate,Carbohydrate,Other,37.5,-122.31537342089,0.128690678753946,0.115487116423076,375,-1223.1537342089
311.044266027,10,16,9,0,1,0,C10H16O9S1,0,S1 O9,311.044226814,0.126068974,C10H16O9S,0,0,3,-6,-7,48.9,310.696951220814,0.303048779186156,0.4,0.9,1.6,0,0,NA,Carbohydrate,Carbohydrate,Other,48.9,-138.883063769545,0.11833913086197,0.102013469450368,489,-1388.83063769545
214.108454571,10,17,4,1,0,0,C10H17O4N1,0,N1 O4,214.108481578,-0.126140251,C10H17O4N,0,0,3,-1,-2,77.4,213.86937915787,0.130620842130043,-0.6,0.4,1.7,0.1,0,Inf,Protein,Protein,Other,77.4,-142.346138453723,0.0895493608691158,0.0826297647736342,774,-1423.46138453723
246.080411635,10,17,4,1,1,0,C10H17O4N1S1,0,N1 S1 O4,246.080552753,-0.573462406,C10H17O4NS,0,0,3,-1,-3,71.7,245.805636048988,0.194363951011923,-0.4,0.4,1.7,0.1,0,Inf,Protein,Protein,Other,71.7,-144.050754118201,0.0971772361292719,0.0879657503467777,717,-1440.50754118201
230.103467297,10,17,5,1,0,0,C10H17O5N1,0,N1 O5,230.103396198,0.308986584,C10H17O5N,0,0,3,-2,-3,71.7,229.846531709767,0.153468290232695,-0.4,0.5,1.7,0.1,0,Inf,Protein,Protein,Other,71.7,-140.055369782679,0.0971772361292719,0.0894550864094207,717,-1400.55369782679
247.074274039,10,17,5,0,0,1,C10H17O5P1,0,P1 O5,247.074084192,0.768382882,C10H17O5P,0,0,3,-2,-3,94.5,246.798388697349,0.201611302651003,-1.2,0.5,1.7,0,0.1,0,Protein,Protein,Lipid,94.5,-161.204597473423,0.0698385563061724,0.0614774777928457,945,-1612.04597473423
246.098401422,10,17,6,1,0,0,C10H17O6N1,0,N1 O6,246.098310817,0.368165152,C10H17O6N,0,0,3,-3,-4,66,245.823605748431,0.176394251568809,-0.2,0.6,1.7,0.1,0,Inf,Amino Sugar,Amino Sugar,Other,66,-137.764601111634,0.114076154533263,0.101173819704439,660,-1377.64601111634
263.069152687,10,17,6,0,0,1,C10H17O6P1,0,P1 O6,263.068998811,0.584926234,C10H17O6P,0,0,3,-3,-4,88.8,262.775407320959,0.224592679040938,-1,0.6,1.7,0,0.1,0,Amino Sugar,Amino Sugar,Lipid,88.8,-158.913828802379,0.0759369845319426,0.0667903348388767,888,-1589.13828802379
262.093365353,10,17,7,1,0,0,C10H17O7N1,0,N1 O7,262.093225437,0.533842081,C10H17O7N,0,0,3,-4,-5,60.3,261.800709559814,0.199290440186473,0,0.7,1.7,0.1,0,Inf,Carbohydrate;Amino Sugar,Amino Sugar,Other,60.3,-135.47383244059,0.115696286540446,0.10006379479783,603,-1354.7383244059
307.070292577,10,17,7,2,0,1,C10H17O7N2P1,0,N2 P1 O7,307.07006144,0.752718291,C10H17O7N2P,0,0,4,-3,-6,66,306.72741514507,0.272584854930074,-0.2,0.7,1.7,0.2,0.1,2,Carbohydrate;Amino Sugar,Amino Sugar,Nucleotide,66,-141.759985447157,0.114076154533263,0.0959325659567617,660,-1417.59985447157
279.064152221,10,17,7,0,0,1,C10H17O7P1,0,P1 O7,279.063913431,0.855683368,C10H17O7P,0,0,3,-4,-5,83.1,278.752546695587,0.247453304413341,-0.8,0.7,1.7,0,0.1,0,Carbohydrate;Amino Sugar,Amino Sugar,Other,83.1,-156.623060131334,0.082489679250122,0.0724646879761039,831,-1566.23060131334
278.088219114,10,17,8,1,0,0,C10H17O8N1,0,N1 O8,278.088140057,0.284288103,C10H17O8N,0,0,3,-5,-6,54.6,277.777703324213,0.222296675787391,0.2,0.8,1.7,0.1,0,Inf,Carbohydrate,Carbohydrate,Other,54.6,-133.183063769545,0.117093485793403,0.102852204446593,546,-1331.83063769545
295.059110065,10,17,8,0,0,1,C10H17O8P1,0,P1 O8,295.058828051,0.955791798,C10H17O8P,0,0,3,-5,-6,77.4,294.729644426766,0.270355573234212,-0.6,0.8,1.7,0,0.1,0,Carbohydrate,Carbohydrate,Carbohydrate,77.4,-154.33229146029,0.0895493608691158,0.078538731860157,774,-1543.3229146029
294.083246853,10,17,9,1,0,0,C10H17O9N1,0,N1 O9,294.083054676,0.653477494,C10H17O9N,0,0,3,-6,-7,48.9,293.754870872346,0.24512912765374,0.4,0.9,1.7,0.1,0,Inf,Carbohydrate,Carbohydrate,Other,48.9,-130.892295098501,0.11833913086197,0.10608796442409,489,-1308.92295098501
339.060106107,10,17,9,2,0,1,C10H17O9N2P1,0,N2 P1 O9,339.059890679,0.635369393,C10H17O9N2P,0,0,4,-5,-8,54.6,338.681508563499,0.318491436501347,0.2,0.9,1.7,0.2,0.1,2,Carbohydrate,Carbohydrate,Nucleotide,54.6,-137.178448105068,0.117093485793402,0.100964862168865,546,-1371.78448105068
311.054040761,10,17,9,0,0,1,C10H17O9P1,0,P1 O9,311.05374267,0.958327218,C10H17O9P,0,0,3,-6,-7,71.7,310.706715040259,0.293284959741413,-0.4,0.9,1.7,0,0.1,0,Carbohydrate,Carbohydrate,Carbohydrate,71.7,-152.041522789246,0.0971772361292719,0.0850562382875127,717,-1520.41522789246
217.072505443,10,18,1,0,2,0,C10H18O1S2,0,S2 O1,217.072631096,-0.578853636,C10H18OS2,0,0,2,1,-1,94.5,216.830120344187,0.169879655813332,-1.2,0.1,1.8,0,0,NA,Lipid,Lipid;Unsat Hydrocarbon,Other,94.5,-161.204597473423,0.0698385563061724,0.0614774777928457,945,-1612.04597473423
185.118329509,10,18,3,0,0,0,C10H18O3,0,O3,185.118317987,0.062245219,C10H18O3,0,0.0588235294117647,2,-1,-1,94.5,184.9116247285,0.0883752715000696,-1.2,0.3,1.8,0,0,NA,Lipid;Protein,Lipid,Other,94.5,-153.213828802379,0.0698385563061724,0.0636883695946753,945,-1532.13828802379
213.124452865,10,18,3,2,0,0,C10H18O3N2,0,N2 O3,213.124465995,-0.061608897,C10H18O3N2,0,0,3,0,-2,77.4,212.886476196966,0.113523803034468,-0.6,0.3,1.8,0.2,0,Inf,Lipid;Protein,Lipid,Protein,77.4,-138.350754118201,0.0895493608691158,0.084035426125433,774,-1383.50754118201
201.113248715,10,18,4,0,0,0,C10H18O4,0,O4,201.113232606,0.080096624,C10H18O4,0,0,2,-2,-2,88.8,200.888683864823,0.111316135177475,-1,0.4,1.8,0,0,NA,Protein,Protein,Other,88.8,-150.923060131334,0.0759369845319425,0.0691501664755324,888,-1509.23060131334
229.119179703,10,18,4,2,0,0,C10H18O4N2,0,N2 O4,229.119380615,-0.876888635,C10H18O4N2,0,0,3,-1,-3,71.7,228.863343180088,0.136656819912048,-0.4,0.4,1.8,0.2,0,Inf,Protein,Protein,Protein,71.7,-136.059985447157,0.0971772361292719,0.0909682123107519,717,-1360.59985447157
265.057501655,10,18,4,0,2,0,C10H18O4S2,0,S2 O4,265.057374955,0.478010517,C10H18O4S2,0,0,2,-2,-4,77.4,264.761536080738,0.238463919261676,-0.6,0.4,1.8,0,0,NA,Protein,Protein,Other,77.4,-154.33229146029,0.0895493608691158,0.078538731860157,774,-1543.3229146029
217.10812792,10,18,5,0,0,0,C10H18O5,0,O5,217.108147226,-0.088922222,C10H18O5,0,0,2,-3,-3,83.1,216.865703044811,0.134296955189399,-0.8,0.5,1.8,0,0,NA,Protein,Protein,Other,83.1,-148.63229146029,0.082489679250122,0.074989033081861,831,-1486.3229146029
245.114326276,10,18,5,2,0,0,C10H18O5N2,0,N2 O5,245.114295235,0.126639492,C10H18O5N2,0,0,3,-2,-4,66,244.840629429531,0.159370570469434,-0.2,0.5,1.8,0.2,0,Inf,Protein,Protein,Protein,66,-133.769216776112,0.114076154533263,0.106502071673472,660,-1337.69216776112
277.086534614,10,18,5,2,1,0,C10H18O5N2S1,0,N2 S1 O5,277.086366409,0.607048177,C10H18O5N2S,0,0,3,-2,-5,60.3,276.777137314074,0.222862685926088,0,0.5,1.8,0.2,0,Inf,Protein,Protein,Protein,60.3,-135.47383244059,0.115696286540446,0.10006379479783,603,-1354.7383244059
281.052484095,10,18,5,0,2,0,C10H18O5S2,0,S2 O5,281.052289574,0.692116191,C10H18O5S2,0,0,2,-3,-5,71.7,280.738658380453,0.261341619546727,-0.4,0.5,1.8,0,0,NA,Protein,Protein,Other,71.7,-152.041522789246,0.0971772361292719,0.0850562382875127,717,-1520.41522789246
233.103088125,10,18,6,0,0,0,C10H18O6,0,O6,233.103061845,0.112739883,C10H18O6,0,0,2,-4,-4,77.4,232.842803134353,0.157196865646625,-0.6,0.6,1.8,0,0,NA,Amino Sugar,Amino Sugar,Other,77.4,-146.341522789246,0.0895493608691158,0.0812454135194285,774,-1463.41522789246
293.081547599,10,18,6,2,1,0,C10H18O6N2S1,0,N2 S1 O6,293.081281028,0.90954484,C10H18O6N2S,0,0,3,-3,-6,54.6,292.754290124682,0.245709875317971,0.2,0.6,1.8,0.2,0,Inf,Amino Sugar,Amino Sugar,Protein,54.6,-133.183063769545,0.117093485793403,0.102852204446593,546,-1331.83063769545
265.075386802,10,18,6,0,1,0,C10H18O6S1,0,S1 O6,265.07513302,0.957397563,C10H18O6S,0,0,2,-4,-5,71.7,264.779401257023,0.220598742976563,-0.4,0.6,1.8,0,0,NA,Amino Sugar,Amino Sugar,Other,71.7,-148.046138453723,0.0971772361292719,0.0864996474519725,717,-1480.46138453723
249.098153888,10,18,7,0,0,0,C10H18O7,0,O7,249.097976465,0.712262363,C10H18O7,0,0,2,-5,-5,71.7,248.820008664029,0.179991335970868,-0.4,0.7,1.8,0,0,NA,Carbohydrate;Amino Sugar,Amino Sugar,Other,71.7,-144.050754118201,0.0971772361292719,0.0879657503467777,717,-1440.50754118201
309.075960026,10,18,7,2,1,0,C10H18O7N2S1,0,N2 S1 O7,309.076195648,-0.762343395,C10H18O7N2S,0,0,3,-4,-7,48.9,308.730843047879,0.269156952121364,0.4,0.7,1.8,0.2,0,Inf,Carbohydrate;Amino Sugar,Amino Sugar,Other,48.9,-130.892295098501,0.11833913086197,0.10608796442409,489,-1308.92295098501
281.070191924,10,18,7,0,1,0,C10H18O7S1,0,S1 O7,281.070047639,0.513340529,C10H18O7S,0,0,2,-5,-6,66,280.756346436733,0.243653563266776,-0.2,0.7,1.8,0,0,NA,Carbohydrate;Amino Sugar,Amino Sugar,Other,66,-145.755369782679,0.114076154533263,0.0936229287126429,660,-1457.55369782679
265.093042876,10,18,8,0,0,0,C10H18O8,0,O8,265.092891084,0.572596694,C10H18O8,0,0,2,-6,-6,66,264.797037616093,0.202962383906538,-0.2,0.8,1.8,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate,66,-141.759985447157,0.114076154533263,0.0959325659567617,660,-1417.59985447157
297.065181603,10,18,8,0,1,0,C10H18O8S1,0,S1 O8,297.064962259,0.738371926,C10H18O8S,0,0,2,-6,-7,60.3,296.733475967365,0.266524032635004,0,0.8,1.8,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate,60.3,-143.464601111634,0.115696286540446,0.0963119604899059,603,-1434.64601111634
309.09388203,10,18,9,2,0,0,C10H18O9N2,0,N2 O9,309.093953713,-0.231912223,C10H18O9N2,0,0,3,-6,-8,43.2,308.748745040009,0.251254959991172,0.6,0.9,1.8,0.2,0,Inf,Carbohydrate,Carbohydrate,Other,43.2,-124.606142091934,0.123315729873717,0.111755883346236,432,-1246.06142091934
313.059894266,10,18,9,0,1,0,C10H18O9S1,0,S1 O9,313.059876878,0.055539571,C10H18O9S,0,0,2,-7,-8,54.6,312.710328791315,0.289671208684581,0.2,0.9,1.8,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate,54.6,-141.17383244059,0.117093485793403,0.0991106144174277,546,-1411.7383244059
184.13432795,10,19,2,1,0,0,C10H19O2N1,0,N1 O2,184.134302404,0.138739654,C10H19O2N,0,0,2,0,-1,94.5,183.928721914431,0.0712780855686503,-1.2,0.2,1.9,0.1,0,Inf,Lipid,Lipid,Other,94.5,-149.218444466857,0.0698385563061724,0.0648166750420852,945,-1492.18444466857
248.078428307,10,19,2,1,2,0,C10H19O2N1S2,0,N1 S2 O2,248.078444752,-0.066290865,C10H19O2NS2,0,0,2,0,-3,83.1,247.801421717723,0.198578282277339,-0.8,0.2,1.9,0.1,0,Inf,Lipid,Lipid,Other,83.1,-152.627675795812,0.082489679250122,0.0737176905045637,831,-1526.27675795812
200.129256949,10,19,3,1,0,0,C10H19O3N1,0,N1 O3,200.129217023,0.199501207,C10H19O3N,0,0,2,-1,-2,88.8,199.905790832819,0.0942091671809919,-1,0.3,1.9,0.1,0,Inf,Lipid;Protein,Lipid,Other,88.8,-146.927675795812,0.0759369845319425,0.0703553017458714,888,-1469.27675795812
216.124123623,10,19,4,1,0,0,C10H19O4N1,0,N1 O4,216.124131643,-0.037109398,C10H19O4N,0,0,2,-2,-3,83.1,215.882797495799,0.117202504200662,-0.8,0.4,1.9,0.1,0,Inf,Protein,Protein,Other,83.1,-144.636907124768,0.082489679250122,0.0762791213382437,831,-1446.36907124768
280.068446548,10,19,4,1,2,0,C10H19O4N1S2,0,N1 S2 O4,280.068273992,0.616121653,C10H19O4NS2,0,0,2,-2,-5,71.7,279.755719618569,0.244280381430769,-0.4,0.4,1.9,0.1,0,Inf,Protein,Protein,Other,71.7,-148.046138453723,0.0971772361292719,0.0864996474519725,717,-1480.46138453723
244.130303509,10,19,4,3,0,0,C10H19O4N3,0,N3 O4,244.130279652,0.097724508,C10H19O4N3,0,0,3,-1,-4,66,243.857705431143,0.142294568856983,-0.2,0.4,1.9,0.3,0,Inf,Protein,Protein,Protein,66,-129.77383244059,0.114076154533263,0.111919506083119,660,-1297.7383244059
297.039064906,10,19,4,0,2,1,C10H19O4P1S2,0,S2 P1 O4,297.038961986,0.346488563,C10H19O4S2P,0,0,2,-2,-5,94.5,296.707388432502,0.292611567497772,-1.2,0.4,1.9,0,0.1,0,Protein,Protein,Lipid,94.5,-169.195366144468,0.0698385563061724,0.0593255138309383,945,-1691.95366144468
232.119140825,10,19,5,1,0,0,C10H19O5N1,0,N1 O5,232.119046262,0.407387525,C10H19O5N,0,0,2,-3,-4,77.4,231.859954518699,0.140045481301286,-0.6,0.5,1.9,0.1,0,Inf,Protein,Protein,Other,77.4,-142.346138453723,0.0895493608691158,0.0826297647736342,774,-1423.46138453723
309.067776492,10,19,5,2,1,1,C10H19O5N2P1S1,0,N2 S1 P1 O5,309.06795344,-0.572520539,C10H19O5N2SP,0,0,3,-2,-6,77.4,308.722668651686,0.277331348314192,-0.6,0.5,1.9,0.2,0.1,2,Protein,Protein,Protein,77.4,-150.336907124768,0.0895493608691158,0.079881891410686,774,-1503.36907124768
249.089965016,10,19,5,0,0,1,C10H19O5P1,0,P1 O5,249.089734256,0.926410359,C10H19O5P,0,0,2,-3,-4,100.2,248.811828935797,0.188171064203232,-1.4,0.5,1.9,0,0.1,0,Protein,Protein,Lipid,100.2,-163.495366144468,0.0641487389793637,0.0564926384864327,1002,-1634.95366144468
