Calibrated_Mass,C,H,O,N,S,P,Is_Isotopologue,Heteroatom_Class,Calculated_Mass,Error_ppm,MolForm,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd
539.242215462,28,45,4,0,2,1,0,S2 P1 O4,539.242412824,-0.36599787,C28H45O4S2P,0,0.086956522,7,3,0,98.978571429,538.640092787,0.359907213,-1.357142857,0.142857143,1.607142857,0,0.035714286,0,Lipid,Lipid,Lipid,98.978571429,-160.72141038,0.023334164,0.02076074,2771.4,-4500.19949065
506.29438457,28,45,5,1,1,0,0,N1 S1 O5,506.294568275,-0.362840776,C28H45O5NS,0,0.106382979,7,2,0,90.835714286,505.729051738,0.270948262,-1.071428571,0.178571429,1.607142857,0.035714286,0,-9999,Lipid,Lipid,Other,90.835714286,-151.7411918,0.026324763,0.023985063,2543.4,-4248.753370388
491.293438766,28,45,5,0,0,1,0,P1 O5,491.293185094,0.516334403,C28H45O5P,0.045454545,0.142857143,7,2,1,101.014285714,490.744856123,0.255143877,-1.428571429,0.178571429,1.607142857,0,0.035714286,0,Lipid,Lipid,Lipid,101.014285714,-158.685696095,0.022631029,0.020400673,2828.4,-4443.19949065
507.28821585,28,45,6,0,0,1,0,P1 O6,507.288099714,0.228934752,C28H45O6P,0,0.125,7,1,0,98.978571429,506.721773296,0.278226704,-1.357142857,0.214285714,1.607142857,0,0.035714286,0,Lipid,Lipid,Lipid,98.978571429,-157.867564426,0.023334164,0.021028784,2771.4,-4420.29180394
539.259872186,28,45,6,0,1,1,0,S1 P1 O6,539.260170888,-0.553910835,C28H45O6SP,0,0.086956522,7,1,-1,96.942857143,538.657729795,0.342270205,-1.285714286,0.214285714,1.607142857,0,0.035714286,0,Lipid,Lipid,Lipid,96.942857143,-158.476355735,0.024054454,0.021533721,2714.4,-4437.337960585
571.231924501,28,45,6,0,2,1,0,S2 P1 O6,571.232242063,-0.555924552,C28H45O6S2P,0,0.045454545,7,1,-2,94.907142857,570.594081831,0.405918169,-1.214285714,0.214285714,1.607142857,0,0.035714286,0,Lipid,Lipid,Lipid,94.907142857,-159.085147044,0.024792533,0.022047726,2657.4,-4454.38411723
523.283250761,28,45,7,0,0,1,0,P1 O7,523.283014333,0.451815349,C28H45O7P,0,0.106382979,7,0,-1,96.942857143,522.698948008,0.301051992,-1.285714286,0.25,1.607142857,0,0.035714286,0,Lipid,Lipid,Lipid,96.942857143,-157.049432758,0.024054454,0.021671116,2714.4,-4397.38411723
539.278258307,28,45,8,0,0,1,0,P1 O8,539.277928953,0.610732303,C28H45O8P,0,0.086956522,7,-1,-2,94.907142857,538.676095387,0.323904613,-1.214285714,0.285714286,1.607142857,0,0.035714286,0,Lipid,Lipid,Lipid,94.907142857,-156.23130109,0.024792533,0.022328157,2657.4,-4374.476430519
555.273093508,28,45,9,0,0,1,0,P1 O9,555.272843573,0.450112396,C28H45O9P,0,0.066666667,7,-2,-3,92.871428571,554.653070611,0.346929389,-1.142857143,0.321428571,1.607142857,0,0.035714286,0,Protein,Protein,Lipid,92.871428571,-155.413169422,0.025549069,0.023000418,2600.4,-4351.568743809
541.302096621,28,46,10,0,0,0,0,O10,541.301821226,0.508763781,C28H46O10,0,0.043478261,6,-4,-4,86.764285714,540.697673864,0.302326136,-0.928571429,0.357142857,1.642857143,0,0,-9999,Protein,Protein,Other,86.764285714,-150.104928463,0.027936611,0.025425074,2429.4,-4202.937996967
477.286242952,28,46,2,0,2,0,0,S2 O2,477.286646618,-0.845752133,C28H46O2S2,0.083333333,0.12,6,4,2,98.978571429,476.753300869,0.246699131,-1.357142857,0.071428571,1.642857143,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,98.978571429,-157.867564426,0.023334164,0.021028784,2771.4,-4420.29180394
493.281193656,28,46,3,0,2,0,0,S2 O3,493.281561238,-0.745175385,C28H46O3S2,0.043478261,0.102040816,6,3,1,96.942857143,492.730391469,0.269608531,-1.285714286,0.107142857,1.642857143,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,96.942857143,-157.049432758,0.024054454,0.021671116,2714.4,-4397.38411723
477.304719684,28,46,4,0,1,0,0,S1 O4,477.304404683,0.659957556,C28H46O4S,0.043478261,0.12,6,2,1,96.942857143,476.77175697,0.22824303,-1.285714286,0.142857143,1.642857143,0,0,-9999,Lipid,Lipid,Other,96.942857143,-155.622509781,0.024054454,0.021809172,2714.4,-4357.430273874
509.276047668,28,46,4,0,2,0,0,S2 O4,509.276475857,-0.840778894,C28H46O4S2,0,0.083333333,6,2,0,94.907142857,508.707385484,0.292614516,-1.214285714,0.142857143,1.642857143,0,0,-9999,Lipid,Lipid,Other,94.907142857,-156.23130109,0.024792533,0.022328157,2657.4,-4374.476430519
521.30549268,28,46,5,2,1,0,0,N2 S1 O5,521.305467311,0.048663612,C28H46O5N2S,0,0.066666667,7,2,-1,88.8,520.72339831,0.27660169,-1,0.178571429,1.642857143,0.071428571,0,-9999,Lipid,Lipid,Other,88.8,-149.496137154,0.027120352,0.024849503,2486.4,-4185.891840322
525.271082237,28,46,5,0,2,0,0,S2 O5,525.271390477,-0.586819998,C28H46O5S2,0,0.063829787,6,1,-1,92.871428571,524.684559854,0.315440146,-1.142857143,0.178571429,1.642857143,0,0,-9999,Lipid,Lipid,Other,92.871428571,-155.413169422,0.025549069,0.023000418,2600.4,-4351.568743809
537.300519225,28,46,6,2,1,0,0,N2 S1 O6,537.300381931,0.255526257,C28H46O6N2S,0,0.045454545,7,1,-2,86.764285714,536.700564666,0.299435334,-0.928571429,0.214285714,1.642857143,0.071428571,0,-9999,Lipid,Lipid,Other,86.764285714,-148.678005486,0.027936611,0.025581807,2429.4,-4162.984153612
541.266124675,28,46,6,0,2,0,0,S2 O6,541.266305096,-0.333331669,C28H46O6S2,0,0.043478261,6,0,-2,90.835714286,540.661742085,0.338257915,-1.071428571,0.214285714,1.642857143,0,0,-9999,Lipid,Lipid,Other,90.835714286,-154.595037754,0.026324763,0.023688434,2543.4,-4328.661057098
602.238127468,28,46,7,1,2,1,0,N1 S2 P1 O7,602.238055719,0.119137055,C28H46O7NS2P,0,0,7,0,-4,90.835714286,601.565662994,0.434337006,-1.071428571,0.25,1.642857143,0.035714286,0.035714286,1,Lipid,Lipid,Lipid,90.835714286,-156.02196073,0.026324763,0.023541222,2543.4,-4368.614900453
553.29530477,28,46,7,2,1,0,0,N2 S1 O7,553.295296551,0.014855609,C28H46O7N2S,0,0.023255814,7,0,-3,84.728571429,552.67749029,0.32250971,-0.857142857,0.25,1.642857143,0.071428571,0,-9999,Lipid,Lipid,Other,84.728571429,-147.859873818,0.028774357,0.026332036,2372.4,-4140.076466901
569.290295315,28,46,8,2,1,0,0,N2 S1 O8,569.29021117,0.147807218,C28H46O8N2S,0,0,7,-1,-4,82.692857143,568.654620686,0.345379314,-0.785714286,0.285714286,1.642857143,0.071428571,0,-9999,Lipid,Lipid,Other,82.692857143,-147.04174215,0.029634449,0.027100858,2315.4,-4117.168780191
541.284548926,28,46,8,0,1,0,0,S1 O8,541.284063161,0.897429981,C28H46O8S,0,0.043478261,6,-2,-3,88.8,540.680145763,0.319854237,-1,0.285714286,1.642857143,0,0,-9999,Lipid,Lipid,Other,88.8,-152.349983108,0.027120352,0.024544244,2486.4,-4265.799527033
525.30700888,28,46,9,0,0,0,0,O9,525.306906606,0.194693028,C28H46O9,0,0.063829787,6,-3,-3,88.8,524.720446381,0.279553619,-1,0.321428571,1.642857143,0,0,-9999,Protein,Protein,Other,88.8,-150.923060131,0.027120352,0.024696488,2486.4,-4225.845683677
585.284739222,28,46,9,2,1,0,0,N2 S1 O9,585.28512579,-0.660477489,C28H46O9N2S,0,0,7,-2,-5,80.657142857,584.631205053,0.368794947,-0.714285714,0.321428571,1.642857143,0.071428571,0,-9999,Protein,Protein,Other,80.657142857,-146.223610481,0.030517793,0.027888972,2258.4,-4094.26109348
573.283665647,28,47,10,0,0,1,0,P1 O10,573.283408257,0.448976507,C28H47O10P,0,0,6,-4,-5,92.871428571,572.643531985,0.356468015,-1.142857143,0.357142857,1.678571429,0,0.035714286,0,Protein,Protein,Lipid,92.871428571,-155.413169422,0.025549069,0.023000418,2600.4,-4351.568743809
572.30797469,28,47,11,1,0,0,0,N1 O11,572.307634882,0.593749911,C28H47O11N,0,0,6,-5,-6,82.692857143,571.668930492,0.331069508,-0.785714286,0.392857143,1.678571429,0.035714286,0,-9999,Protein,Protein,Other,82.692857143,-147.04174215,0.029634449,0.027100858,2315.4,-4117.168780191
492.29717692,28,47,2,1,2,0,0,N1 S2 O2,492.297545655,-0.749008663,C28H47O2NS2,0.043478261,0.083333333,6,4,1,96.942857143,491.747473494,0.252526506,-1.285714286,0.071428571,1.678571429,0.035714286,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,96.942857143,-155.622509781,0.024054454,0.021809172,2714.4,-4357.430273874
541.258058699,28,47,4,0,2,1,0,S2 P1 O4,541.258062888,-0.007739304,C28H47O4S2P,0,0.043478261,6,2,-1,101.014285714,540.653685115,0.346314885,-1.428571429,0.142857143,1.678571429,0,0.035714286,0,Lipid,Lipid,Lipid,101.014285714,-161.539542049,0.022631029,0.020138516,2828.4,-4523.107177361
557.25310014,28,47,5,0,2,1,0,S2 P1 O5,557.252977508,0.22006547,C28H47O5S2P,0,0.022222222,6,1,-2,98.978571429,556.63086635,0.36913365,-1.357142857,0.178571429,1.678571429,0,0.035714286,0,Lipid,Lipid,Lipid,98.978571429,-160.72141038,0.023334164,0.02076074,2771.4,-4500.19949065
525.299032848,28,47,7,0,0,1,0,P1 O7,525.298664398,0.701411138,C28H47O7P,0,0.063829787,6,-1,-2,98.978571429,524.712479255,0.287520745,-1.357142857,0.25,1.678571429,0,0.035714286,0,Lipid,Lipid,Lipid,98.978571429,-157.867564426,0.023334164,0.021028784,2771.4,-4420.29180394
557.270648112,28,47,7,0,1,1,0,S1 P1 O7,557.270735572,-0.156943383,C28H47O7SP,0,0.022222222,6,-1,-3,96.942857143,556.648394728,0.351605272,-1.285714286,0.25,1.678571429,0,0.035714286,0,Lipid,Lipid,Lipid,96.942857143,-158.476355735,0.024054454,0.021533721,2714.4,-4437.337960585
524.323289939,28,47,8,1,0,0,0,N1 O8,524.322891023,0.760820339,C28H47O8N,0,0.043478261,6,-2,-3,88.8,523.737825869,0.262174131,-1,0.285714286,1.678571429,0.035714286,0,-9999,Lipid,Lipid,Other,88.8,-149.496137154,0.027120352,0.024849503,2486.4,-4185.891840322
541.294086633,28,47,8,0,0,1,0,P1 O8,541.293579017,0.937782046,C28H47O8P,0,0.043478261,6,-2,-3,96.942857143,540.68967282,0.31032718,-1.285714286,0.285714286,1.678571429,0,0.035714286,0,Lipid,Lipid,Lipid,96.942857143,-157.049432758,0.024054454,0.021671116,2714.4,-4397.38411723
540.317944977,28,47,9,1,0,0,0,N1 O9,540.317805643,0.25787498,C28H47O9N,0,0.022222222,6,-3,-4,86.764285714,539.714621133,0.285378867,-0.928571429,0.321428571,1.678571429,0.035714286,0,-9999,Protein,Protein,Other,86.764285714,-148.678005486,0.027936611,0.025581807,2429.4,-4162.984153612
479.301978654,28,48,2,0,2,0,0,S2 O2,479.302296683,-0.663523324,C28H48O2S2,0.041666667,0.08,5,3,1,101.014285714,478.766785783,0.233214217,-1.428571429,0.071428571,1.714285714,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,101.014285714,-158.685696095,0.022631029,0.020400673,2828.4,-4443.19949065
511.291794136,28,48,4,0,2,0,0,S2 O4,511.292125922,-0.648915469,C28H48O4S2,0,0.041666667,5,1,-1,96.942857143,510.720881151,0.279118849,-1.285714286,0.142857143,1.714285714,0,0,-9999,Lipid,Lipid,Other,96.942857143,-157.049432758,0.024054454,0.021671116,2714.4,-4397.38411723
543.281585288,28,48,6,0,2,0,0,S2 O6,543.281955161,-0.680811894,C28H48O6S2,0,0,5,-1,-3,92.871428571,542.674952217,0.325047783,-1.142857143,0.214285714,1.714285714,0,0,-9999,Lipid,Lipid,Other,92.871428571,-155.413169422,0.025549069,0.023000418,2600.4,-4351.568743809
671.268020647,28,49,16,0,0,1,0,P1 O16,671.268546038,-0.782684753,C28H49O16P,0,0,5,-11,-12,82.692857143,670.518476778,0.481523222,-0.785714286,0.571428571,1.75,0,0.035714286,0,Amino Sugar,Amino Sugar,Lipid,82.692857143,-151.322511081,0.029634449,0.02660967,2315.4,-4237.030310256
543.273299755,28,49,4,0,2,1,0,S2 P1 O4,543.273712952,-0.760569362,C28H49O4S2P,0,0,5,1,-2,103.05,542.666675935,0.333324065,-1.5,0.142857143,1.75,0,0.035714286,0,Lipid,Lipid,Lipid,103.05,-162.357673717,0.021944442,0.019529853,2885.4,-4546.014864071
542.297556111,28,49,5,1,2,0,0,N1 S2 O5,542.297939578,-0.707115155,C28H49O5NS2,0,0,5,0,-3,92.871428571,541.692021815,0.307978185,-1.142857143,0.178571429,1.75,0.035714286,0,-9999,Lipid,Lipid,Other,92.871428571,-153.986246445,0.025549069,0.023144952,2600.4,-4311.614900453
559.268734998,28,49,5,0,2,1,0,S2 P1 O5,559.268627572,0.192082748,C28H49O5S2P,0,0,5,0,-3,101.014285714,558.644250532,0.355749468,-1.428571429,0.178571429,1.75,0,0.035714286,0,Lipid,Lipid,Lipid,101.014285714,-161.539542049,0.022631029,0.020138516,2828.4,-4523.107177361
538.349644083,28,49,7,3,0,0,0,N3 O7,538.349774477,-0.242210448,C28H49O7N3,0,0,6,-1,-4,86.764285714,537.748518061,0.251481939,-0.928571429,0.25,1.75,0.107142857,0,-9999,Lipid,Lipid,Other,86.764285714,-145.824159532,0.027936611,0.025897697,2429.4,-4083.076466901
558.310480709,28,49,8,1,1,0,0,N1 S1 O8,558.310612262,-0.23562735,C28H49O8NS,0,0,5,-3,-5,88.8,557.687066239,0.312933761,-1,0.285714286,1.75,0.035714286,0,-9999,Lipid,Lipid,Other,88.8,-150.923060131,0.027120352,0.024696488,2486.4,-4225.845683677
733.270676228,28,50,18,2,1,0,0,N2 S1 O18,733.270657495,0.025548147,C28H50O18N2S,0,0,5,-13,-16,66.407142857,732.451899641,0.548100359,-0.214285714,0.642857143,1.785714286,0.071428571,0,-9999,Amino Sugar,Amino Sugar,Other,66.407142857,-140.496688804,0.040043065,0.034299207,1859.4,-3933.907286507
481.317631597,28,50,2,0,2,0,0,S2 O2,481.317946747,-0.654764267,C28H50O2S2,0,0.04,4,2,0,103.05,480.78018803,0.21981197,-1.5,0.071428571,1.785714286,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,103.05,-159.503827763,0.021944442,0.019786314,2885.4,-4466.107177361
497.312605338,28,50,3,0,2,0,0,S2 O3,497.312861367,-0.514823707,C28H50O3S2,0,0.020408163,4,1,-1,101.014285714,496.75730164,0.24269836,-1.428571429,0.107142857,1.785714286,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,101.014285714,-158.685696095,0.022631029,0.020400673,2828.4,-4443.19949065
513.307528253,28,50,4,0,2,0,0,S2 O4,513.307775986,-0.482620643,C28H50O4S2,0,0,4,0,-2,98.978571429,512.734364482,0.265635518,-1.357142857,0.142857143,1.785714286,0,0,-9999,Lipid,Lipid,Other,98.978571429,-157.867564426,0.023334164,0.021028784,2771.4,-4420.29180394
574.279223988,28,50,5,1,2,1,0,N1 S2 P1 O5,574.279526609,-0.526956486,C28H50O5NS2P,0,0,5,0,-4,98.978571429,573.637978676,0.362021324,-1.357142857,0.178571429,1.785714286,0.035714286,0.035714286,1,Lipid,Lipid,Lipid,98.978571429,-159.294487403,0.023334164,0.020894444,2771.4,-4460.245647295
529.30230982,28,50,5,0,2,0,0,S2 O5,529.302690606,-0.719409528,C28H50O5S2,0,0,4,-1,-3,96.942857143,528.711286133,0.288713867,-1.285714286,0.178571429,1.785714286,0,0,-9999,Lipid,Lipid,Other,96.942857143,-157.049432758,0.024054454,0.021671116,2714.4,-4397.38411723
545.297323561,28,50,6,0,2,0,0,S2 O6,545.297605225,-0.516532834,C28H50O6S2,0,0,4,-2,-4,94.907142857,544.688439698,0.311560302,-1.214285714,0.214285714,1.785714286,0,0,-9999,Lipid,Lipid,Other,94.907142857,-156.23130109,0.024792533,0.022328157,2657.4,-4374.476430519
673.266350576,28,51,14,0,1,1,0,S1 P1 O14,673.266438038,-0.129907793,C28H51O14SP,0,0,4,-10,-12,86.764285714,672.514575354,0.485424646,-0.928571429,0.5,1.821428571,0,0.035714286,0,Protein,Protein,Lipid,86.764285714,-154.385697394,0.027936611,0.024959646,2429.4,-4322.799527033
545.289172895,28,51,4,0,2,1,0,S2 P1 O4,545.289363017,-0.348662135,C28H51O4S2P,0,0,4,0,-3,105.085714286,544.680298133,0.319701867,-1.571428571,0.142857143,1.821428571,0,0.035714286,0,Lipid,Lipid,Lipid,105.085714286,-163.175805385,0.021273826,0.018934314,2942.4,-4568.922550782
609.268609416,28,51,8,0,2,1,0,S2 P1 O8,609.269021495,-0.676349342,C28H51O8S2P,0,0,4,-4,-7,96.942857143,608.588294644,0.411705356,-1.285714286,0.285714286,1.821428571,0,0.035714286,0,Lipid,Lipid,Lipid,96.942857143,-159.903278712,0.024054454,0.021396983,2714.4,-4477.29180394
625.263698156,28,51,9,0,2,1,0,S2 P1 O9,625.263936115,-0.38057399,C28H51O9S2P,0,0,4,-5,-8,94.907142857,624.565523124,0.434476876,-1.214285714,0.321428571,1.821428571,0,0.035714286,0,Protein,Protein,Lipid,94.907142857,-159.085147044,0.024792533,0.022047726,2657.4,-4454.38411723
499.328186679,28,52,3,0,2,0,0,S2 O3,499.328511431,-0.650378019,C28H52O3S2,0,0,3,0,-2,103.05,498.770632365,0.229367635,-1.5,0.107142857,1.857142857,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,103.05,-159.503827763,0.021944442,0.019786314,2885.4,-4466.107177361
515.323142613,28,52,4,0,2,0,0,S2 O4,515.323426051,-0.550018121,C28H52O4S2,0,0,3,-1,-3,101.014285714,514.747728189,0.252271811,-1.428571429,0.142857143,1.857142857,0,0,-9999,Lipid,Lipid,Other,101.014285714,-158.685696095,0.022631029,0.020400673,2828.4,-4443.19949065
531.317967548,28,52,5,0,2,0,0,S2 O5,531.31834067,-0.702256956,C28H52O5S2,0,0,3,-2,-4,98.978571429,530.724693159,0.275306841,-1.357142857,0.178571429,1.857142857,0,0,-9999,Lipid,Lipid,Other,98.978571429,-157.867564426,0.023334164,0.021028784,2771.4,-4420.29180394
579.294538031,28,53,6,0,2,1,0,S2 P1 O6,579.294842321,-0.525274873,C28H53O6S2P,0,0,3,-3,-6,103.05,578.647692575,0.352307425,-1.5,0.214285714,1.892857143,0,0.035714286,0,Lipid,Lipid,Lipid,103.05,-162.357673717,0.021944442,0.019529853,2885.4,-4546.014864071
611.28445551,28,53,8,0,2,1,0,S2 P1 O8,611.28467156,-0.353436011,C28H53O8S2P,0,0,3,-5,-8,98.978571429,610.601889826,0.398110174,-1.357142857,0.285714286,1.892857143,0,0.035714286,0,Lipid,Lipid,Lipid,98.978571429,-160.72141038,0.023334164,0.02076074,2771.4,-4500.19949065
627.279406249,28,53,9,0,2,1,0,S2 P1 O9,627.279586179,-0.286842607,C28H53O9S2P,0,0,3,-6,-9,96.942857143,626.57898046,0.42101954,-1.285714286,0.321428571,1.892857143,0,0.035714286,0,Protein,Protein,Lipid,96.942857143,-159.903278712,0.024054454,0.021396983,2714.4,-4477.29180394
786.244346594,28,54,18,1,2,1,0,N1 S2 P1 O18,786.244716792,-0.470843296,C28H54O18NS2P,0,0,3,-15,-19,76.585714286,785.366419133,0.633580867,-0.571428571,0.642857143,1.928571429,0.035714286,0.035714286,1,Other,Amino Sugar,Other,76.585714286,-150.295039053,0.032358116,0.02882171,2144.4,-4208.2610934800005
453.395065402,28,54,4,0,0,0,0,O4,453.394933766,0.290333336,C28H54O4,0,0,2,-2,-2,107.121428571,452.888800422,0.111199578,-1.642857143,0.142857143,1.928571429,0,0,-9999,Lipid,Lipid,Other,107.121428571,-158.286245145,0.02061863,0.018844945,2999.4,-4432.014864071
613.300353603,28,55,8,0,2,1,0,S2 P1 O8,613.300321624,0.052141946,C28H55O8S2P,0,0,2,-6,-9,101.014285714,612.615536949,0.384463051,-1.428571429,0.285714286,1.964285714,0,0.035714286,0,Lipid,Lipid,Lipid,101.014285714,-161.539542049,0.022631029,0.020138516,2828.4,-4523.107177361
487.36471277,28,56,2,0,2,0,0,S2 O2,487.36489694,-0.377889489,C28H56O2S2,0,0,1,-1,-3,109.157142857,486.820516978,0.179483022,-1.714285714,0.071428571,2,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,109.157142857,-161.958222768,0.019978329,0.018021387,3056.4,-4534.830237492
503.387484242,28,57,5,0,0,1,0,P1 O5,503.387085481,0.792155598,C28H57O5P,0,0,1,-4,-5,113.228571429,502.82539728,0.17460272,-1.857142857,0.178571429,2.035714286,0,0.035714286,0,Lipid,Lipid,Lipid,113.228571429,-163.594486104,0.018740424,0.016905835,3170.4,-4580.645610913
505.393614974,28,58,5,0,1,0,0,S1 O5,505.393219689,0.782133919,C28H58O5S,0,0,0,-5,-6,107.121428571,504.829287949,0.170712051,-1.642857143,0.178571429,2.071428571,0,0,-9999,Lipid,Lipid,Other,107.121428571,-159.713168122,0.02061863,0.018720735,2999.4,-4471.968707427
521.388489043,28,58,6,0,1,0,0,S1 O6,521.388134309,0.680364498,C28H58O6S,0,0,0,-6,-7,105.085714286,520.806301998,0.193698002,-1.571428571,0.214285714,2.071428571,0,0,-9999,Lipid,Lipid,Other,105.085714286,-158.895036454,0.021273826,0.019311604,2942.4,-4449.061020716
646.322086572,28,58,9,1,2,1,0,N1 S2 P1 O9,646.321785345,0.466063568,C28H58O9NS2P,0,0,1,-8,-12,98.978571429,645.600397556,0.399602444,-1.357142857,0.321428571,2.071428571,0.035714286,0.035714286,1,Other,Protein,Lipid,98.978571429,-159.294487403,0.023334164,0.020894444,2771.4,-4460.245647295
488.432363829,28,59,5,1,0,0,0,N1 O5,488.432047552,0.647535846,C28H59O5N,0,0,0,-5,-6,107.121428571,487.886975888,0.113024112,-1.642857143,0.178571429,2.107142857,0.035714286,0,-9999,Lipid,Lipid,Other,107.121428571,-156.859322168,0.02061863,0.018969722,2999.4,-4392.061020716
613.949113914,28,9,12,1,2,0,0,N1 S2 O12,613.949340626,-0.369268128,C28H9O12NS2,0.769230769,0.842105263,25,13,10,37.907142857,613.263572849,0.736427151,0.785714286,0.428571429,0.321428571,0.035714286,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,37.907142857,-131.896691403,0.045818825,0.03907023,1061.4,-3693.107359271
454.017875632,28,9,4,1,1,0,0,N1 S1 O4,454.017952495,-0.169295415,C28H9O4NS,0.863636364,0.875,25,21,19,56.228571429,453.510915216,0.489084784,0.142857143,0.142857143,0.321428571,0.035714286,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,56.228571429,-137.83295344,0.041686471,0.035753946,1574.4,-3859.32269631
439.016376522,28,9,4,0,0,1,0,P1 O4,439.016569314,-0.439146766,C28H9O4P,0.869565217,0.88,25,21,20,66.407142857,438.526166914,0.473833086,-0.214285714,0.142857143,0.321428571,0,0.035714286,0,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,66.407142857,-144.777457735,0.040043065,0.033408106,1859.4,-4053.768816573
455.011374067,28,9,5,0,0,1,0,P1 O5,455.011483934,-0.241459897,C28H9O5P,0.863636364,0.87755102,25,20,19,64.371428571,454.503304302,0.496695698,-0.142857143,0.178571429,0.321428571,0,0.035714286,0,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,64.371428571,-143.959326067,0.040913298,0.033871027,1802.4,-4030.861129862
530.984753799,28,9,6,2,1,1,0,N2 S1 P1 O6,530.984617737,0.256245462,C28H9O6N2SP,0.888888889,0.904761905,26,20,16,54.192857143,530.39185148,0.60814852,0.214285714,0.214285714,0.321428571,0.071428571,0.035714286,2,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,54.192857143,-138.441744748,0.041850851,0.035896405,1517.4,-3876.368852955
546.997427975,28,9,9,2,0,1,0,N2 P1 O9,546.997290421,0.251470256,C28H9O9N2P,0.875,0.902439024,26,17,14,50.121428571,546.38664576,0.61335424,0.357142857,0.321428571,0.321428571,0.071428571,0.035714286,2,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,50.121428571,-135.378558435,0.042133176,0.036915922,1403.4,-3790.599636179
541.043099424,29,10,8,4,0,0,0,N4 O8,541.042586844,0.947393126,C29H10O8N4,0.882352941,0.904761905,27,19,15,42.610344828,540.438965866,0.561034134,0.620689655,0.275862069,0.344827586,0.137931034,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,42.610344828,-126.849059748,0.042707803,0.038169869,1235.7,-3678.6227326920002
469.027023855,29,11,5,0,0,1,0,P1 O5,469.027133998,-0.234834068,C29H11O5P,0.826086957,0.843137255,25,20,19,66.196551724,468.50330409,0.49669591,-0.206896552,0.172413793,0.379310345,0,0.034482759,0,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,66.196551724,-144.594414943,0.03901056,0.03236372,1919.7,-4193.238033349
545.000241551,29,11,6,2,1,1,0,N2 S1 P1 O6,545.000267801,-0.048165288,C29H11O6N2SP,0.842105263,0.863636364,26,20,16,56.368965517,544.391689413,0.608310587,0.137931034,0.206896552,0.379310345,0.068965517,0.034482759,2,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,56.368965517,-139.26709505,0.040237578,0.034279704,1634.7,-4038.745756442
407.053495842,29,12,1,0,1,0,0,S1 O1,407.053609728,-0.279783147,C29H12OS,0.814814815,0.818181818,24,23,22,68.162068966,406.598976272,0.401023728,-0.275862069,0.034482759,0.413793103,0,0,-9999,Other,Cond Hydrocarbon,Other,68.162068966,-144.006616438,0.035801157,0.031676284,1976.7,-4176.191876704
423.066224315,29,12,4,0,0,0,0,O4,423.066282413,-0.137325799,C29H12O4,0.8,0.814814815,24,20,20,64.231034483,422.593824789,0.406175211,-0.137931034,0.137931034,0.413793103,0,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,64.231034483,-141.049057239,0.039516582,0.033125721,1862.7,-4090.422659928
503.023058765,29,12,7,0,1,0,0,S1 O7,503.023097446,-0.076895933,C29H12O7S,0.761904762,0.795918367,24,17,16,56.368965517,502.461378724,0.538621276,0.137931034,0.24137931,0.413793103,0,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,56.368965517,-139.26709505,0.040237578,0.034279704,1634.7,-4038.745756442
559.053528211,29,12,9,4,0,0,0,N4 O9,559.053151528,0.673787486,C29H12O9N4,0.8125,0.853658537,26,17,13,42.610344828,558.429284047,0.570715953,0.620689655,0.310344828,0.413793103,0.137931034,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,42.610344828,-126.849059748,0.042707803,0.038169869,1235.7,-3678.6227326920002
455.047674302,29,13,4,0,0,1,0,P1 O4,455.047869443,-0.428837106,C29H13O4P,0.791666667,0.807692308,24,20,19,70.127586207,454.539564004,0.460435996,-0.344827586,0.137931034,0.448275862,0,0.034482759,0,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,70.127586207,-146.174255406,0.034272665,0.030646099,2033.7,-4239.05340677
