Calibrated_Mass,HJA_155_p1,HJA_156_p1,HJA_160_p1,HJA_161_p1,HJA_162_p1,HJA_163_p1,HJA_164_p1,HJA_165_p1,HJA_169_p1,HJA_170_p1,HJA_177_p1,HJA_178_p1,HJA_190_p1,HJA_192_p1,HJA_260_p1,HJA_360_p1,HJA_45_p1,HJA_47_p1,HJA_49_p1,HJA_50_p1,HJA_53_p1,HJA_54_p1,HJA_55_p1,HJA_56_p1,HJA_57_p1,HJA_58_p1,HJA_60_p1,HJA_64_p1,HJA_65_p1,HJA_66_p1,HJA_68_p1,HJA_71_p1,HJA_72_p1,HJA_73_p1,HJA_74_p1,HJA_76_p1,HJA_82_p1,HJA_83_p1,HJA_84_p1,HJA_CC-1-15m_p1,HJA_CC-2-55m_p1,HJA_CC-3-100m_p1,HJA_CC-4-250m_p1,HJA_KC-1-275m_p1,HJA_KC-2-360m_p1,HJA_KC-3-400m_p1,HJA_KerryCreek2_p1,HJA_WS1-2_p1,HJA_WS1-3_p1,HJA_WS1-5_p1,HJA_WS1-6_p1,HJA_WS1-7_p1,HJA_WS1-8_p1,HJA_WS1_250m_p1,HJA_WS3-1_30m_p1,HJA_WS3-2_p1,HJA_WS3-3_p1,HJA_WS3-4_p1,HJA_WS3-5_p1,HJA_WS3-6_p1
263.095991289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307624.4
247.118822044,2622115.8,1851534,1919273.6,1799455.6,3274440.8,0,8258678,0,5157621.5,7089274.5,4882649.5,5158541,2529430.5,4695109,3261114.5,5875785.5,3641385,2411697.5,5387045.5,3026858.3,4820505,3269978.8,1887036.4,2448517,3446407.3,3932282.3,5299583,9737993,3759666.8,2503342.8,1477815.9,4117461,2324412.3,3184602.8,2643024.3,2242069.3,2082586.9,5477890.5,2712813.8,2109265.8,4606054,8876294,2342623.8,2580293.5,3593966.3,4163286,3506237.3,2724007.5,4934869,2358365.8,2151594.3,3712886.8,2574385,3286565,5469268,3388112,0,10552389,1808878.9,6006860.5
279.090860193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416660.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.11365992,0,0,0,0,0,0,1951472.3,0,1247995.5,1635328.4,0,1213561.8,0,1454893.9,0,1737617.5,0,0,0,0,0,0,0,0,0,0,0,1789535.1,0,0,0,0,0,0,0,0,0,0,0,0,1209037.1,1613466.6,0,0,0,0,0,0,0,0,0,0,0,1316400.3,2304612,0,0,0,0,0
308.090759054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723591.1
295.085973199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1738970.1,0,0,0
279.108781281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432150.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404795,0,0
326.109531333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4436580.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343.080293139,0,0,0,0,0,0,0,0,0,0,0,2782236.3,0,0,0,1385091.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059060.1,0,0,0,0,0,0,0,0,1625220
214.144935425,1486970.1,1363320.9,1664370.1,1561395,2057258.8,1335472,2455686.3,0,2170918,0,1301402.3,1437696,3354204,0,3124119,2532480.5,2072845.3,2627638.8,1758651,1438622.3,2497293.8,2131976.3,1746872.5,2464519,2057220.6,1696273.3,0,0,1833134.9,2152291.5,1976350.3,1640767,1460599.5,2447357.3,0,1341962.1,1869961.4,2742167.3,1577595.4,1473863.3,2004542.3,0,1566424.5,1360479.1,2214203.8,1619088,1617388,1975262.3,0,2050795,2347845,2125092.3,1997668.4,2314761.8,3226014.8,1862839.1,0,0,2580698.3,2053980.4
230.13986496,0,0,0,0,0,0,2349163.8,0,1550852,1596551.9,0,0,0,0,1849747.6,1252776.5,0,0,1292863.9,0,1542086.8,0,0,0,0,0,0,0,0,1208324.9,0,0,0,0,0,0,0,0,0,0,0,1371316,0,0,0,1319015,0,0,1176541.4,0,0,1261345,0,0,1365863.4,0,1319294.3,1660012,0,1981532.9
258.146034238,3292222.3,3368292.5,3272785.5,1603792,3348310,1366623.3,5317816,0,3487456.3,4788919.5,4960450.5,5023347,7891496,2693613,4096187.3,3824103,12480375,0,9481705,6897179,8420273,6412574,1862418.9,1718197.8,1597454.8,8576994,5960275.5,4537979.5,2115305.5,3527264,2737094.5,3580162.3,5263639.5,4142325.3,7299661.5,0,0,6846084,1601872.1,4983922.5,7579334,3434006.5,6031912.5,10386631,10376713,10053968,8107799,4548659.5,0,3497154.5,2230376.8,2702761,2736690,2264746.3,3303851.5,2647847.3,0,4780655,4696026.5,4121279.3
247.110666881,1492385.8,1704844.3,0,0,1826247,0,0,0,0,0,0,0,1641620.6,1246275.3,1537208.8,2037319.3,2787366.8,2618543.5,0,3999144.5,0,0,1223354.6,1828483.9,2628229.3,0,0,1659655,0,1633453,0,1523923.1,0,0,0,0,1601817.1,0,0,0,0,2448643.3,0,2298691.3,0,1398740,0,2196389.5,1670099.3,5509724,0,2631797,8537135,0,0,1806286.3,0,0,2159597.3,0
246.134711645,0,0,0,0,1267448.6,0,1361025.4,0,0,0,0,1216796.8,1245100.9,0,0,0,1395739.8,1354442.9,0,1290196.5,1432414.9,0,1777781.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212985.6,0,1532594.3,0,0,0,0,1223790,0,1583526.1,0,1293625.1,0,0,0,0,1492260.9,0,1186379.8
274.140906717,0,0,0,0,0,0,1652092.3,0,0,0,0,1327559.1,1300138.8,0,0,0,1747022.1,0,2414309,0,1647829.6,1437528.1,0,0,0,1480561.1,1392234.1,0,0,0,0,0,0,0,0,0,0,1291021.5,0,1670855.5,1785407.6,0,1242948.3,1352326.6,2441562,1807889.1,1385693.9,0,0,0,0,0,0,0,0,0,0,0,0,0
263.105603873,1793782.9,1935044,0,0,3911879.5,1314293.8,0,0,0,0,0,0,2365946.8,3696555.5,0,0,0,2720160.8,2254974.5,1761856.8,0,2844710.5,1635588.6,1993065.6,0,0,0,0,0,2363201.3,0,3346607.8,2356431,0,0,0,1524668.4,0,0,0,0,0,0,0,2788994.5,3162509,0,2390523,3024859.5,0,0,0,2942483,0,0,3514979.8,0,0,0,0
262.129800695,0,0,0,0,0,0,1374894.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469770.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.100539005,2460846.8,1774243.4,1896359.6,1553506.5,6205939,1369321.4,0,1239896,0,0,0,0,2443243.8,11772091,3539275.5,27849334,3045381.3,0,4003614.3,2830887.3,0,2784287.8,2299879.8,4578478,6354991,2263540.3,0,11673939,0,2603539.5,0,18715188,3144306.3,0,1706250.8,0,1563119.5,4658952,2321537.5,2006585.4,0,0,0,3059476.3,3338730.5,14836892,6860816,2403792.3,3811066.3,2247295.8,1430586.8,3513779.8,2300776.3,2796019.5,13529367,5039777.5,0,0,1946362.1,0
311.072141791,0,0,0,0,0,0,1571429.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.095506484,0,1281735.9,1987843,1221200.9,2115418.3,1743962.6,0,0,0,0,0,0,1850678.5,18172420,0,0,0,1742060.1,0,1649382.8,0,2944799.3,2365992.3,6726371,10885756,0,3171856.8,0,0,1547955.5,0,33768700,1965472.8,0,2034673.6,0,1484922.8,0,0,1910613.1,0,0,0,0,0,25413700,11769860,1548120.1,3454698,0,1401552.6,2910651.3,0,0,0,2376468.5,0,0,0,0
359.039333231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447308.9,0,0,0,0,0,0
294.119683515,0,0,0,0,0,0,0,0,0,0,0,0,0,1390345.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1444138.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611205.4,0,0
311.090315849,0,0,1338747.6,0,2003920.3,0,0,0,0,0,0,8318833.5,0,7489840.5,2048978.3,0,0,1322051.5,1838200.6,0,0,1426653,1796879.1,3221399.3,4209153.5,2497238.3,0,4304347,1384905.5,0,1372047.3,12918205,1713984.1,0,2036253,0,1343261.5,2701462.5,0,0,0,0,0,1975030.4,2091773.9,6981010,5094217,1362790.8,2077385.4,0,2936118.3,1695712.3,0,1564814.4,0,1513982,0,0,0,0
310.114535594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5175814.5,0,0,0,0,0,0,0,0,1367379.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388321.9,0,0,0,0,0,0,0,0,0,0,0,0,0
327.085329161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409594.1,0,0,0,0,0,0,0,0,0,0,1854155.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517144.8,0,0,0,0,0,0,0,0,0
391.029574882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541759.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.149673271,2235313.5,0,1248210,0,1193900.8,0,0,0,1205845,1388716.3,1178482.6,2000123.1,1821735.5,1745294.3,1533720,1411960.4,1428036,0,1951938.8,0,2168397.8,1800388.1,1380821.4,1264528.1,1781366.9,2789797.3,2002133.8,0,1555113.3,0,1292355.9,0,0,1562493.8,1621933.6,0,0,2143455.8,1146836,0,1846400.1,1208933.9,0,2308467.3,2188369.3,0,1465714.4,1564597.3,1523953.3,1622422,0,1675009.8,1298223.4,1646058.5,1524169.8,1340911.1,0,0,0,1685194
229.155819244,9906196,7220415,7856027.5,3574673,6856798,2758950.5,7522318.5,0,5764766.5,8977689,10168461,7703965.5,18945590,6507313.5,9927455,7717012,31941692,2267983.8,21971198,16656448,23238772,15897918,4567470.5,3600116.8,3161643,21423098,11073306,9223926,6533977.5,10923048,5722456.5,6095470.5,12670334,10109652,20360328,11238073,0,16398684,4856294,12916032,16788964,8109606,14617610,27271390,22266518,27205494,20917434,10003398,0,6999911.5,5156848.5,5610181,6705796.5,6271571,6544377,6366632.5,0,7847143,14420733,10059213
261.127884939,0,0,0,0,0,0,0,0,0,0,0,0,2176927.3,0,0,1468896.8,0,0,1295673.4,0,2291382.8,0,0,0,0,1708242.9,1212958.1,0,0,0,0,0,1610366.4,1246822.5,1648818.6,0,0,0,0,0,0,0,0,1399488.9,1395942.3,1212423.6,1438304.4,0,0,0,0,0,0,0,0,0,0,0,0,0
233.121790105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26311740
217.144578263,1840374.1,0,0,0,0,0,1162432.6,0,1378207,1908188.5,1626224.9,1546171.8,1768683.9,1369145.5,1448604,0,1388637.9,0,0,0,0,1486730.8,0,0,1176230.6,1702537.1,1708972.9,3133844,1438187.6,1173251.4,1495736.3,1254543.8,1171731.6,1263709.4,1248700.1,1206351.1,0,1527261,0,0,1665754.6,1468195.4,0,2055356.8,1902800.8,1238804,0,1302441.6,1150455.8,0,0,1334075.9,0,1385877.4,1835087.3,1313628,0,1850831.6,0,2775161
277.122892688,1382511.9,1236853.8,1399385.6,0,0,0,1857909.8,0,2576040,0,1983396.1,0,3112814.3,1550440,1628172.6,0,4891998.5,0,3472034,2180638,3005876.8,2214350,0,0,0,3077476,1887082,1470111,1456864.3,1556214.3,0,1334723.5,1608188.4,2643251,2802456,0,0,2939455.8,1874243,2671011.8,3227745.5,1381773.9,2943430,4351616,3846482.3,4391427,3780501.3,2122067.3,0,1811496.9,0,0,1217553.4,0,1227676.4,0,0,1631105.3,2458578.5,1966689.6
249.116730172,0,0,0,0,0,0,0,0,0,0,0,1379718.5,0,0,0,0,0,0,0,0,0,1295348.5,0,0,0,0,0,0,0,0,0,0,0,1335975.8,0,0,0,0,0,0,1513490.5,3527990.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13574757
233.139497155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341718.4,0,0,0,0,0,0,0,0,0,0,0,0,1563622,0,0,1162560,0,0
278.116467683,0,0,0,0,1540540.3,0,0,0,1377286.4,0,0,0,2328750.8,0,1323309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281.106472577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528086.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297.101531196,0,0,0,0,0,0,1653078.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.096077221,0,0,0,0,0,0,1719998.9,0,0,1626710.6,1613796.8,0,1309951.3,0,0,0,1429724.4,0,1925843.1,0,1501632.8,1590825.8,0,0,0,0,1611301.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1414377.6,2467785.8,1396445.8,1527482,1543140.6,1385761.9,0,1372304.4,0,0,0,0,0,0,0,0,1477123.5,2813163.8,0,0
345.068253972,0,0,0,0,0,0,2093037.3,0,0,5463540,2571808.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477691.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1907782.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2868940.5,0,0,0
353.131695453,9065019,8494473,9261485,7856235,11607318,8516768,0,3814367.8,7357146.5,0,0,0,14579788,9360713,9277915,8269369.5,9930416,10517823,9376537,7735705.5,7067777,8382847,9954714,8812703,8277417.5,6316089.5,7572102,2337332.3,4902181.5,7639435.5,11407168,6171270.5,7939234.5,6724324,6928586.5,0,7318182.5,5590452.5,7453046,4638511.5,4860376.5,0,0,8038608.5,9004961,7908422,7266673.5,8907871,7329092,9043285,3042539.5,6958748.5,7252102,10254648,6249453,5963602.5,0,0,6545901.5,6203020.5
329.091264717,0,0,0,0,0,0,1356021,0,1410146.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430040.8,0,0
328.124974426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558661.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373.102053433,21476054,17561868,0,17595490,29006580,11066299,0,2948374.3,0,0,0,0,36715696,25951882,30449296,0,29088968,23917186,34227828,16291552,0,17158970,15292666,21382610,19419318,34816768,0,0,0,13389661,0,10234205,10604276,0,16659069,0,18791246,0,0,0,0,0,0,0,16858856,21203118,13540641,27555186,15765351,0,0,0,31987292,28196420,0,10516032,0,0,11483211,0
405.073949529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3371304.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345.095866761,0,0,0,0,0,0,0,0,0,0,0,0,0,3373966.3,0,0,0,0,0,0,1536857.4,1523458.5,0,0,0,0,1839906.8,0,0,0,0,0,0,0,0,0,0,0,2031548.5,0,0,0,0,0,0,0,0,0,2120156.5,1356197,1698723.1,0,0,2562668,2910001.3,0,0,0,0,0
296.099323067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285434.5,0,0,0
249.12624625,0,0,1459159.8,0,2223235.8,1293933.1,0,0,0,0,0,0,1481860.6,2442813.5,0,1967258,1845602.6,0,0,0,0,0,0,0,1221222.6,1579452.6,0,0,0,0,0,0,1367969.5,1193386,1229481.5,0,1257200.3,2511379,0,0,0,0,0,0,1788963.3,1193452.5,0,1483543.8,1695677,0,0,0,1281594.4,1369817.5,0,2061448.9,0,0,0,0
265.121219241,0,1214720.1,0,0,1984789.5,0,0,0,0,0,0,0,2067563.9,4135438.3,2457563,0,2940633,0,0,1593187,0,2508361.3,1476631,0,1485347.5,0,0,0,0,2335310,0,2600722.5,0,0,0,0,1216021.5,0,0,0,0,0,0,0,0,3294760.3,1999093.3,1938023,3085369.3,0,0,0,1993858.6,0,0,3793560.3,0,0,1201388.1,0
281.116143233,0,1707476,2113281.3,1516364.1,3825263.8,1453568.6,0,0,0,0,0,0,2041458.1,6511376.5,3527064,0,2542253.3,2075858.4,2944934,1826865,0,2678400.8,2339849.5,2534001.8,3750966.5,0,0,0,0,1687098,0,7918763.5,1900273.6,3081940.8,1632015.9,0,1447518.3,0,1845448.1,0,0,0,0,0,2412677,8095547,3264152.8,1799768,2878812.8,2912994.3,1330863.5,0,2189761.5,0,0,3358461.3,0,0,1596715.4,0
313.087718076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654016.3,0,0,0
325.1172215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531265.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297.111054225,0,1771423.3,0,0,2928058.8,1341275.3,0,0,0,0,0,0,1735812,6147073,2794474,0,1866089.8,2279922,3597078.3,2085003.1,0,2155395,1796888.1,2391733,4242439,2412071.8,2870377.8,0,0,1855417.4,0,9176882,1886957.8,0,1268272.5,0,1563821.4,0,0,0,0,0,0,2959683.5,0,8882829,3842172.5,1755059.4,2545922.8,1784175.4,0,0,2206347.8,2212119.3,0,2306395.3,0,0,1962489.4,0
296.135347458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670976.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391896,0,0,0,1684338.5,0,0,0,0,0,0,0,0,0,0,0,1497203.1,0,0
313.106004069,0,0,0,0,0,0,0,0,0,0,3493351.5,19827214,1908993.9,2464525.3,0,0,1330654.6,0,0,0,4524996.5,0,0,0,1288555,3430037.5,1346215.9,1579947.8,1392686.9,0,1983739.1,3752889.5,1293664.4,1315870.9,3344493.8,0,1262102.1,2588919.8,1532619.1,0,0,1616844.8,0,0,0,2817444.5,1381543.8,0,0,0,7143666,0,0,0,0,0,0,0,0,0
312.130134687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344.101988262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397285.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.107029438,0,0,0,0,0,0,0,0,0,0,3591485.5,15341022,1869923.3,0,0,0,0,0,0,0,2592688.5,0,0,0,0,2044278.4,0,0,0,0,1328538.5,0,0,0,0,0,0,3308952,0,0,0,0,0,0,0,0,0,0,0,0,3172424.5,0,0,0,0,0,0,0,0,0
329.100913649,0,0,0,0,0,0,0,0,0,0,0,2768648.8,0,1313340.5,0,1586319.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.12956857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450610.5,0,1591863.9,0,1788124.8,0,0,0,0,1444949.9,0,0,0,0,0,0,0,0,1416896.4,0,0,0,0,1585609.6,1637194.9,0,0,1523845.6,1567439.3,1636532.8,1576965.1,0,0,0,0,0,0,0,0,0,0,0,0,0
264.13723517,1841964.9,0,0,0,1677555.9,1223971.6,0,0,0,0,1442060.9,0,3386169.5,1250275.4,3149522,0,1539199.9,1855187,2198195,2525271.8,0,1955900.8,1728531.1,2328118.5,2238478.8,2108639.8,0,1513633.5,0,2101068.8,0,0,0,0,0,0,1794286.9,0,0,2071384,0,0,0,0,0,1464289.5,0,0,1626640.5,1847342.8,0,0,2750801.5,2355551.8,0,1618307.4,0,0,2042598,0
251.132254621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294335.1,0,0,0,0,0,0,0,0,1256919.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393564,0,0,0,0,0,0,0,0,0,1713949.3,0,0
308.138325519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243844.3,0,0,1302131.9,0,0,0,0,0,0,0,0,0,0,0,0,1656248.9,0,0,0,0,0,0,0,0,1986397,2542634.5,2138752.3,1912009.9,0,0,0,0,0,0,0,0,0,0,0,0,0
296.127039477,0,0,0,0,0,0,0,0,0,0,0,0,2750565,0,0,0,0,1497846.3,0,0,0,0,2629414.8,1220049.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317192,0,0,0,0,1332232,0,0,0,0,0,0,0,0
279.156335986,0,0,3073976.3,0,0,0,4484135,0,5558901.5,1236060.4,3854651.8,3965313.5,0,0,0,2981513.5,0,0,0,0,4741229,0,0,0,0,0,1419551,0,2024892.9,0,3915565.5,0,0,4504589.5,0,0,0,9785116,4352657.5,2568268.3,4296007.5,2223851.8,4017367.8,0,0,0,0,0,0,0,0,0,0,0,9439529,0,0,2076045.3,0,5262363
324.133314462,0,0,0,0,0,0,0,0,0,0,0,0,2375809.8,0,1429878,0,3410102.3,0,2564346,1560223.9,0,1565316.4,0,0,0,2481220.8,1639922.8,0,0,0,0,0,1696561.8,0,2443004,0,0,0,0,2400088.3,0,0,0,0,3227974.3,2941632.5,3107933,1545746.5,0,0,0,0,0,0,0,0,0,0,1785469.3,0
312.121933864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286937.5,0,0,0,0,0,0,0,0,0
299.116898096,0,0,0,0,0,0,0,0,0,0,0,1688302.3,2184136.3,0,1387060.8,0,3297661,0,1954675.8,1317156,3187182,1466850.3,0,0,0,2266132.3,0,0,1423672.3,0,0,0,0,0,2501745.3,1936301.8,0,2066918,0,1448086.5,2792076.3,0,2205559.8,2803501.5,2998064.5,2101962.8,2504942.8,0,0,1412280.3,0,0,0,0,0,0,0,0,0,0
356.123051999,0,0,0,0,0,0,0,0,0,0,0,2567291.8,0,0,0,0,0,0,0,0,1420779,0,0,0,0,2121256,0,0,0,0,0,0,0,0,1632649.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.111759266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505454.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316554.9,0,1304575.9,0,0,0,0,0,0,0,0,0,0,0,0,0
411.05499167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473267.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246.182277104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184175,0
279.14815185,3816636.5,3059376.8,2642357.8,1854318.1,3147778,0,0,0,0,0,0,0,8354811,0,4212569.5,0,13042709,0,0,5333043.5,0,6908974,1958388.6,1715128.6,1542971.3,0,0,0,0,3860000.5,0,2314306.3,5401217.5,0,7667991,0,0,0,0,0,0,0,0,0,10820090,10908844,8991775,3846623.8,1473800.6,3702414.3,0,2900930.8,2951542.8,2428931.3,0,2619567.8,0,0,4428295.5,0
251.142016655,1368227,0,1195420.5,0,0,0,0,0,0,0,0,0,0,1244235.3,1744683.4,0,1517240.1,1198228.9,1704387,0,0,1671592.6,0,0,0,0,2607594.8,0,0,0,0,0,0,1612948.9,0,0,1353309.6,2111552.3,0,1659420.1,2091997.4,2837893.5,0,0,2933105.8,1555996.4,0,0,0,1508327.3,0,0,0,0,0,0,0,0,1191509.4,0
267.136874666,0,0,0,0,0,0,0,0,0,0,0,0,0,2923126,1948672.4,0,1810592.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383806.4,0,0,0,0,0,0,0,0,0,0,0,1445236.9,1407976.5,1353547,1288534.4,0,1981597.4,0,0,0,1449846,0,3647031,2371798.5,0,0,0,2248478
299.108474703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343833.4,0,0,0
283.131875351,0,0,0,0,0,0,0,0,0,0,0,0,0,2044764.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654302.4,0,0,0,0,0,0,0,0,0,0,0,1850917.4,0,2123217.8,1401889.9,0,1840567.9,0,0,0,0,0,0,2137944,0,0,0,0
347.075951772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082135.5,0
