Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,OtoC_ratio,HtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,34S
368,217.144731,217.144614507,217.144532735,1708972.9,-9999,557093,11.78,-1,0.376577085,0.974596936,0,0.584758161,1,0.363636364,2,O4,de-protonated,0,-9999,C11 H22 O4,11,22,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
370,218.075169,218.075052141,218.075116551,1680879.6,-9999,466681.1,11.54,-1,-0.295360116,0.984295475,0.986549072,0.985196914,3,0.666666667,1.555555556,13C1 O6,de-protonated,1,365,C8 H14 O6 13C1,8,14,6,-9999,-9999,-9999,1,N/A,-9999,-9999
371,218.103564,218.10344713,218.103396198,10403570,-9999,485388.7,84.65,-1,0.233520708,0.990154047,0,0.594092428,2,0.555555556,1.888888889,N1 O5,de-protonated,0,-9999,C9 H17 O5 N1,9,17,5,1,-9999,-9999,-9999,N/A,-9999,-9999
372,219.0301,219.029982765,219.029896903,1296822.1,-9999,558648.2,8.32,-1,0.392009122,0.972501726,0,0.583501036,8,0.454545455,0.727272727,O5,de-protonated,0,-9999,C11 H8 O5,11,8,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
374,219.087598,219.087480742,219.087411781,2702394.5,-9999,497255.1,20.1,-1,0.314767931,0.982182908,0,0.589309745,2,0.666666667,1.777777778,O6,de-protonated,0,-9999,C9 H16 O6,9,16,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
376,221.04573,221.045611972,221.045546968,2147540.3,-9999,391246.6,15.41,-1,0.294077099,0.984430551,0,0.590658331,7,0.454545455,0.909090909,O5,de-protonated,0,-9999,C11 H10 O5,11,10,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
377,221.082089,221.081970958,221.081932477,36643800,-9999,453671.7,303.7,-1,0.174056656,0.989488242,0.994050429,0.991313117,6,0.333333333,1.166666667,O4,de-protonated,0,-9999,C12 H14 O4,12,14,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
378,221.09332,221.093201954,221.093165866,2228440.3,-9999,507776.7,16.08,-1,0.16322112,0.995177666,0,0.5971066,6,0.272727273,1.272727273,N2 O3,de-protonated,0,-9999,C11 H14 O3 N2,11,14,3,2,-9999,-9999,-9999,N/A,-9999,-9999
379,221.154866,221.154747929,221.154703496,4592093,-9999,464256.1,35.84,-1,0.200915717,0.992702197,0,0.595621318,4,0.142857143,1.571428571,O2,de-protonated,0,-9999,C14 H22 O2,14,22,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
381,222.085471,222.085352563,222.085287312,4479531.5,-9999,427815.2,34.89,-1,0.293810743,0.984458522,0.994050429,0.988295285,6,0.333333333,1.166666667,13C1 O4,de-protonated,1,377,C11 H14 O4 13C1,11,14,4,-9999,-9999,-9999,1,N/A,-9999,-9999
385,223.025004,223.024885194,223.024811523,2363774.8,-9999,490483.9,17.21,-1,0.330325575,0.980395938,0,0.588237563,7,0.6,0.8,O6,de-protonated,0,-9999,C10 H8 O6,10,8,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
386,223.061365,223.061246179,223.061197032,1863554.1,-9999,439911.2,13.03,-1,0.220330329,0.991230172,0,0.594738103,6,0.454545455,1.090909091,O5,de-protonated,0,-9999,C11 H12 O5,11,12,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
388,223.097784,223.097665165,223.097582542,2862725.5,-9999,532363.2,21.38,-1,0.370346782,0.975420216,0,0.58525213,5,0.333333333,1.333333333,O4,de-protonated,0,-9999,C12 H16 O4,12,16,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
389,223.134171,223.134052151,223.133968051,1371784.8,-9999,404778.4,8.92,-1,0.376902765,0.974553541,0,0.584732125,4,0.230769231,1.538461538,O3,de-protonated,0,-9999,C13 H20 O3,13,20,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
391,225.040648,225.040528401,225.040461587,2081856.1,-9999,551844.4,14.81,-1,0.296895539,0.984133077,0,0.590479846,6,0.6,1,O6,de-protonated,0,-9999,C10 H10 O6,10,10,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
392,225.077052,225.076932387,225.076847097,2603843.8,-9999,472548.6,19.16,-1,0.378936533,0.97428175400000006,0,0.584569052,5,0.454545455,1.272727273,O5,de-protonated,0,-9999,C11 H14 O5,11,14,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
393,225.113396,225.113276372,225.113232606,7797063.5,-9999,452664.6,62.43,-1,0.194418578,0.993164963,0,0.595898978,4,0.333333333,1.5,O4,de-protonated,0,-9999,C12 H18 O4,12,18,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
394,225.149784,225.149664358,225.149618115,2280779.3,-9999,506184.8,16.47,-1,0.205385789,0.99237511,0,0.595425066,3,0.230769231,1.692307692,O3,de-protonated,0,-9999,C13 H22 O3,13,22,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
396,227.056219,227.056098608,227.056111652,1190169.4,-9999,489007.9,7.38,-1,-0.057447262,0.999401364,0,0.599640819,5,0.6,1.2,O6,de-protonated,0,-9999,C10 H12 O6,10,12,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
397,227.092665,227.092544594,227.092497161,5693981.5,-9999,439966.9,44.91,-1,0.208868911,0.992115328,0,0.595269197,4,0.454545455,1.454545455,O5,de-protonated,0,-9999,C11 H16 O5,11,16,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
398,227.103897,227.103776589,227.10373055,3064862.8,-9999,494269.8,23,-1,0.202721701,0.992570902,0,0.595542541,4,0.4,1.6,N2 O4,de-protonated,0,-9999,C10 H16 O4 N2,10,16,4,2,-9999,-9999,-9999,N/A,-9999,-9999
399,227.129066,227.128945579,227.128882671,32081442,-9999,448936.7,264.79,-1,0.276974438,0.988631068,0.997729323,0.99227037,3,0.333333333,1.666666667,O4,de-protonated,0,-9999,C12 H20 O4,12,20,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
400,227.140297,227.140176575,227.14011606,9362979,-9999,445482.3,75.48,-1,0.266422278,0.493601603,0.893676603,0.653631603,3,0.272727273,1.818181818,N2 O3,de-protonated,0,-9999,C11 H20 O3 N2,11,20,3,2,-9999,-9999,-9999,N/A,-9999,-9999
401,227.165448,227.165327565,227.16526818,2708262,-9999,475451.4,20.03,-1,0.261418634,0.987676416,0,0.592605849,2,0.230769231,1.846153846,O3,de-protonated,0,-9999,C13 H24 O3,13,24,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
402,228.124301,228.124180188,228.124131643,1417367.6,-9999,564127.1,9.27,-1,0.212801821,0.991816832,0,0.595090099,3,0.363636364,1.727272727,N1 O4,de-protonated,0,-9999,C11 H19 O4 N1,11,19,4,1,-9999,-9999,-9999,N/A,-9999,-9999
403,228.132409,228.132288185,228.132237506,4071064.8,-9999,430243.4,31.38,-1,0.222148224,0.991085509,0.997729323,0.993743035,3,0.333333333,1.666666667,13C1 O4,de-protonated,1,399,C11 H20 O4 13C1,11,20,4,-9999,-9999,-9999,1,N/A,-9999,-9999
404,228.160787,228.160666174,228.160517152,1226908.1,-9999,442425.6,7.68,-1,0.653143371,0.925514637,0,0.555308782,2,0.25,1.916666667,N1 O3,de-protonated,0,-9999,C12 H23 O3 N1,12,23,3,1,-9999,-9999,-9999,N/A,-9999,-9999
406,229.071947,229.071825815,229.071761716,3153678.8,-9999,467721.1,23.58,-1,0.279820283,0.985893126,0,0.591535876,4,0.6,1.4,O6,de-protonated,0,-9999,C10 H14 O6,10,14,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
407,229.108322,229.108200801,229.108147226,8048403.5,-9999,452543.5,64.1,-1,0.233842699,0.99012701,0,0.594076206,3,0.454545455,1.636363636,O5,de-protonated,0,-9999,C11 H18 O5,11,18,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
409,229.144715,229.144593787,229.144532735,37967640,-9999,442153.5,311.77,-1,0.266432727,0.981143389,0.99947993,0.988478005,2,0.333333333,1.833333333,O4,de-protonated,0,-9999,C12 H22 O4,12,22,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
410,229.155945,229.155823782,229.155766124,11073306,-9999,445124.6,89.14,-1,0.251610058,0.990920196,0.972001482,0.98335271,2,0.272727273,2,N2 O3,de-protonated,0,-9999,C11 H22 O3 N2,11,22,3,2,-9999,-9999,-9999,N/A,-9999,-9999
411,229.181071,229.180949772,229.180918244,4065053,-9999,447025.7,31.13,-1,0.137567965,0.996571983,0,0.59794319,1,0.230769231,2,O3,de-protonated,0,-9999,C13 H26 O3,13,26,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
412,230.103619,230.103497409,230.103396198,2985368.8,-9999,489945.1,22.19,-1,0.439852609,0.965504096,0,0.579302457,3,0.5,1.7,N1 O5,de-protonated,0,-9999,C10 H17 O5 N1,10,17,5,1,-9999,-9999,-9999,N/A,-9999,-9999
414,230.148095,230.147973392,230.14788757,4952991,-9999,478428,38.48,-1,0.372898774,0.975084569,0.99947993,0.984842713,2,0.333333333,1.833333333,13C1 O4,de-protonated,1,409,C11 H22 O4 13C1,11,22,4,-9999,-9999,-9999,1,N/A,-9999,-9999
415,230.159287,230.159165388,230.159120959,1718176.4,-9999,480565.5,11.7,-1,0.193032423,0.993261751,0.972001482,0.984757644,2,0.272727273,2,13C1 N2 O3,de-protonated,1,410,C10 H22 O3 N2 13C1,10,22,3,2,-9999,-9999,1,N/A,-9999,-9999
416,231.033465,231.033343044,231.033268207,1347612.8,-9999,512360.4,8.63,-1,0.323923112,0.981141374,0,0.588684824,4,0.555555556,1.333333333,S1 O5,de-protonated,0,-9999,C9 H12 O5 S1,9,12,5,-9999,-9999,1,-9999,N/A,-9999,-9999
417,231.087598,231.087476022,231.087411781,13498405,-9999,447547,109.21,-1,0.27799711,0.958389122,0.978475245,0.966423571,3,0.6,1.6,O6,de-protonated,0,-9999,C10 H16 O6,10,16,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
418,231.123975,231.123853008,231.12379729,7596074,-9999,454992.2,60.35,-1,0.241074156,0.989510198,0,0.593706119,2,0.454545455,1.818181818,O5,de-protonated,0,-9999,C11 H20 O5,11,20,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
419,231.135217,231.135095004,231.135030679,5234219.5,-9999,448713.1,40.8,-1,0.278297332,0.986045191,0,0.591627115,2,0.4,2,N2 O4,de-protonated,0,-9999,C10 H20 O4 N2,10,20,4,2,-9999,-9999,-9999,N/A,-9999,-9999
420,231.160378,231.160255994,231.160182799,3898927.3,-9999,468775.3,29.75,-1,0.316638898,0.981972397,0,0.589183438,1,0.333333333,2,O4,de-protonated,0,-9999,C12 H24 O4,12,24,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
421,232.091035,232.090912628,232.090766616,1825468.3,-9999,372039.2,12.58,-1,0.629115387,0.930703171,0.978475245,0.949812001,3,0.6,1.6,13C1 O6,de-protonated,1,417,C9 H16 O6 13C1,9,16,6,-9999,-9999,-9999,1,N/A,-9999,-9999
425,233.009388,233.009265266,233.009161458,1152335.3,-9999,664520.6,7.01,-1,0.445510462,0.964626926,0,0.578776156,9,0.545454545,0.545454545,O6,de-protonated,0,-9999,C11 H6 O6,11,6,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
426,233.103271,233.10314823,233.103061845,2962270.8,-9999,438203,21.99,-1,0.370584285,0.975389071,0,0.585233443,2,0.6,1.8,O6,de-protonated,0,-9999,C10 H18 O6,10,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
428,233.154909,233.154786209,233.154703496,9787751,-9999,436471.7,78.49,-1,0.354757502,0.968916286,0.990767359,0.977656715,5,0.133333333,1.466666667,O2,de-protonated,0,-9999,C15 H22 O2,15,22,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
429,234.158292,234.158168815,234.158058331,1467154,-9999,513415.7,9.54,-1,0.471833608,0.960409649,0.990767359,0.972552733,5,0.133333333,1.466666667,13C1 O2,de-protonated,1,428,C14 H22 O2 13C1,14,22,2,-9999,-9999,-9999,1,N/A,-9999,-9999
430,235.025004,235.024880474,235.024811523,1604780.8,-9999,534522.4,10.67,-1,0.293376431,0.984504077,0,0.590702446,8,0.545454545,0.727272727,O6,de-protonated,0,-9999,C11 H8 O6,11,8,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
431,235.028499,235.028375472,235.028182826,1689005.4,-9999,440256.2,11.36,-1,0.819672107,0.885229325,0,0.531137595,3,0.75,1.5,S1 O6,de-protonated,0,-9999,C8 H12 O6 S1,8,12,6,-9999,-9999,1,-9999,N/A,-9999,-9999
432,235.061392,235.061268459,235.061197032,3621043.3,-9999,428322.3,27.23,-1,0.303865881,0.983385598,0,0.590031359,7,0.416666667,1,O5,de-protonated,0,-9999,C12 H12 O5,12,12,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
433,235.072662,235.072538455,235.072430422,2193333.5,-9999,445805.9,15.51,-1,0.459574755,0.962401469,0,0.577440882,7,0.363636364,1.090909091,N2 O4,de-protonated,0,-9999,C11 H12 O4 N2,11,12,4,2,-9999,-9999,-9999,N/A,-9999,-9999
434,235.074412,235.074288454,235.074084192,1884853.8,-9999,487758.8,12.97,-1,0.868927713,0.871970073,0,0.523182044,2,0.555555556,1.888888889,P1 O5,de-protonated,0,-9999,C9 H17 O5 P1,9,17,5,-9999,1,-9999,-9999,N/A,-9999,-9999
435,235.109004,235.108880441,235.108815931,2529724,-9999,440968.8,18.27,-1,0.274382353,0.986432394,0,0.591859436,6,0.25,1.333333333,N2 O3,de-protonated,0,-9999,C12 H16 O3 N2,12,16,3,2,-9999,-9999,-9999,N/A,-9999,-9999
437,236.105607,236.105483049,236.105718673,8387446.5,-9999,451541.2,66.39,-1,-0.997963003,0.834677198,0,0.50080631900000006,1,0.444444444,2.222222222,N1 P1 O4,de-protonated,0,-9999,C9 H20 O4 N1 P1,9,20,4,1,1,-9999,-9999,N/A,-9999,-9999
440,237.004182,237.004057695,237.004076078,1476518,-9999,336869.5,9.61,-1,-0.077563459,0.99890898400000006,0,0.59934539,8,0.7,0.6,O7,de-protonated,0,-9999,C10 H6 O7,10,6,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
440,237.004182,237.004057695,237.003913887,1476518,-9999,336869.5,9.61,-1,0.60677679,0.935377182,0,0.561226309,3,0.2,2.2,N4 S2 P1 O1,de-protonated,0,-9999,C5 H11 O1 N4 P1 S2,5,11,1,4,1,2,-9999,N/A,-9999,-9999
441,237.040602,237.040477681,237.040461587,2043437.4,-9999,425664.8,14.27,-1,0.06789334,0.999163961,0,0.599498377,7,0.545454545,0.909090909,O6,de-protonated,0,-9999,C11 H10 O6,11,10,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
442,237.077051,237.076926667,237.076847097,2846772.5,-9999,463289.5,20.87,-1,0.335628649,0.979767896,0,0.587860738,6,0.416666667,1.166666667,O5,de-protonated,0,-9999,C12 H14 O5,12,14,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
444,237.113465,237.113340652,237.113232606,2019899.9,-9999,507896.7,14.08,-1,0.455673046,0.963025268,0,0.577815161,5,0.307692308,1.384615385,O4,de-protonated,0,-9999,C13 H18 O4,13,18,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
445,237.149769,237.149644638,237.149618115,1512003.1,-9999,564210.6,9.91,-1,0.111838591,0.997733037,0,0.598639822,4,0.214285714,1.571428571,O3,de-protonated,0,-9999,C14 H22 O3,14,22,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
447,238.963202,238.963076925,238.963080645,3745723.3,-9999,443169.1,28.03,-1,-0.015568653,0.999956021,0,0.599973613,12,0.076923077,0.307692308,S2 O1,de-protonated,0,-9999,C13 H4 O1 S2,13,4,1,-9999,-9999,2,-9999,N/A,-9999,-9999
448,239.01991,239.019784902,239.019726143,1577415.5,-9999,506328.2,10.36,-1,0.245836702,0.989093932,0,0.593456359,7,0.7,0.8,O7,de-protonated,0,-9999,C10 H8 O7,10,8,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
449,239.056298,239.056172888,239.056111652,2916303.3,-9999,441739.1,21.27,-1,0.256158096,0.988164484,0,0.592898691,6,0.545454545,1.090909091,O6,de-protonated,0,-9999,C11 H12 O6,11,12,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
450,239.067611,239.067485884,239.067345041,1390673.8,-9999,455477.3,8.83,-1,0.589132818,0.938965302,0,0.563379181,6,0.5,1.2,N2 O5,de-protonated,0,-9999,C10 H12 O5 N2,10,12,5,2,-9999,-9999,-9999,N/A,-9999,-9999
451,239.092723,239.092597874,239.092497161,3677143.3,-9999,446910.2,27.47,-1,0.421228112,0.968317735,0,0.580990641,5,0.416666667,1.333333333,O5,de-protonated,0,-9999,C12 H16 O5,12,16,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
453,239.12909200000001,239.128966859,239.128882671,21077472,-9999,432307.9,169.28,-1,0.352064648,0.982081931,0.965832761,0.975582263,4,0.307692308,1.538461538,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
455,239.165479,239.165353845,239.16526818,3928550.8,-9999,462947.4,29.52,-1,0.358183962,0.976989772,0,0.586193863,3,0.214285714,1.714285714,O3,de-protonated,0,-9999,C14 H24 O3,14,24,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
458,240.132429,240.132303465,240.132237506,3938491.5,-9999,431568,29.6,-1,0.274678259,0.986403314,0.965832761,0.978175093,4,0.307692308,1.538461538,13C1 O4,de-protonated,1,453,C12 H20 O4 13C1,12,20,4,-9999,-9999,-9999,1,N/A,-9999,-9999
460,241.035516,241.03539011,241.035376207,1813640.4,-9999,472861.1,12.28,-1,0.057678448,0.999396538,0,0.599637923,6,0.7,1,O7,de-protonated,0,-9999,C10 H10 O7,10,10,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
461,241.046818,241.046692105,241.046609596,34312076,-9999,424465,277.14,-1,0.342294011,0.978603551,0.999506945,0.986964909,6,0.666666667,1.111111111,N2 O6,de-protonated,0,-9999,C9 H10 O6 N2,9,10,6,2,-9999,-9999,-9999,N/A,-9999,-9999
462,241.07194,241.071814095,241.071761716,2652560.8,-9999,490219.1,19.12,-1,0.21727501,0.991470675,0,0.594882405,5,0.545454545,1.272727273,O6,de-protonated,0,-9999,C11 H14 O6,11,14,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
463,241.10834,241.108214081,241.108147226,10983321,-9999,434715.1,87.01,-1,0.277283048,0.975140167,0.99029173,0.981200792,4,0.416666667,1.5,O5,de-protonated,0,-9999,C12 H18 O5,12,18,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
464,241.119636,241.119510076,241.119380615,2298523.8,-9999,410144.7,16.23,-1,0.536918552,0.949036229,0,0.569421737,4,0.363636364,1.636363636,N2 O4,de-protonated,0,-9999,C11 H18 O4 N2,11,18,4,2,-9999,-9999,-9999,N/A,-9999,-9999
466,241.144726,241.144600067,241.144532735,21245858,-9999,431502.7,170.65,-1,0.279216531,0.980022539,0.987928534,0.983184937,3,0.307692308,1.692307692,O4,de-protonated,0,-9999,C13 H22 O4,13,22,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
467,241.18112,241.180994052,241.180918244,7739306,-9999,445461.6,60.57,-1,0.314319538,0.49111659,0.86849267,0.642067022,2,0.214285714,1.857142857,O3,de-protonated,0,-9999,C14 H26 O3,14,26,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
470,242.050175,242.05004871,242.049964431,3360373.5,-9999,427567.9,24.88,-1,0.348188782,0.978242183,0.999506945,0.986748087,6,0.666666667,1.111111111,13C1 N2 O6,de-protonated,1,461,C8 H10 O6 N2 13C1,8,10,6,2,-9999,-9999,1,N/A,-9999,-9999
471,242.067191,242.067064704,242.067010689,1461369.6,-9999,451935.8,9.41,-1,0.223141514,0.991005973,0,0.594603584,5,0.6,1.3,N1 O6,de-protonated,0,-9999,C10 H13 O6 N1,10,13,6,1,-9999,-9999,-9999,N/A,-9999,-9999
472,242.111737,242.111610686,242.111502061,1290884.3,-9999,538415.9,8.02,-1,0.448658806,0.964134315,0.99029173,0.974597281,4,0.416666667,1.5,13C1 O5,de-protonated,1,463,C11 H18 O5 13C1,11,18,5,-9999,-9999,-9999,1,N/A,-9999,-9999
473,242.140021,242.139894675,242.139781707,3174539,-9999,489792.3,23.37,-1,0.466539829,0.961275708,0,0.576765425,3,0.333333333,1.75,N1 O4,de-protonated,0,-9999,C12 H21 O4 N1,12,21,4,1,-9999,-9999,-9999,N/A,-9999,-9999
474,242.148106,242.147979672,242.14788757,3325581,-9999,426103.7,24.6,-1,0.380353523,0.974091571,0.987928534,0.979626356,3,0.307692308,1.692307692,13C1 O4,de-protonated,1,466,C12 H22 O4 13C1,12,22,4,-9999,-9999,-9999,1,N/A,-9999,-9999
475,242.176362,242.176235661,242.176167217,17866900,-9999,421196.5,143.11,-1,0.282621568,0.987455192,0.995699806,0.990753038,2,0.230769231,1.923076923,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,N/A,-9999,-9999
476,243.051254,243.051127317,243.051026271,2018918.9,-9999,473008.6,13.95,-1,0.415736651,0.969125617,0,0.58147537,5,0.7,1.2,O7,de-protonated,0,-9999,C10 H12 O7,10,12,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
477,243.087604,243.087477302,243.087411781,4256111.5,-9999,463732.1,32.18,-1,0.269539139,0.986904017,0,0.59214241,4,0.545454545,1.454545455,O6,de-protonated,0,-9999,C11 H16 O6,11,16,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
478,243.098871,243.098744298,243.09864517,1453554.5,-9999,391356,9.34,-1,0.407768007,0.970280247,0,0.582168148,4,0.5,1.6,N2 O5,de-protonated,0,-9999,C10 H16 O5 N2,10,16,5,2,-9999,-9999,-9999,N/A,-9999,-9999
479,243.123996,243.123869288,243.12379729,25284984,-9999,419263.3,203.57,-1,0.296136817,0.98251378599999994,0.999772132,0.989417125,3,0.416666667,1.666666667,O5,de-protonated,0,-9999,C12 H20 O5,12,20,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
482,243.160389,243.160262274,243.160182799,34484608,-9999,417385.6,278.54,-1,0.326839048,0.983767965,0.997415414,0.989226945,2,0.307692308,1.846153846,O4,de-protonated,0,-9999,C13 H24 O4,13,24,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
483,243.171638,243.171511269,243.171416189,12032388,-9999,433050,95.56,-1,0.391002074,0.48632044,0.885121231,0.645840756,2,0.25,2,N2 O3,de-protonated,0,-9999,C12 H24 O3 N2,12,24,3,2,-9999,-9999,-9999,N/A,-9999,-9999
484,243.179708,243.179581266,243.179522052,2612614.3,-9999,479399.2,18.79,-1,0.243501111,0.989299068,0.995699806,0.991859363,2,0.230769231,1.923076923,13C1 N1 O3,de-protonated,1,475,C12 H25 O3 N1 13C1,12,25,3,1,-9999,-9999,1,N/A,-9999,-9999
485,243.196784,243.196657259,243.196568309,3316106.5,-9999,445676.6,24.52,-1,0.365755889,0.976018509,0,0.585611106,1,0.214285714,2,O3,de-protonated,0,-9999,C14 H28 O3,14,28,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
487,244.08288,244.082752911,244.082660753,1378150.5,-9999,551091.6,8.65,-1,0.377568367,0.974464745,0,0.584678847,4,0.6,1.5,N1 O6,de-protonated,0,-9999,C10 H15 O6 N1,10,15,6,1,-9999,-9999,-9999,N/A,-9999,-9999
488,244.119251,244.119123897,244.119046262,3432559.8,-9999,410744.5,25.26,-1,0.318017937,0.981816465,0,0.589089879,3,0.454545455,1.727272727,N1 O5,de-protonated,0,-9999,C11 H19 O5 N1,11,19,5,1,-9999,-9999,-9999,N/A,-9999,-9999
489,244.127359,244.127231893,244.127152125,3274353.8,-9999,372403.5,23.98,-1,0.326748482,0.980814146,0.999772132,0.98839734,3,0.416666667,1.666666667,13C1 O5,de-protonated,1,479,C11 H20 O5 13C1,11,20,5,-9999,-9999,-9999,1,N/A,-9999,-9999
490,244.130453,244.130325892,244.130279652,4290674.5,-9999,432639.1,32.19,-1,0.189409276,0.993511512,0,0.596106907,3,0.4,1.9,N3 O4,de-protonated,0,-9999,C10 H19 O4 N3,10,19,4,3,-9999,-9999,-9999,N/A,-9999,-9999
491,244.163731,244.163603879,244.163537635,4964987,-9999,444532,37.65,-1,0.271312091,0.986732319,0.997415414,0.991005557,2,0.307692308,1.846153846,13C1 O4,de-protonated,1,482,C12 H24 O4 13C1,12,24,4,-9999,-9999,-9999,1,N/A,-9999,-9999
493,245.049163,245.049035531,245.048918271,2270300.5,-9999,449834.2,15.86,-1,0.478515255,0.959303721,0,0.575582232,4,0.5,1.4,S1 O5,de-protonated,0,-9999,C10 H14 O5 S1,10,14,5,-9999,-9999,1,-9999,N/A,-9999,-9999
494,245.066904,245.066776524,245.066676336,2107745,-9999,396577.8,14.55,-1,0.408819056,0.970129155,0,0.582077493,4,0.7,1.4,O7,de-protonated,0,-9999,C10 H14 O7,10,14,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
495,245.103284,245.10315651,245.103061845,7478122.5,-9999,434794,57.96,-1,0.386222298,0.973296733,0,0.58397804,3,0.545454545,1.636363636,O6,de-protonated,0,-9999,C11 H18 O6,11,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
496,245.114503,245.114375505,245.114295235,9135981,-9999,425515.8,71.36,-1,0.327482185,0.980728723,0,0.588437234,3,0.5,1.8,N2 O5,de-protonated,0,-9999,C10 H18 O5 N2,10,18,5,2,-9999,-9999,-9999,N/A,-9999,-9999
497,245.139674,245.139546495,245.139447355,13947764,-9999,426737.8,110.25,-1,0.404425339,0.974698563,0.980349949,0.976959117,2,0.416666667,1.833333333,O5,de-protonated,0,-9999,C12 H22 O5,12,22,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
498,245.176023,245.175895481,245.175832864,3533181.3,-9999,446863.6,26.07,-1,0.255396121,0.988234377,0,0.592940626,1,0.307692308,2,O4,de-protonated,0,-9999,C13 H26 O4,13,26,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
500,246.143015,246.142887101,246.14280219,1468025.9,-9999,535936.3,9.37,-1,0.344965935,0.978638788,0.980349949,0.979323252,2,0.416666667,1.833333333,13C1 O5,de-protonated,1,497,C11 H22 O5 13C1,11,22,5,-9999,-9999,-9999,1,N/A,-9999,-9999
501,246.940552,246.940423787,246.940644924,1501262.6,-9999,429048.9,9.64,-1,-0.895505801,0.864581883,0,0.51874913,6,0.5,0.833333333,N2 S2 P1 O3,de-protonated,0,-9999,C6 H5 O3 N2 P1 S2,6,5,3,2,1,2,-9999,N/A,-9999,-9999
503,247.082553,247.082424731,247.0823264,1794676.9,-9999,526940.2,12.01,-1,0.397967095,0.971671548,0,0.583002929,3,0.7,1.6,O7,de-protonated,0,-9999,C10 H16 O7,10,16,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
