Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,OtoC_ratio,HtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,34S
3339,551.14105,551.140833543,551.140466933,1832101.8,-9999,199869.8,9.71,-1,0.665184026,0.922852777,0,0.553711666,7,0.4,1.65,N4 S2 P1 O8,de-protonated,0,-9999,C20 H33 O8 N4 P1 S2,20,33,8,4,1,2,-9999,N/A,-9999,-9999
3340,551.278547,551.278330499,551.278798333,1608875.8,-9999,267892.3,8.22,-1,-0.848633966,0.877502351,0,0.526501411,7,0.1,1.633333333,S2 P1 O3,de-protonated,0,-9999,C30 H49 O3 P1 S2,30,49,3,-9999,1,2,-9999,N/A,-9999,-9999
3340,551.278547,551.278330499,551.277928953,1608875.8,-9999,267892.3,8.22,-1,0.728391136,0.908220342,0,0.544932205,8,0.275862069,1.551724138,P1 O8,de-protonated,0,-9999,C29 H45 O8 P1,29,45,8,-9999,1,-9999,-9999,N/A,-9999,-9999
3340,551.278547,551.278330499,551.278125657,1608875.8,-9999,267892.3,8.22,-1,0.371575539,0.975258879,0,0.585155327,0,0.736842105,2.315789474,N4 O14,de-protonated,0,-9999,C19 H44 O14 N4,19,44,14,4,-9999,-9999,-9999,N/A,-9999,-9999
3342,553.120516,553.120298914,553.120763059,1994472.8,-9999,211424.7,10.8,-1,-0.839138095,0.88005789,0,0.528034734,11,0.4,1.2,S2 O10,de-protonated,0,-9999,C25 H30 O10 S2,25,30,10,-9999,-9999,2,-9999,N/A,-9999,-9999
3342,553.120516,553.120298914,553.119893679,1994472.8,-9999,211424.7,10.8,-1,0.732635313,0.907199045,0,0.544319427,12,0.625,1.083333333,O15,de-protonated,0,-9999,C24 H26 O15,24,26,15,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3342,553.120516,553.120298914,553.120382937,1994472.8,-9999,211424.7,10.8,-1,-0.151905781,0.995821758,0,0.597493055,16,0.259259259,1,N2 S1 P1 O7,de-protonated,0,-9999,C27 H27 O7 N2 P1 S1,27,27,7,2,1,1,-9999,N/A,-9999,-9999
3343,553.294107,553.293889859,553.293579017,1805548.6,-9999,207659,9.53,-1,0.561802676,0.944339779,0,0.566603867,7,0.275862069,1.620689655,P1 O8,de-protonated,0,-9999,C29 H47 O8 P1,29,47,8,-9999,1,-9999,-9999,N/A,-9999,-9999
3346,555.099954,555.099736286,555.100027614,1785091.4,-9999,214042.8,9.4,-1,-0.524820786,0.951250679,0,0.570750407,11,0.458333333,1.166666667,S2 O11,de-protonated,0,-9999,C24 H28 O11 S2,24,28,11,-9999,-9999,2,-9999,N/A,-9999,-9999
3346,555.099954,555.099736286,555.099647492,1785091.4,-9999,214042.8,9.4,-1,0.159961347,0.995367919,0,0.597220751,16,0.307692308,0.961538462,N2 S1 P1 O8,de-protonated,0,-9999,C26 H25 O8 N2 P1 S1,26,25,8,2,1,1,-9999,N/A,-9999,-9999
3347,555.136221,555.136003275,555.136413124,1813251.5,-9999,204126.1,9.58,-1,-0.738285011,0.905832124,0,0.543499274,10,0.4,1.28,S2 O10,de-protonated,0,-9999,C25 H32 O10 S2,25,32,10,-9999,-9999,2,-9999,N/A,-9999,-9999
3347,555.136221,555.136003275,555.135543744,1813251.5,-9999,204126.1,9.58,-1,0.827781579,0.883085995,0,0.529851597,11,0.625,1.166666667,O15,de-protonated,0,-9999,C24 H28 O15,24,28,15,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3347,555.136221,555.136003275,555.136033001,1813251.5,-9999,204126.1,9.58,-1,-0.053547908,0.999479853,0,0.599687912,15,0.259259259,1.074074074,N2 S1 P1 O7,de-protonated,0,-9999,C27 H29 O7 N2 P1 S1,27,29,7,2,1,1,-9999,N/A,-9999,-9999
3348,555.309805,555.30958722,555.310098462,2156804,-9999,190137.5,11.88,-1,-0.9206428,0.857449622,0,0.514469773,5,0.1,1.766666667,S2 P1 O3,de-protonated,0,-9999,C30 H53 O3 P1 S2,30,53,3,-9999,1,2,-9999,N/A,-9999,-9999
3348,555.309805,555.30958722,555.309229082,2156804,-9999,190137.5,11.88,-1,0.644933683,0.927306003,0,0.556383602,6,0.275862069,1.689655172,P1 O8,de-protonated,0,-9999,C29 H49 O8 P1,29,49,8,-9999,1,-9999,-9999,N/A,-9999,-9999
3352,557.166887,557.16666863,557.166449949,1705207.3,-9999,204260.5,8.86,-1,0.392487289,0.972435535,0,0.583461321,14,0.428571429,1.071428571,O12,de-protonated,0,-9999,C28 H30 O12,28,30,12,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3352,557.166887,557.16666863,557.166939207,1705207.3,-9999,204260.5,8.86,-1,-0.485629318,0.958110558,0,0.574866335,18,0.129032258,1,N2 S1 P1 O4,de-protonated,0,-9999,C31 H31 O4 N2 P1 S1,31,31,4,2,1,1,-9999,N/A,-9999,-9999
3352,557.166887,557.16666863,557.166287758,1705207.3,-9999,204260.5,8.86,-1,0.683587805,0.918705586,0,0.55122335200000006,9,0.260869565,1.52173913,N4 S2 P1 O6,de-protonated,0,-9999,C23 H35 O6 N4 P1 S2,23,35,6,4,1,2,-9999,N/A,-9999,-9999
3353,557.325398,557.32517958,557.324879146,2009332.8,-9999,176174.3,10.89,-1,0.539063451,0.948638893,0,0.569183336,5,0.275862069,1.75862069,P1 O8,de-protonated,0,-9999,C29 H51 O8 P1,29,51,8,-9999,1,-9999,-9999,N/A,-9999,-9999
3354,558.260676,558.260457283,558.260111318,1487073.6,-9999,149274.9,7.41,-1,0.619720617,0.93268661,0,0.559611966,15,0.058823529,1.235294118,N1 S1 P1 O2,de-protonated,0,-9999,C34 H42 O2 N1 P1 S1,34,42,2,1,1,1,-9999,N/A,-9999,-9999
3354,558.260676,558.260457283,558.260959471,1487073.6,-9999,149274.9,7.41,-1,-0.899557565,0.86344164,0,0.518064984,16,0.1875,1.15625,N3 O6,de-protonated,0,-9999,C32 H37 O6 N3,32,37,6,3,-9999,-9999,-9999,N/A,-9999,-9999
3359,559.068151,559.067932027,559.067939639,1464523.3,-9999,172374.3,7.26,-1,-0.013615822,0.999966362,0,0.599979817,24,0.151515152,0.606060606,S2 O5,de-protonated,0,-9999,C33 H20 O5 S2,33,20,5,-9999,-9999,2,-9999,N/A,-9999,-9999
3359,559.068151,559.067932027,559.068072581,1464523.3,-9999,172374.3,7.26,-1,-0.251407488,0.988596918,0,0.593158151,11,0.590909091,1.136363636,S1 P1 O13,de-protonated,0,-9999,C22 H25 O13 P1 S1,22,25,13,-9999,1,1,-9999,N/A,-9999,-9999
3359,559.068151,559.067932027,559.067559516,1464523.3,-9999,172374.3,7.26,-1,0.666306503,0.922602545,0,0.553561527,29,0.057142857,0.485714286,N2 S1 P1 O2,de-protonated,0,-9999,C35 H17 O2 N2 P1 S1,35,17,2,2,1,1,-9999,N/A,-9999,-9999
3359,559.068151,559.067932027,559.06840767,1464523.3,-9999,172374.3,7.26,-1,-0.850777495,0.87692254,0,0.526153524,30,0.181818182,0.363636364,N4 O6,de-protonated,0,-9999,C33 H12 O6 N4,33,12,6,4,-9999,-9999,-9999,N/A,-9999,-9999
3360,559.079284,559.079065023,559.079173028,1524170.9,-9999,146771.7,7.65,-1,-0.193183717,0.99325122,0,0.595950732,24,0.125,0.625,N2 S2 O4,de-protonated,0,-9999,C32 H20 O4 N2 S2,32,20,4,2,-9999,2,-9999,N/A,-9999,-9999
3360,559.079284,559.079065023,559.07930597,1524170.9,-9999,146771.7,7.65,-1,-0.430970562,0.966860084,0,0.58011605,11,0.571428571,1.19047619,N2 S1 P1 O12,de-protonated,0,-9999,C21 H25 O12 N2 P1 S1,21,25,12,2,1,1,-9999,N/A,-9999,-9999
3360,559.079284,559.079065023,559.078792906,1524170.9,-9999,146771.7,7.65,-1,0.486724824,0.95792539,0,0.574755234,29,0.029411765,0.5,N4 S1 P1 O1,de-protonated,0,-9999,C34 H17 O1 N4 P1 S1,34,17,1,4,1,1,-9999,N/A,-9999,-9999
3361,559.146718,559.146499002,559.146855211,1528008.8,-9999,221116.9,7.68,-1,-0.637057566,0.929006485,0,0.557403891,27,0.078947368,0.657894737,P1 O3,de-protonated,0,-9999,C38 H25 O3 P1,38,25,3,-9999,1,-9999,-9999,N/A,-9999,-9999
3361,559.146718,559.146499002,559.146583884,1528008.8,-9999,221116.9,7.68,-1,-0.151807374,0.995827159,0,0.597496295,13,0.285714286,1.142857143,S2 O8,de-protonated,0,-9999,C28 H32 O8 S2,28,32,8,-9999,-9999,2,-9999,N/A,-9999,-9999
3361,559.146718,559.146499002,559.146716826,1528008.8,-9999,221116.9,7.68,-1,-0.389565561,0.972838791,0,0.583703274,0,0.941176471,2.176470588,S1 P1 O16,de-protonated,0,-9999,C17 H37 O16 P1 S1,17,37,16,-9999,1,1,-9999,N/A,-9999,-9999
3361,559.146718,559.146499002,559.146203762,1528008.8,-9999,221116.9,7.68,-1,0.528019225,0.950669625,0,0.570401775,18,0.166666667,0.966666667,N2 S1 P1 O5,de-protonated,0,-9999,C30 H29 O5 N2 P1 S1,30,29,5,2,1,1,-9999,N/A,-9999,-9999
3361,559.146718,559.146499002,559.147051915,1528008.8,-9999,221116.9,7.68,-1,-0.988851184,0.837423499,0,0.502454099,19,0.321428571,0.857142857,N4 O9,de-protonated,0,-9999,C28 H24 O9 N4,28,24,9,4,-9999,-9999,-9999,N/A,-9999,-9999
3362,559.158948,559.158728998,559.158468722,1848008.4,-9999,159949.8,9.82,-1,0.465477299,0.961448453,0,0.576869072,22,0.142857143,0.8,S1 O5,de-protonated,0,-9999,C35 H28 O5 S1,35,28,5,-9999,-9999,1,-9999,N/A,-9999,-9999
3362,559.158948,559.158728998,559.158601664,1848008.4,-9999,159949.8,9.82,-1,0.227724019,0.990634524,0,0.594380715,9,0.541666667,1.375,P1 O13,de-protonated,0,-9999,C24 H33 O13 P1,24,33,13,-9999,1,-9999,-9999,N/A,-9999,-9999
3363,559.282094,559.281874959,559.282229943,1493956.5,-9999,151716.9,7.45,-1,-0.634713835,0.929509067,0,0.55770544,14,0.029411765,1.294117647,N2 S2 O1,de-protonated,0,-9999,C34 H44 O1 N2 S2,34,44,1,2,-9999,2,-9999,N/A,-9999,-9999
3363,559.282094,559.281874959,559.281360563,1493956.5,-9999,151716.9,7.45,-1,0.919744045,0.857707004,0,0.514624202,15,0.181818182,1.212121212,N2 O6,de-protonated,0,-9999,C33 H40 O6 N2,33,40,6,2,-9999,-9999,-9999,N/A,-9999,-9999
3363,559.282094,559.281874959,559.282362885,1493956.5,-9999,151716.9,7.45,-1,-0.872414243,0.871010023,0,0.522606014,1,0.391304348,2.130434783,N2 S1 P1 O9,de-protonated,0,-9999,C23 H49 O9 N2 P1 S1,23,49,9,2,1,1,-9999,N/A,-9999,-9999
3364,559.341475,559.34125594,559.341398591,2272450.5,-9999,190105.2,12.65,-1,-0.25503334,0.988267582,0,0.592960549,3,0.1,1.9,S2 P1 O3,de-protonated,0,-9999,C30 H57 O3 P1 S2,30,57,3,-9999,1,2,-9999,N/A,-9999,-9999
3367,561.089239,561.089019385,561.08946293,1430141.1,-9999,168503,7.03,-1,-0.790506446,0.892804753,0,0.535682852,14,0.384615385,1,S2 O10,de-protonated,0,-9999,C26 H26 O10 S2,26,26,10,-9999,-9999,2,-9999,N/A,-9999,-9999
3367,561.089239,561.089019385,561.08859355,1430141.1,-9999,168503,7.03,-1,0.758944376,0.900762349,0,0.540457409,15,0.6,0.88,O15,de-protonated,0,-9999,C25 H22 O15,25,22,15,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3367,561.089239,561.089019385,561.089082808,1430141.1,-9999,168503,7.03,-1,-0.11303431,0.99768436,0,0.598610616,19,0.25,0.821428571,N2 S1 P1 O7,de-protonated,0,-9999,C28 H23 O7 N2 P1 S1,28,23,7,2,1,1,-9999,N/A,-9999,-9999
3368,561.125372,561.125152374,561.12497906,2076795.5,-9999,171627,11.35,-1,0.308869185,0.982838725,0,0.589703235,14,0.538461538,1,O14,de-protonated,0,-9999,C26 H26 O14,26,26,14,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3368,561.125372,561.125152374,561.125468317,2076795.5,-9999,171627,11.35,-1,-0.563052566,0.944098902,0,0.566459341,18,0.206896552,0.931034483,N2 S1 P1 O6,de-protonated,0,-9999,C29 H27 O6 N2 P1 S1,29,27,6,2,1,1,-9999,N/A,-9999,-9999
3368,561.125372,561.125152374,561.124816868,2076795.5,-9999,171627,11.35,-1,0.59791607,0.937190636,0,0.562314382,9,0.380952381,1.476190476,N4 S2 P1 O8,de-protonated,0,-9999,C21 H31 O8 N4 P1 S2,21,31,8,4,1,2,-9999,N/A,-9999,-9999
3370,563.068331,563.068110757,563.067858105,1730324.6,-9999,147297.4,9.03,-1,0.448705799,0.964126938,0,0.578476163,15,0.666666667,0.833333333,O16,de-protonated,0,-9999,C24 H20 O16,24,20,16,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3370,563.068331,563.068110757,563.068347363,1730324.6,-9999,147297.4,9.03,-1,-0.42020749,0.968468636,0,0.581081181,19,0.296296296,0.777777778,N2 S1 P1 O8,de-protonated,0,-9999,C27 H21 O8 N2 P1 S1,27,21,8,2,1,1,-9999,N/A,-9999,-9999
3370,563.068331,563.068110757,563.067695914,1730324.6,-9999,147297.4,9.03,-1,0.73675536,0.906203049,0,0.543721829,10,0.526315789,1.315789474,N4 S2 P1 O10,de-protonated,0,-9999,C19 H25 O10 N4 P1 S2,19,25,10,4,1,2,-9999,N/A,-9999,-9999
3371,563.10517,563.104949746,563.105384321,1722130.4,-9999,157523.6,8.98,-1,-0.771747652,0.897564919,0,0.538538951,27,0.138888889,0.583333333,P1 O5,de-protonated,0,-9999,C36 H21 O5 P1,36,21,5,-9999,1,-9999,-9999,N/A,-9999,-9999
3371,563.10517,563.104949746,563.105112995,1722130.4,-9999,157523.6,8.98,-1,-0.289908748,0.984865463,0,0.590919278,13,0.384615385,1.076923077,S2 O10,de-protonated,0,-9999,C26 H28 O10 S2,26,28,10,-9999,-9999,2,-9999,N/A,-9999,-9999
3371,563.10517,563.104949746,563.104732872,1722130.4,-9999,157523.6,8.98,-1,0.385138694,0.973444358,0,0.584066615,18,0.25,0.892857143,N2 S1 P1 O7,de-protonated,0,-9999,C28 H25 O7 N2 P1 S1,28,25,7,2,1,1,-9999,N/A,-9999,-9999
3372,563.141245,563.141024734,563.141498504,1651216.3,-9999,252331.5,8.5,-1,-0.841298144,0.879478451,0,0.52768707,12,0.333333333,1.185185185,S2 O9,de-protonated,0,-9999,C27 H32 O9 S2,27,32,9,-9999,-9999,2,-9999,N/A,-9999,-9999
3372,563.141245,563.141024734,563.140629124,1651216.3,-9999,252331.5,8.5,-1,0.702506535,0.914344625,0,0.548606775,13,0.538461538,1.076923077,O14,de-protonated,0,-9999,C26 H28 O14,26,28,14,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3372,563.141245,563.141024734,563.141118381,1651216.3,-9999,252331.5,8.5,-1,-0.16629469,0.9949948,0,0.59699688,17,0.206896552,1,N2 S1 P1 O6,de-protonated,0,-9999,C29 H29 O6 N2 P1 S1,29,29,6,2,1,1,-9999,N/A,-9999,-9999
3372,563.141245,563.141024734,563.140466933,1651216.3,-9999,252331.5,8.5,-1,0.990518947,0.836922046,0,0.502153228,8,0.380952381,1.571428571,N4 S2 P1 O8,de-protonated,0,-9999,C21 H33 O8 N4 P1 S2,21,33,8,4,1,2,-9999,N/A,-9999,-9999
3375,565.083929,565.083708118,565.08350817,1816465,-9999,207297.8,9.61,-1,0.353837362,0.977538565,0,0.586523139,14,0.666666667,0.916666667,O16,de-protonated,0,-9999,C24 H22 O16,24,22,16,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3375,565.083929,565.083708118,565.083997427,1816465,-9999,207297.8,9.61,-1,-0.511976438,0.953552012,0,0.572131207,18,0.296296296,0.851851852,N2 S1 P1 O8,de-protonated,0,-9999,C27 H23 O8 N2 P1 S1,27,23,8,2,1,1,-9999,N/A,-9999,-9999
3375,565.083929,565.083708118,565.083345979,1816465,-9999,207297.8,9.61,-1,0.640859424,0.92818787,0,0.556912722,9,0.526315789,1.421052632,N4 S2 P1 O10,de-protonated,0,-9999,C19 H27 O10 N4 P1 S2,19,27,10,4,1,2,-9999,N/A,-9999,-9999
3376,565.120274,565.120053106,565.119893679,1500046.4,-9999,239689.2,7.5,-1,0.282111415,0.985662841,0,0.591397704,13,0.6,1.04,O15,de-protonated,0,-9999,C25 H26 O15,25,26,15,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3376,565.120274,565.120053106,565.120382937,1500046.4,-9999,239689.2,7.5,-1,-0.583646577,0.940062154,0,0.564037293,17,0.25,0.964285714,N2 S1 P1 O7,de-protonated,0,-9999,C28 H27 O7 N2 P1 S1,28,27,7,2,1,1,-9999,N/A,-9999,-9999
3376,565.120274,565.120053106,565.119731488,1500046.4,-9999,239689.2,7.5,-1,0.569114977,0.942923851,0,0.56575431,8,0.45,1.55,N4 S2 P1 O9,de-protonated,0,-9999,C20 H31 O9 N4 P1 S2,20,31,9,4,1,2,-9999,N/A,-9999,-9999
3377,565.156619,565.156398094,565.156279189,1781643.8,-9999,205155.2,9.38,-1,0.210394704,0.992000175,0,0.595200105,12,0.538461538,1.153846154,O14,de-protonated,0,-9999,C26 H30 O14,26,30,14,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3377,565.156619,565.156398094,565.156768446,1781643.8,-9999,205155.2,9.38,-1,-0.655307488,0.925039232,0,0.555023539,16,0.206896552,1.068965517,N2 S1 P1 O6,de-protonated,0,-9999,C29 H31 O6 N2 P1 S1,29,31,6,2,1,1,-9999,N/A,-9999,-9999
3377,565.156619,565.156398094,565.156116997,1781643.8,-9999,205155.2,9.38,-1,0.497379767,0.956104579,0,0.573662747,7,0.380952381,1.666666667,N4 S2 P1 O8,de-protonated,0,-9999,C21 H35 O8 N4 P1 S2,21,35,8,4,1,2,-9999,N/A,-9999,-9999
3378,565.439852,565.439631005,565.439121055,6945655.5,-9999,189063.1,43.87,-1,0.901864885,0.919219051,0.976543578,0.942148862,4,0.117647059,1.852941176,P1 O4,de-protonated,0,-9999,C34 H63 O4 P1,34,63,4,-9999,1,-9999,-9999,N/A,-9999,-9999
3379,566.220993,566.220771757,566.221145807,2641724.8,-9999,191454.6,15.12,-1,-0.660608824,0.923869052,0,0.554321431,5,0.391304348,1.782608696,N3 S2 O9,de-protonated,0,-9999,C23 H41 O9 N3 S2,23,41,9,3,-9999,2,-9999,N/A,-9999,-9999
3379,566.220993,566.220771757,566.220276427,2641724.8,-9999,191454.6,15.12,-1,0.874799448,0.870351631,0,0.522210979,6,0.636363636,1.681818182,N3 O14,de-protonated,0,-9999,C22 H37 O14 N3,22,37,14,3,-9999,-9999,-9999,N/A,-9999,-9999
3380,566.442906,566.442684686,566.44247589,2869035.5,-9999,183693,16.64,-1,0.36860985,0.975647411,0.976543578,0.976005877,4,0.117647059,1.852941176,13C1 P1 O4,de-protonated,1,3378,C33 H63 O4 P1 13C1,33,63,4,-9999,1,-9999,1,N/A,-9999,-9999
3380,566.442906,566.442684686,566.442612236,2869035.5,-9999,183693,16.64,-1,0.127904671,0.997035973,0,0.598221584,4,0.181818182,1.848484848,N1 O6,de-protonated,0,-9999,C33 H61 O6 N1,33,61,6,1,-9999,-9999,-9999,N/A,-9999,-9999
3381,567.099734,567.099512478,567.100027614,2131191.3,-9999,181866.8,11.71,-1,-0.908369614,0.860949244,0,0.516569546,12,0.44,1.12,S2 O11,de-protonated,0,-9999,C25 H28 O11 S2,25,28,11,-9999,-9999,2,-9999,N/A,-9999,-9999
3381,567.099734,567.099512478,567.099158234,2131191.3,-9999,181866.8,11.71,-1,0.624658724,0.931647263,0,0.558988358,13,0.666666667,1,O16,de-protonated,0,-9999,C24 H24 O16,24,24,16,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3381,567.099734,567.099512478,567.099647492,2131191.3,-9999,181866.8,11.71,-1,-0.238077936,0.989767995,0,0.593860797,17,0.296296296,0.925925926,N2 S1 P1 O8,de-protonated,0,-9999,C27 H25 O8 N2 P1 S1,27,25,8,2,1,1,-9999,N/A,-9999,-9999
3381,567.099734,567.099512478,567.098996043,2131191.3,-9999,181866.8,11.71,-1,0.910660696,0.860298444,0,0.516179066,8,0.526315789,1.526315789,N4 S2 P1 O10,de-protonated,0,-9999,C19 H29 O10 N4 P1 S2,19,29,10,4,1,2,-9999,N/A,-9999,-9999
3382,567.136138,567.135916466,567.136413124,1800436.3,-9999,185164.8,9.5,-1,-0.875728177,0.870094921,0,0.522056953,11,0.384615385,1.230769231,S2 O10,de-protonated,0,-9999,C26 H32 O10 S2,26,32,10,-9999,-9999,2,-9999,N/A,-9999,-9999
3382,567.136138,567.135916466,567.135543744,1800436.3,-9999,185164.8,9.5,-1,0.657201858,0.924621995,0,0.554773197,12,0.6,1.12,O15,de-protonated,0,-9999,C25 H28 O15,25,28,15,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3382,567.136138,567.135916466,567.136033001,1800436.3,-9999,185164.8,9.5,-1,-0.20547948,0.992368178,0,0.595420907,16,0.25,1.035714286,N2 S1 P1 O7,de-protonated,0,-9999,C28 H29 O7 N2 P1 S1,28,29,7,2,1,1,-9999,N/A,-9999,-9999
3382,567.136138,567.135916466,567.135381552,1800436.3,-9999,185164.8,9.5,-1,0.94318549,0.850937542,0,0.510562525,7,0.45,1.65,N4 S2 P1 O9,de-protonated,0,-9999,C20 H33 O9 N4 P1 S2,20,33,9,4,1,2,-9999,N/A,-9999,-9999
3383,567.43722,567.436998371,567.437013055,2094299.5,-9999,215433.7,11.47,-1,-0.02587766,0.9998785,0,0.5999271,3,0.058823529,1.911764706,S1 P1 O2,de-protonated,0,-9999,C34 H65 O2 P1 S1,34,65,2,-9999,1,1,-9999,N/A,-9999,-9999
3385,569.114937,569.114714838,569.114808299,1480266.9,-9999,260630.9,7.37,-1,-0.164220983,0.995118549,0,0.597071129,12,0.666666667,1.083333333,O16,de-protonated,0,-9999,C24 H26 O16,24,26,16,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3385,569.114937,569.114714838,569.114295235,1480266.9,-9999,260630.9,7.37,-1,0.737292421,0.906072887,0,0.543643732,30,0.135135135,0.486486486,N2 O5,de-protonated,0,-9999,C37 H18 O5 N2,37,18,5,2,-9999,-9999,-9999,N/A,-9999,-9999
3385,569.114937,569.114714838,569.114646107,1480266.9,-9999,260630.9,7.37,-1,0.120767823,0.997357094,0,0.598414256,7,0.526315789,1.631578947,N4 S2 P1 O10,de-protonated,0,-9999,C19 H31 O10 N4 P1 S2,19,31,10,4,1,2,-9999,N/A,-9999,-9999
3387,571.112165,571.111942204,571.112187234,2114961,-9999,220231,11.61,-1,-0.429039923,0.967151415,0,0.580290849,29,0.081081081,0.540540541,N2 S1 O3,de-protonated,0,-9999,C37 H20 O3 N2 S1,37,20,3,2,-9999,1,-9999,N/A,-9999,-9999
3387,571.112165,571.111942204,571.112320176,2114961,-9999,220231,11.61,-1,-0.661816678,0.923601328,0,0.554160797,16,0.423076923,0.961538462,N2 P1 O11,de-protonated,0,-9999,C26 H25 O11 N2 P1,26,25,11,2,1,-9999,-9999,N/A,-9999,-9999
3387,571.112165,571.111942204,571.111535786,2114961,-9999,220231,11.61,-1,0.711627635,0.912207188,0,0.547324313,20,0.172413793,0.827586207,N4 S2 O5,de-protonated,0,-9999,C29 H24 O5 N4 S2,29,24,5,4,-9999,2,-9999,N/A,-9999,-9999
3387,571.112165,571.111942204,571.111668727,2114961,-9999,220231,11.61,-1,0.478850348,0.959247881,0,0.575548729,7,0.722222222,1.611111111,N4 S1 P1 O13,de-protonated,0,-9999,C18 H29 O13 N4 P1 S1,18,29,13,4,1,1,-9999,N/A,-9999,-9999
3388,571.304954,571.304731143,571.305013081,1545086.4,-9999,242544,7.8,-1,-0.493498618,0.956771987,0,0.574063192,5,0.133333333,1.766666667,S2 P1 O4,de-protonated,0,-9999,C30 H53 O4 P1 S2,30,53,4,-9999,1,2,-9999,N/A,-9999,-9999
3389,572.111324,572.111100887,572.111458958,1487151.5,-9999,238109,7.41,-1,-0.625876704,0.93138982,0,0.558833892,33,0.024390244,0.463414634,N1 S1 O1,de-protonated,0,-9999,C41 H19 O1 N1 S1,41,19,1,1,-9999,1,-9999,N/A,-9999,-9999
3389,572.111324,572.111100887,572.1115919,1487151.5,-9999,238109,7.41,-1,-0.858246837,0.874893724,0,0.524936234,20,0.3,0.8,N1 P1 O9,de-protonated,0,-9999,C30 H24 O9 N1 P1,30,24,9,1,1,-9999,-9999,N/A,-9999,-9999
3389,572.111324,572.111100887,572.111320574,1487151.5,-9999,238109,7.41,-1,-0.383993108,0.9736,0,0.58416,6,0.7,1.55,N1 S2 O14,de-protonated,0,-9999,C20 H31 O14 N1 S2,20,31,14,1,-9999,2,-9999,N/A,-9999,-9999
3389,572.111324,572.111100887,572.11080751,1487151.5,-9999,238109,7.41,-1,0.512798294,0.953406302,0,0.572043781,24,0.090909091,0.696969697,N3 S2 O3,de-protonated,0,-9999,C33 H23 O3 N3 S2,33,23,3,3,-9999,2,-9999,N/A,-9999,-9999
3389,572.111324,572.111100887,572.110940451,1487151.5,-9999,238109,7.41,-1,0.280427631,0.985832258,0,0.591499355,11,0.5,1.272727273,N3 S1 P1 O11,de-protonated,0,-9999,C22 H28 O11 N3 P1 S1,22,28,11,3,1,1,-9999,N/A,-9999,-9999
3392,573.320602,573.320378503,573.320663146,1763510.1,-9999,214215.3,9.3,-1,-0.496480284,0.956259679,0,0.573755808,4,0.133333333,1.833333333,S2 P1 O4,de-protonated,0,-9999,C30 H55 O4 P1 S2,30,55,4,-9999,1,2,-9999,N/A,-9999,-9999
3394,574.568492,574.568268107,574.568087533,2978357.8,-9999,166695,17.44,-1,0.314277893,0.491118923,0.714192896,0.580348512,3,0.027027027,1.972972973,N3 O1,de-protonated,0,-9999,C37 H73 O1 N3,37,73,1,3,-9999,-9999,-9999,N/A,-9999,-9999
3397,575.105063,575.104838937,575.105384321,1848317.8,-9999,202507.6,9.87,-1,-0.948319577,0.849439446,0,0.509663668,28,0.135135135,0.567567568,P1 O5,de-protonated,0,-9999,C37 H21 O5 P1,37,21,5,-9999,1,-9999,-9999,N/A,-9999,-9999
3397,575.105063,575.104838937,575.105112995,1848317.8,-9999,202507.6,9.87,-1,-0.476534687,0.959633027,0,0.57577981600000006,14,0.37037037,1.037037037,S2 O10,de-protonated,0,-9999,C27 H28 O10 S2,27,28,10,-9999,-9999,2,-9999,N/A,-9999,-9999
3397,575.105063,575.104838937,575.104732872,1848317.8,-9999,202507.6,9.87,-1,0.184427251,0.993847317,0,0.59630839,19,0.24137931,0.862068966,N2 S1 P1 O7,de-protonated,0,-9999,C29 H25 O7 N2 P1 S1,29,25,7,2,1,1,-9999,N/A,-9999,-9999
3398,575.141584,575.141359925,575.14176983,1491193.9,-9999,157898.1,7.47,-1,-0.712701906,0.91195396,0,0.547172376,27,0.105263158,0.657894737,P1 O4,de-protonated,0,-9999,C38 H25 O4 P1,38,25,4,-9999,1,-9999,-9999,N/A,-9999,-9999
3398,575.141584,575.141359925,575.141498504,1491193.9,-9999,157898.1,7.47,-1,-0.240946751,0.989521224,0,0.593712735,13,0.321428571,1.142857143,S2 O9,de-protonated,0,-9999,C28 H32 O9 S2,28,32,9,-9999,-9999,2,-9999,N/A,-9999,-9999
