Calibrated m/z,C,H,O,N,S,P,Molecular Formula,Is Isotopologue,Heteroatom Class,Calculated m/z,m/z Error (ppm),MolForm,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd
806.403724999,45,62,10,1,-9999,1,C45H62O10N1P1,0,N1 P1 O10,806.403857744,-0.164614683,C45H62O10NP,0.997109250398724,0.997110690445352,16,6,10003,12753.5666666667,805.50328739559,0.49671260441005,-445.377777777778,0.222222222222222,1.37777777777778,0.0222222222222222,0.0222222222222222,1,Other,Lignin,Lipid,12753.5666666667,3636.09961300491,-0.0217382382585876,-0.0215896299179669,573910.5,163624.482585221
838.375250047,45,62,10,1,1,1,C45H62O10N1P1S1,0,N1 S1 P1 O10,838.375928919,-0.809745811,C45H62O10NSP,0.09375,0.216216216216216,16,6,3,86.9,837.439112753101,0.560887246899028,-0.933333333333334,0.222222222222222,1.37777777777778,0.0222222222222222,0.0222222222222222,1,Other,Lignin,Lipid,86.9,-151.935196945663,0.0173485102814266,0.0156690089393736,3910.5,-6837.08386255483
726.428585808,45,62,5,1,-9999,1,C45H62O5N1P1,0,N1 P1 O5,726.429284647,-0.96201928,C45H62O5NP,0.997110690445352,0.997111409930773,16,11,10008,12759.9,725.617449159475,0.3825508405248,-445.6,0.111111111111111,1.37777777777778,0.0222222222222222,0.0222222222222222,1,Unsat Hydrocarbon,Unsat Hydrocarbon,Lipid,12759.9,3633.55431448153,-0.021738477172804,-0.0215900243682013,574195.5,163509.944151669
725.444699215,45,63,4,2,-9999,1,C45H63O4N2P1,0,N2 P1 O4,725.445269064,-0.785515495,C45H63O4N2P,0.997110690445352,0.997111266062357,16,12,10008,12759.9,724.634661183035,0.365338816965391,-445.6,0.0888888888888889,1.4,0.0444444444444444,0.0222222222222222,2,Unsat Hydrocarbon,Unsat Hydrocarbon,Lipid,12759.9,3634.4421776672,-0.0217384771728041,-0.0215900076524758,574195.5,163549.897995024
741.439798826,45,63,5,2,-9999,1,C45H63O5N2P1,0,N2 P1 O5,741.440183683,-0.519066745,C45H63O5N2P,0.997110402550817,0.997111122179609,16,11,10007,12758.6333333333,740.611900522915,0.388099477084552,-445.555555555556,0.111111111111111,1.4,0.0444444444444444,0.0222222222222222,2,Unsat Hydrocarbon,Unsat Hydrocarbon,Lipid,12758.6333333333,3634.95123737187,-0.0217384294088327,-0.021589928797617,574138.5,163572.805681734
840.373899715,45,64,8,1,2,1,C45H64O8N1P1S2,0,N1 S2 P1 O8,840.373820919,0.093763861,C45H64O8NS2P,0.0909090909090909,0.189189189189189,15,7,3,89.4333333333333,839.435530711027,0.564469288973442,-1.02222222222222,0.177777777777778,1.42222222222222,0.0222222222222222,0.0222222222222222,1,Other,Lignin,Lipid,89.4333333333333,-153.841179540688,0.0167195199843484,0.0150527140211488,4024.5,-6922.85307933094
792.425024561,45,64,9,1,-9999,1,C45H64O9N1P1,0,N1 P1 O9,792.424593189,0.544368734,C45H64O9NP,0.997009867437456,0.997011207970112,15,6,10003,12756.1,791.540195699379,0.459804300621158,-445.466666666667,0.2,1.42222222222222,0.0222222222222222,0.0222222222222222,1,Other,Lignin,Lipid,12756.1,3635.08149359556,-0.0217383338525876,-0.0215897877571126,574024.5,163578.6672118
875.381433944,45,65,13,-9999,1,1,C45H65O13P1S1,0,S1 P1 O13,875.38107387,0.411333627,C45H65O13SP,0.49840462658291,0.498729510238653,-4985.5,-4998.5,4998.5,19085,874.403975214564,0.596024785436271,-667.533333333333,0.288888888888889,1.44444444444444,-222.2,0.0222222222222222,-9999,Lignin,Lignin,Lipid,19085,-16665.699034253,-0.0218982132728384,-0.0219283863913925,858825,-749956.456541386
955.355661135,45,65,18,-9999,1,1,C45H65O18P1S1,0,S1 P1 O18,955.355646968,0.014829048,C45H65O18SP,0.498154429369513,0.498604604804146,-4985.5,-5003.5,4993.5,19078.6666666667,954.288902469026,0.711097530974371,-667.311111111111,0.4,1.44444444444444,-222.2,0.0222222222222222,-9999,Lignin,Lignin,Lipid,19078.6666666667,-16663.1537357296,-0.0218981061080485,-0.0219283012088328,858540,-749841.918107834
743.455227643,45,65,5,2,-9999,1,C45H65O5N2P1,0,N2 P1 O5,743.455833748,-0.81525277,C45H65O5N2P,0.997010761259466,0.997011505703043,15,10,10006,12759.9,742.625078894093,0.374921105906651,-445.6,0.111111111111111,1.44444444444444,0.0444444444444444,0.0222222222222222,2,Unsat Hydrocarbon,Unsat Hydrocarbon,Lipid,12759.9,3634.4421776672,-0.021738477172804,-0.0215900076524758,574195.5,163549.897995024
938.376837246,45,66,16,1,1,1,C45H66O16N1P1S1,0,N1 S1 P1 O16,938.376716765,0.128392902,C45H66O16NSP,0,0.0882352941176471,14,-2,-5,81.8333333333333,937.329037286462,0.670962713538074,-0.755555555555556,0.355555555555556,1.46666666666667,0.0222222222222222,0.0222222222222222,1,Protein,Lignin,Lipid,81.8333333333333,-149.898958126957,0.018669482802645,0.0168368006134644,3682.5,-6745.45311571305
758.466090218,45,66,5,3,-9999,1,C45H66O5N3P1,0,N3 P1 O5,758.466732784,-0.847190916,C45H66O5N3P,0.997010463378176,0.997011207970112,15,10,10005,12758.6333333333,757.619180205841,0.380819794158697,-445.555555555556,0.111111111111111,1.46666666666667,0.0666666666666667,0.0222222222222222,3,Unsat Hydrocarbon,Unsat Hydrocarbon,Lipid,12758.6333333333,3635.83910055754,-0.0217384294088327,-0.0215899120768372,574138.5,163612.75952509
794.423170956,45,66,7,1,1,1,C45H66O7N1P1S1,0,N1 S1 P1 O7,794.422485189,0.863227528,C45H66O7NSP,0.114285714285714,0.194805194805195,14,7,4,93.2333333333333,793.536110946264,0.463889053736352,-1.15555555555556,0.155555555555556,1.46666666666667,0.0222222222222222,0.0222222222222222,1,Other,Lignin,Lipid,93.2333333333333,-154.480495469046,0.0158126539788169,0.0143039294792759,4195.5,-6951.62229610705
973.366748475,45,67,19,-9999,1,1,C45H67O19P1S1,0,S1 P1 O19,973.366211652,0.551511708,C45H67O19SP,0.498004589444278,0.498479940194368,-4986.5,-5005.5,4991.5,19078.6666666667,972.279878467998,0.720121532001713,-667.311111111111,0.422222222222222,1.48888888888889,-222.2,0.0222222222222222,-9999,Protein,Lignin,Lipid,19078.6666666667,-16663.1537357296,-0.0218981061080485,-0.0219283012088328,858540,-749841.918107834
796.420392775,45,68,5,1,2,1,C45H68O5N1P1S2,0,N1 S2 P1 O5,796.420377189,0.019570848,C45H68O5NS2P,0.111111111111111,0.168831168831169,13,8,4,95.7666666666667,795.531102649538,0.468897350461816,-1.24444444444444,0.111111111111111,1.51111111111111,0.0222222222222222,0.0222222222222222,1,Other,Lipid;Unsat Hydrocarbon,Lipid,95.7666666666667,-156.38647806407,0.0152311833278706,0.0137309045121123,4309.5,-7037.39151288317
735.458330438,45,69,4,-9999,1,1,C45H69O4P1S1,0,S1 P1 O4,735.458142423,0.255643309,C45H69O4SP,0.498655110579797,0.498754980079681,-4987.5,-4991.5,5005.5,19098.9333333333,734.637111095953,0.362888904046599,-668.022222222222,0.0888888888888889,1.53333333333333,-222.2,0.0222222222222222,-9999,Other,Lipid;Unsat Hydrocarbon,Lipid,19098.9333333333,-16671.2986910045,-0.0218984487861118,-0.0219285736193372,859452,-750208.441095201
767.430041731,45,69,4,-9999,2,1,C45H69O4P1S2,0,S2 P1 O4,767.430213597,-0.223950517,C45H69O4S2P,0.498605160904653,0.498705050303815,-4987.5,-4991.5,5004.5,19097.6666666667,766.573122490502,0.426877509498354,-667.977777777778,0.0888888888888889,1.53333333333333,-222.2,0.0222222222222222,-9999,Other,Lipid;Unsat Hydrocarbon,Lipid,19097.6666666667,-16671.6774944855,-0.0218984273899629,-0.0219285602151629,859395,-750225.487251846
845.45499805,45,71,9,2,1,1,C45H71O9N2P1S1,0,N2 S1 P1 O9,845.454513594,0.573013076,C45H71O9N2SP,0,0.0958904109589041,12,3,-1,91.9666666666667,844.510955446233,0.489044553766803,-1.11111111111111,0.2,1.57777777777778,0.0444444444444444,0.0222222222222222,2,Lipid,Lipid,Lipid,91.9666666666667,-153.083572578697,0.0161102128475636,0.0146257173613524,4138.5,-6888.76076604139
832.458535177,45,72,9,1,1,1,C45H72O9N1P1S1,0,N1 S1 P1 O9,832.459264622,-0.876252955,C45H72O9NSP,0,0.0933333333333333,11,2,-1,94.5,831.529004539782,0.470995460217637,-1.2,0.2,1.6,0.0222222222222222,0.0222222222222222,1,Lipid,Lipid,Lipid,94.5,-154.989555173722,0.0155196791791494,0.0140426320436206,4252.5,-6974.5299828175
771.497045355,45,73,8,-9999,-9999,1,C45H73O8P1,0,P1 O8,771.497029855,0.020090506,C45H73O8P,0.748702206249376,0.748752370496057,-4989.5,-4997.5,14999.5,31763.0666666667,770.635584861922,0.364415138077902,-1112.37777777778,0.177777777777778,1.62222222222222,-222.2,0.0222222222222222,-9999,Lipid,Lipid,Lipid,31763.0666666667,-12882.2457616445,-0.0220272556463941,-0.0220205866320992,1429338,-579701.059274004
818.497015029,45,74,10,1,-9999,1,C45H74O10N1P1,0,N1 P1 O10,818.497758131,-0.907885997,C45H74O10NP,0.996511164274322,0.996512902261632,10,0,9997,12761.1666666667,817.583073949906,0.416926050094048,-445.644444444444,0.222222222222222,1.64444444444444,0.0222222222222222,0.0222222222222222,1,Lipid,Lipid,Lipid,12761.1666666667,3633.04525477685,-0.0217385249273451,-0.0215901031992256,574252.5,163487.036464958
818.480681674,45,74,8,1,1,1,C45H74O8N1P1S1,0,N1 S1 P1 O8,818.480000067,0.832772559,C45H74O8NSP,0,0.0789473684210526,10,2,-1,97.0333333333333,817.566758832876,0.433241167123924,-1.28888888888889,0.177777777777778,1.64444444444444,0.0222222222222222,0.0222222222222222,1,Lipid,Lipid,Lipid,97.0333333333333,-156.007674583075,0.0149470644940418,0.0135310944451512,4366.5,-7020.34535623839
933.509954276,45,79,16,2,-9999,1,C45H79O16N2P1,0,N2 P1 O16,933.509445014,0.545534751,C45H79O16N2P,0.996309226932668,0.99631216983953,8,-8,9988,12754.8333333333,932.467588721465,0.532411278535051,-445.422222222222,0.355555555555556,1.75555555555556,0.0444444444444444,0.0222222222222222,2,Protein,Protein,Lipid,12754.8333333333,3636.47841648591,-0.0217382860603084,-0.0215896921149716,573967.5,163641.528741866
979.527069307,45,81,17,4,-9999,1,C45H81O17N4P1,0,N4 P1 O17,979.526157707,0.930653614,C45H81O17N4P,0.996308122131311,0.996311250685409,8,-9,9985,12751.0333333333,978.433320630724,0.566679369276471,-445.288888888889,0.377777777777778,1.8,0.0888888888888889,0.0222222222222222,4,Protein,Protein,Lipid,12751.0333333333,3639.78132197128,-0.0217381426268101,-0.0215894217625117,573796.5,163790.159488708
977.527402549,45,87,18,-9999,1,1,C45H87O18P1S1,0,S1 P1 O18,977.527797677,-0.40421091,C45H87O18SP,0.497057063048683,0.497508222864547,-4996.5,-5014.5,4982.5,19092.6,976.43588671849,0.564113281510345,-667.8,0.4,1.93333333333333,-222.2,0.0222222222222222,-9999,Protein,Protein,Lipid,19092.6,-16668.7533924811,-0.0218983417770813,-0.0219284885453128,859167,-750093.902661648
848.584152494,45,88,9,1,1,1,C45H88O9N1P1S1,0,N1 S1 P1 O9,848.584465137,-0.368428776,C45H88O9NSP,0,0,3,-6,-9,104.633333333333,847.636615848427,0.363384151573428,-1.55555555555556,0.2,1.95555555555556,0.0222222222222222,0.0222222222222222,1,Lipid,Lipid,Lipid,104.633333333333,-159.062032811135,0.0133289334724873,0.012079552889099,4708.5,-7157.79147650106
866.595689134,45,90,10,1,1,1,C45H90O10N1P1S1,0,N1 S1 P1 O10,866.595029821,0.760808682,C45H90O10NSP,0,0,2,-8,-11,104.633333333333,865.628040645707,0.371959354293267,-1.55555555555556,0.222222222222222,2,0.0222222222222222,0.0222222222222222,1,Lipid,Lipid,Lipid,104.633333333333,-159.062032811135,0.0133289334724873,0.012079552889099,4708.5,-7157.79147650106
878.62314535,45,90,11,3,-9999,1,C45H90O11N3P1,0,N3 P1 O11,878.624021275,-0.996928091,C45H90O11N3P,0.995812144780138,0.995814440181374,3,-8,9987,12766.2333333333,877.642066896648,0.357933103352366,-445.822222222222,0.244444444444444,2,0.0666666666666667,0.0222222222222222,3,Lipid,Lipid,Lipid,12766.2333333333,3632.78474232949,-0.0217387158512613,-0.021590384936147,574480.5,163475.313404827
850.58214036,45,90,7,1,2,1,C45H90O7N1P1S2,0,N1 S2 P1 O7,850.582357137,-0.254857606,C45H90O7NS2P,0,0,2,-5,-9,107.166666666667,849.632372743326,0.367627256673813,-1.64444444444444,0.155555555555556,2,0.0222222222222222,0.0222222222222222,1,Lipid,Lipid,Lipid,107.166666666667,-160.968015406159,0.0128204170185179,0.0115737119080702,4822.5,-7243.56069327717
814.644596722,45,90,7,3,-9999,1,C45H90O7N3P1,0,N3 P1 O7,814.644362797,0.287149699,C45H90O7N3P,0.995813814412439,0.995815274248991,3,-4,9991,12771.3,813.734957287603,0.265042712396621,-446,0.155555555555556,2,0.0666666666666667,0.0222222222222222,3,Lipid,Lipid,Lipid,12771.3,3630.74850351078,-0.0217389066245149,-0.0215906997829744,574708.5,163383.682657985
818.62819462,45,90,9,1,-9999,1,C45H90O9N1P1,0,N1 P1 O9,818.628044027,0.183957262,C45H90O9NP,0.995714143327021,0.995716064757161,2,-7,9990,12772.5666666667,817.714107064603,0.285892935397214,-446.044444444444,0.2,2,0.0222222222222222,0.0222222222222222,1,Lipid,Lipid,Lipid,12772.5666666667,3628.46371743476,-0.0217389542943082,-0.0215908117947616,574765.5,163280.867284564
850.600637058,45,90,9,1,1,1,C45H90O9N1P1S1,0,N1 S1 P1 O9,850.600115202,0.613515459,C45H90O9NSP,0,0,2,-7,-10,105.9,849.650848787748,0.349151212252082,-1.6,0.2,2,0.0222222222222222,0.0222222222222222,1,Lipid,Lipid,Lipid,105.9,-159.571092515811,0.0130728437177869,0.0118490110560643,4765.5,-7180.6991632115
768.675091016,45,92,4,3,-9999,1,C45H92O4N3P1,0,N3 P1 O4,768.675269003,-0.231549641,C45H92O4N3P,0.995715424471901,0.995716278143056,2,-2,9993,12776.3666666667,767.816781542347,0.183218457652742,-446.177777777778,0.0888888888888889,2.04444444444444,0.0666666666666667,0.0222222222222222,3,Lipid,Lipid;Unsat Hydrocarbon,Lipid,12776.3666666667,3628.71226469208,-0.0217390972472841,-0.0215910143161794,574936.5,163292.051911143
772.658960811,45,92,6,1,-9999,1,C45H92O6N1P1,0,N1 P1 O6,772.658950233,0.013689941,C45H92O6NP,0.99561578318055,0.99561709333599,1,-5,9992,12777.6333333333,771.796202912744,0.203797087256021,-446.222222222222,0.133333333333333,2.04444444444444,0.0222222222222222,0.0222222222222222,1,Lipid,Lipid,Lipid,12777.6333333333,3626.42747861606,-0.0217391448794841,-0.0215911262164281,574993.5,163189.236537723
852.598595146,45,92,7,1,2,1,C45H92O7N1P1S2,0,N1 S2 P1 O7,852.598007201,0.689592224,C45H92O7NS2P,0,0,1,-6,-10,108.433333333333,851.646575937898,0.353424062102022,-1.68888888888889,0.155555555555556,2.04444444444444,0.0222222222222222,0.0222222222222222,1,Lipid,Lipid,Lipid,108.433333333333,-161.477075110836,0.012571575339388,0.0113498972594307,4879.5,-7266.46837998761
951.585304232,45,93,16,-9999,1,1,C45H93O16P1S1,0,S1 P1 O16,951.584918631,0.405219498,C45H93O16SP,0.496858168761221,0.49725931831772,-4999.5,-5015.5,4981.5,19098.9333333333,950.522755580226,0.477244419773683,-668.022222222222,0.355555555555556,2.06666666666667,-222.2,0.0222222222222222,-9999,Other,Protein,Lipid,19098.9333333333,-16671.2986910045,-0.0218984487861118,-0.0219285736193372,859452,-750208.441095201
770.690465388,45,94,4,3,-9999,1,C45H94O4N3P1,0,N3 P1 O4,770.690919067,-0.588665511,C45H94O4N3P,0.99561578318055,0.995616656704523,1,-3,9992,12777.6333333333,769.829905529319,0.170094470680965,-446.222222222222,0.0888888888888889,2.08888888888889,0.0666666666666667,0.0222222222222222,3,Lipid,Lipid;Unsat Hydrocarbon,Lipid,12777.6333333333,3628.2032049874,-0.0217391448794841,-0.0215910929005321,574993.5,163269.144224433
774.674934158,45,94,6,1,-9999,1,C45H94O6N1P1,0,N1 P1 O6,774.674600298,0.430968448,C45H94O6NP,0.995516141889199,0.995517481820898,0,-6,9991,12778.9,773.809925205895,0.190074794105158,-446.266666666667,0.133333333333333,2.08888888888889,0.0222222222222222,0.0222222222222222,1,Lipid,Lipid,Lipid,12778.9,3625.91841891138,-0.0217391925022927,-0.0215912047729222,575050.5,163166.328851012
900.951206173,46,15,15,-9999,2,1,C46H15O15P1S2,0,S2 P1 O15,900.951722672,-0.573281987,C46H15O15S2P,0.500797845816296,0.501170960187354,-4959.5,-4974.5,5021.5,18636.7239130435,899.945196007463,0.0548039925370176,-651.804347826087,0.326086956521739,0.326086956521739,-217.369565217391,0.0217391304347826,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,18636.7239130435,-16293.3579211658,-0.0214145695796777,-0.0214448632257229,857289.3,-749494.464373625
788.986617902,46,15,8,-9999,2,1,C46H15O8P1S2,0,S2 P1 O8,788.987320335,-0.890297191,C46H15O8S2P,0.501146103248954,0.501344889420203,-4959.5,-4967.5,5028.5,18645.397826087,788.105628395972,0.894371604028379,-652.108695652174,0.173913043478261,0.326086956521739,-217.369565217391,0.0217391304347826,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,18645.397826087,-16296.8438734913,-0.0214147200024103,-0.0214449827484901,857688.3,-749654.818180598
855.001116004,46,17,14,-9999,1,1,C46H17O14P1S1,0,S1 P1 O14,855.000386942,0.852702887,C46H17O14SP,0.500797686708545,0.501145874850538,-4960.5,-4974.5,5022.5,18640.4413043478,854.046414119645,0.953585880355263,-651.934782608696,0.304347826086957,0.369565217391304,-217.369565217391,0.0217391304347826,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,18640.4413043478,-16293.9833389218,-0.0214146340636408,-0.0214449108413494,857460.3,-749523.233590401
902.9675263,46,17,15,-9999,2,1,C46H17O15P1S2,0,S2 P1 O15,902.967372736,0.170065595,C46H17O15S2P,0.500698115089259,0.501071304001196,-4960.5,-4975.5,5020.5,18637.9630434783,901.959264693396,0.0407353066036649,-651.847826086957,0.326086956521739,0.369565217391304,-217.369565217391,0.0217391304347826,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,18637.9630434783,-16293.8559143551,-0.0214145910771795,-0.0214448803063505,857346.3,-749517.372060335
817.076290552,46,19,10,4,-9999,1,C46H19O10N4P1,0,N4 P1 O10,817.076603372,-0.382852934,C46H19O10N4P,0.999401794616152,0.999402092675635,40,30,10024,12445.4086956522,816.163935866549,0.836064133450805,-434.565217391304,0.217391304347826,0.41304347826087,0.0869565217391304,0.0217391304347826,4,Cond Hydrocarbon,Cond Hydrocarbon,Other,12445.4086956522,3569.57553810831,-0.0212540100772696,-0.0211046268527778,572488.8,164200.474752982
968.014069467,46,20,22,1,-9999,1,C46H20O22N1P1,0,N1 P1 O22,968.014181826,-0.116071349,C46H20O22NP,0.999201676479393,0.999202551834131,38,16,10013,12436.7347826087,966.933176309197,0.0668236908028348,-434.260869565217,0.478260869565217,0.434782608695652,0.0217391304347826,0.0217391304347826,1,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,12436.7347826087,3570.4558049976,-0.0212536736256526,-0.0211041210432151,572089.8,164240.967029889
859.031272977,46,21,14,-9999,1,1,C46H21O14P1S1,0,S1 P1 O14,859.031687071,-0.482047464,C46H21O14SP,0.500598265031409,0.500946592267836,-4962.5,-4976.5,5020.5,18642.9195652174,858.072070983365,0.927929016635062,-652.021739130435,0.304347826086957,0.456521739130435,-217.369565217391,0.0217391304347826,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,18642.9195652174,-16294.9793253005,-0.0214146770387163,-0.0214449449895687,857574.3,-749569.048963822
875.044518347,46,21,17,-9999,-9999,1,C46H21O17P1,0,P1 O17,875.044359756,0.181237902,C46H21O17P,0.749900129831219,0.750006239237316,-4962.5,-4979.5,15017.5,31030.5065217391,874.067435820529,0.932564179470887,-1086.67391304348,0.369565217391304,0.456521739130435,-217.369565217391,0.0217391304347826,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,31030.5065217391,-12587.7991186068,-0.0215439097277267,-0.021537233829724,1427403.3,-579038.759455915
967.012523814,46,21,19,2,1,1,C46H21O19N2P1S1,0,N2 S1 P1 O19,967.012408178,0.119580367,C46H21O19N2SP,0.652173913043478,0.753846153846154,38,19,15,47.9086956521739,965.932748991021,0.0672510089792695,0.434782608695652,0.41304347826087,0.456521739130435,0.0434782608695652,0.0217391304347826,2,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,47.9086956521739,-135.357846694607,0.0259081888488918,0.0226366809630928,2203.8,-6226.46094795193
861.029424968,46,23,12,-9999,2,1,C46H23O12P1S2,0,S2 P1 O12,861.029579071,-0.178974863,C46H23O12S2P,0.500548354935194,0.500846950976485,-4963.5,-4975.5,5020.5,18645.397826087,860.067991820001,0.932008179998888,-652.108695652174,0.260869565217391,0.5,-217.369565217391,0.0217391304347826,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,18645.397826087,-16296.8438734913,-0.0214147200024103,-0.0214449827484901,857688.3,-749654.818180598
815.078954958,46,25,11,-9999,1,1,C46H25O11P1S1,0,S1 P1 O11,815.078243342,0.873065545,C46H25O11SP,0.500548245614035,0.500821917808219,-4964.5,-4975.5,5021.5,18649.1152173913,814.168830515317,0.831169484683187,-652.239130434783,0.239130434782609,0.543478260869565,-217.369565217391,0.0217391304347826,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,18649.1152173913,-16297.4692912473,-0.0214147844266211,-0.0214450303254475,857859.3,-749683.587397374
875.073528302,46,25,13,2,1,1,C46H25O13N2P1S1,0,N2 S1 P1 O13,875.07422059,-0.791118125,C46H25O13N2SP,0.655172413793103,0.71830985915493,36,23,19,57.8217391304348,874.096413382754,0.903586617245765,0.0869565217391304,0.282608695652174,0.543478260869565,0.0434782608695652,0.0217391304347826,2,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,57.8217391304348,-139.341792209467,0.0252904719759807,0.0214996197218129,2659.8,-6409.72244163549
791.133679584,46,25,8,4,-9999,1,C46H25O8N4P1,0,N4 P1 O8,791.133724326,-0.056554634,C46H25O8N4P,0.999102870813397,0.99910322837784,37,29,10023,12451.6043478261,790.250292649716,0.749707350283529,-434.782608695652,0.173913043478261,0.543478260869565,0.0869565217391304,0.0217391304347826,4,Cond Hydrocarbon,Cond Hydrocarbon,Other,12451.6043478261,3567.08557216152,-0.0212542501144658,-0.0211050236894035,572773.8,164085.93631943
815.060516859,46,25,9,-9999,2,1,C46H25O9P1S2,0,S2 P1 O9,815.060485277,0.038748261,C46H25O9S2P,0.500598026512509,0.500821917808219,-4964.5,-4973.5,5022.5,18650.3543478261,814.150413004463,0.849586995537152,-652.282608695652,0.195652173913043,0.543478260869565,-217.369565217391,0.0217391304347826,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,18650.3543478261,-16298.8358462487,-0.0214148058956722,-0.0214450510036314,857916.3,-749746.44892744
845.099357825,46,27,11,2,1,1,C46H27O11N2P1S1,0,N2 S1 P1 O11,845.100041415,-0.808886822,C46H27O11N2SP,0.645161290322581,0.698630136986301,35,24,20,61.5391304347826,844.155712332286,0.844287667714411,-0.0434782608695654,0.239130434782609,0.58695652173913,0.0434782608695652,0.0217391304347826,2,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,61.5391304347826,-140.83577177754,0.025078314330677,0.0210935601421631,2830.8,-6478.44550176682
973.077323122,46,27,21,2,-9999,1,C46H27O21N2P1,0,N2 P1 O21,973.077116436,0.212404664,C46H27O21N2P,0.998902305159166,0.998903454119524,35,14,10010,12440.452173913,971.990776289933,0.00922371006697631,-434.391304347826,0.456521739130435,0.58695652173913,0.0434782608695652,0.0217391304347826,2,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,12440.452173913,3569.83038724159,-0.0212538178763312,-0.0211043427324963,572260.8,164212.197813113
817.076228622,46,27,9,-9999,2,1,C46H27O9P1S2,0,S2 P1 O9,817.076135341,0.114164553,C46H27O9S2P,0.500498355427091,0.500722291407223,-4965.5,-4974.5,5021.5,18651.5934782609,816.163874005701,0.836125994299209,-652.326086956522,0.195652173913043,0.58695652173913,-217.369565217391,0.0217391304347826,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,18651.5934782609,-16299.333839438,-0.0214148273618813,-0.0214450680624676,857973.3,-749769.35661415
972.093061396,46,28,20,3,-9999,1,C46H28O20N3P1,0,N3 P1 O20,972.093100853,-0.040590127,C46H28O20N3P,0.998902305159166,0.998903399461669,35,15,10010,12440.452173913,971.007613599369,0.992386400630721,-434.391304347826,0.434782608695652,0.608695652173913,0.0652173913043478,0.0217391304347826,3,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,12440.452173913,3570.69894905366,-0.0212538178763312,-0.0211043258795339,572260.8,164252.151656469
816.091709107,46,28,8,1,2,1,C46H28O8N1P1S2,0,N1 S2 P1 O8,816.092119758,-0.503192541,C46H28O8NS2P,0.647058823529412,0.684210526315789,34,26,22,66.495652173913,815.180453813987,0.81954618601344,-0.217391304347826,0.173913043478261,0.608695652173913,0.0217391304347826,0.0217391304347826,1,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,66.495652173913,-144.56486815911,0.0242819571133616,0.0203315791494303,3058.8,-6649.98393531905
971.108774306,46,29,19,4,-9999,1,C46H29O19N4P1,0,N4 P1 O19,971.10908527,-0.320215322,C46H29O19N4P,0.998902305159166,0.998903344798365,35,16,10010,12440.452173913,970.024425573127,0.975574426872868,-434.391304347826,0.41304347826087,0.630434782608696,0.0869565217391304,0.0217391304347826,4,Cond Hydrocarbon,Cond Hydrocarbon,Other,12440.452173913,3571.56751086574,-0.0212538178763312,-0.0211043090256766,572260.8,164292.105499824
975.092672135,46,29,21,2,-9999,1,C46H29O21N2P1,0,N2 P1 O21,975.092766501,-0.096776129,C46H29O21N2P,0.99880251471909,0.998803768130389,34,13,10009,12441.6913043478,974.003874946221,0.996125053779224,-434.434782608696,0.456521739130435,0.630434782608696,0.0434782608695652,0.0217391304347826,2,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,12441.6913043478,3569.33239405224,-0.0212538659408422,-0.021104422210678,572317.8,164189.290126403
974.10856904,46,30,20,3,-9999,1,C46H30O20N3P1,0,N3 P1 O20,974.108750918,-0.186712034,C46H30O20N3P,0.99880251471909,0.998803708503639,34,14,10009,12441.6913043478,973.020870709528,0.979129290471747,-434.434782608696,0.434782608695652,0.652173913043478,0.0652173913043478,0.0217391304347826,3,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,12441.6913043478,3570.20095586431,-0.0212538659408422,-0.0211044053619355,572317.8,164229.243969758
693.184202458,46,31,5,-9999,-9999,1,C46H31O5P1,0,P1 O5,693.183634643,0.819140809,C46H31O5P,0.749800379279369,0.749831591028168,-4967.5,-4972.5,15024.5,31051.5717391304,692.410186784915,0.589813215084632,-1087.41304347826,0.108695652173913,0.673913043478261,-217.369565217391,0.0217391304347826,-9999,Other,Cond Hydrocarbon,Phytochemical,31051.5717391304,-12596.2650028259,-0.0215440418667544,-0.0215373704321163,1428372.3,-579428.190129992
