Calibrated m/z,C,H,O,N,S,P,Molecular Formula,Is Isotopologue,Heteroatom Class,Calculated m/z,m/z Error (ppm)
277.057920069202,11,10,5,4,NA,NA,C11H10O5N4,0,N4 O5,277.057842985549,0.278222237412833
237.040692779386,11,10,6,NA,NA,NA,C11H10O6,0,O6,237.040461587399,0.975327103864294
344.985819178867,11,10,7,2,2,NA,C11H10O7N2S2,0,N2 S2 O7,344.985666564629,0.442378488639107
269.030314093264,11,10,8,NA,NA,NA,C11H10O8,0,O8,269.030290826539,0.0864836632121008
301.002657446433,11,10,8,NA,1,NA,C11H10O8S1,0,S1 O8,301.002362000939,0.981538789868466
376.975344425656,11,10,9,2,2,NA,C11H10O9N2S2,0,N2 S2 O9,376.975495803769,-0.401559557208591
392.97954386517,11,11,10,2,1,1,C11H11O10N2P1S1,0,N2 S1 P1 O10,392.979926279589,-0.973114384273604
364.97402656439,11,11,10,NA,1,1,C11H11O10P1S1,0,S1 P1 O10,364.973778270729,0.680305477314579
252.033552115212,11,11,4,1,1,NA,C11H11O4N1S1,0,N1 S1 O4,252.033602559319,-0.200148340610562
265.038421197587,11,11,4,2,NA,1,C11H11O4N2P1,0,N2 P1 O4,265.038367387769,0.203026521143577
313.97968587212,11,11,4,NA,2,1,C11H11O4P1S213C1,1,13C1 S2 P1 O4,313.979716562779,-0.0977472660492921
236.056326602993,11,11,5,1,NA,NA,C11H11O5N1,0,N1 O5,236.056446004489,-0.505817561077406
281.033061519179,11,11,5,2,NA,1,C11H11O5N2P1,0,N2 P1 O5,281.033282007339,-0.78456245102315
332.966226611335,11,11,6,NA,2,1,C11H11O6P1S2,0,S2 P1 O6,332.966190966849,0.107051366052974
313.022895725836,11,11,7,2,NA,1,C11H11O7N2P1,0,N2 P1 O7,313.023111246479,-0.688513515718943
377.984294185005,11,11,9,2,NA,1,C11H11O9N2P133S1,1,N2 33S1 P1 O9,377.984399395419,-0.27834591767721
376.984830168886,11,11,9,2,1,1,C11H11O9N2P1S1,0,N2 S1 P1 O9,376.985011660019,-0.481427981348506
303.035647292477,11,12,10,NA,NA,NA,C11H12O10,0,O10,303.035770130139,-0.405356971537408
363.014134877472,11,12,10,2,1,NA,C11H12O10N2S1,0,N2 S1 O10,363.013989313399,0.400987502864445
223.025574559222,11,12,1,NA,2,NA,C11H12O1S2,0,S2 O1,223.025680902809,-0.476822159378684
231.088647463488,11,12,2,4,NA,NA,C11H12O2N4,0,N4 O2,231.088749191299,-0.440211007543659
239.020493629712,11,12,2,NA,2,NA,C11H12O2S2,0,S2 O2,239.020595522379,-0.426292415198332
235.072456125288,11,12,4,2,NA,NA,C11H12O4N2,0,N2 O4,235.072430421579,0.109343782730185
268.03825672133,11,12,5,1,NA,1,C11H12O5N1P1,0,N1 P1 O5,268.038033035139,0.834531533255015
255.033397165987,11,12,5,NA,1,NA,C11H12O5S1,0,S1 O5,255.033268206689,0.505656766901532
239.056050310654,11,12,6,NA,NA,NA,C11H12O6,0,O6,239.056111651859,-0.25659751811626
299.034277761588,11,12,6,2,1,NA,C11H12O6N2S1,0,N2 S1 O6,299.034330835119,-0.177483070256063
255.051140121245,11,12,7,NA,NA,NA,C11H12O7,0,O7,255.051026271429,0.446380546086043
300.027697107,11,12,7,1,-9999,1,C11H12O7N1P1,0,N1 P1 O7,300.027862274,-0.550505994
363.971947170605,11,12,7,1,2,1,C11H12O7N1P1S2,0,N1 S2 P1 O7,363.972004623079,-0.157848608115804
347.001540102763,11,12,7,2,2,NA,C11H12O7N2S2,0,N2 S2 O7,347.001316629089,0.644013906509664
311.063592670209,11,12,7,4,NA,NA,C11H12O7N4,0,N4 O7,311.063322289149,0.869215495288101
271.046210311997,11,12,8,NA,NA,NA,C11H12O8,0,O8,271.045940890999,0.994004916641217
362.995939939481,11,12,8,2,2,NA,C11H12O8N2S2,0,N2 S2 O8,362.996231248659,-0.80251295371261
303.01796599599,11,12,8,NA,1,NA,C11H12O8S1,0,S1 O8,303.018012065399,-0.152035215510198
336.98605012776,11,12,8,NA,1,NA,C11H12O8S134S1,1,S1 34S1 O8,336.985879069399,0.507612845736612
334.990274961361,11,12,8,NA,2,NA,C11H12O8S2,0,S2 O8,334.990083239799,0.572320111371595
378.990869240684,11,12,9,2,2,NA,C11H12O9N2S2,0,N2 S2 O9,378.991145868229,-0.729905032896727
394.995883198,11,13,10,2,1,1,C11H13O10N2P1S1,0,N2 S1 P1 O10,394.995576344,0.776854155
428.963193674432,11,13,10,2,1,1,C11H13O10N2P1S134S1,1,N2 S1 34S1 P1 O10,428.963443348049,-0.582039381355999
391.029574882,11,13,10,4,-9999,1,C11H13O10N4P1,0,N4 P1 O10,391.029653179,-0.200232294
267.054027164847,11,13,4,2,NA,1,C11H13O4N2P1,0,N2 P1 O4,267.054017452229,0.0363694876216577
315.021031969229,11,13,5,2,1,1,C11H13O5N2P1S1,0,N2 S1 P1 O5,315.021003246199,0.091178143728694
318.010960337779,11,13,6,1,2,NA,C11H13O6N1S2,0,N1 S2 O6,318.011153037319,-0.60595214447661
299.044107089841,11,13,6,2,NA,1,C11H13O6N2P1,0,N2 P1 O6,299.043846691369,0.870770206785478
334.98198215491,11,13,6,NA,2,1,C11H13O6P1S2,0,S2 P1 O6,334.981841031309,0.42128731530967
347.011088172,11,13,7,2,1,1,C11H13O7N2P1S1,0,N2 S1 P1 O7,347.010832485,0.736827602
287.03236472763,11,13,7,NA,NA,1,C11H13O7P1,0,P1 O7,287.032613302079,-0.866014654020801
363.006002596,11,13,8,2,1,1,C11H13O8N2P1S1,0,N2 S1 P1 O8,363.005747105,0.703820091
305.05167698027,11,14,10,NA,NA,NA,C11H14O10,0,O10,305.051420194599,0.841778317493206
413.972072527413,11,14,10,1,2,1,C11H14O10N1P1S2,0,N1 S2 P1 O10,413.972398546249,-0.787537617222449
442.970661680185,11,14,11,1,2,1,C11H14O11N1P1S213C1,1,13C1 N1 S2 P1 O11,442.970668000889,-0.0142689000518394
225.041246535481,11,14,1,NA,2,NA,C11H14O1S2,0,S2 O1,225.041330967269,-0.375183473584856
241.036152605997,11,14,2,NA,2,NA,C11H14O2S2,0,S2 O2,241.036245586839,-0.385754608094897
209.081959996416,11,14,4,NA,NA,NA,C11H14O4,0,O4,209.081932477179,0.13161939101356
225.076839566439,11,14,5,NA,NA,NA,C11H14O5,0,O5,225.076847096749,-0.0334566199837656
281.089166357589,11,14,5,4,NA,NA,C11H14O5N4,0,N4 O5,281.089143114469,0.0826894978565008
257.048932897474,11,14,5,NA,1,NA,C11H14O5S1,0,S1 O5,257.048918271149,0.0569009380371157
241.071920671774,11,14,6,NA,NA,NA,C11H14O6,0,O6,241.071761716319,0.659369865648126
257.066883071105,11,14,7,NA,NA,NA,C11H14O7,0,O7,257.066676335889,0.804208538037591
285.072830703203,11,14,7,2,NA,NA,C11H14O7N2,0,N2 O7,285.072824344749,0.022304663595818
289.038608643106,11,14,7,NA,1,NA,C11H14O7S1,0,S1 O7,289.038747510289,-0.480444868601124
323.006863248091,11,14,7,NA,1,NA,C11H14O7S134S1,1,S1 34S1 O7,323.006614514289,0.770057920109539
321.010986654127,11,14,7,NA,2,NA,C11H14O7S2,0,S2 O7,321.010818684689,0.523251641883294
273.061760470402,11,14,8,NA,NA,NA,C11H14O8,0,O8,273.061590955459,0.620793800625997
318.038708009,11,14,8,1,-9999,1,C11H14O8N1P1,0,N1 P1 O8,318.038426958,0.883699127
365.011671353416,11,14,8,2,2,NA,C11H14O8N2S2,0,N2 S2 O8,365.011881313119,-0.575213339398287
305.033722962574,11,14,8,NA,1,NA,C11H14O8S1,0,S1 O8,305.033662129859,0.199429512559564
337.005866603579,11,14,8,NA,2,NA,C11H14O8S2,0,S2 O8,337.005733304259,0.395540214884839
321.028634282951,11,14,9,NA,1,NA,C11H14O9S1,0,S1 O9,321.028576749429,0.179216200696427
410.01475322487,11,15,10,2,1,1,C11H15O10N2P1S113C1,1,13C1 N2 S1 P1 O10,410.014581243579,0.419451646527452
337.033296522,11,15,10,-9999,-9999,1,C11H15O10P1,0,P1 O10,337.033007225,0.858364405
236.103873597851,11,15,3,3,NA,NA,C11H15O3N3,0,N3 O3,236.104064903129,-0.810258299210528
256.065008459161,11,15,4,1,1,NA,C11H15O4N1S1,0,N1 S1 O4,256.064902688239,0.413062940058409
269.069667131954,11,15,4,2,NA,1,C11H15O4N2P1,0,N2 P1 O4,269.069667516689,-0.00142986990256112
252.099214240696,11,15,4,3,NA,NA,C11H15O4N3,0,N3 O4,252.098979522699,0.931054928740843
317.036861403,11,15,5,2,1,1,C11H15O5N2P1S1,0,N2 S1 P1 O5,317.036653311,0.656368211
301.0596867,11,15,6,2,-9999,1,C11H15O6N2P1,0,N2 P1 O6,301.059496756,0.630920415
273.053467572,11,15,6,-9999,-9999,1,C11H15O6P1,0,P1 O6,273.053348747,0.435172157
289.048137673098,11,15,7,NA,NA,1,C11H15O7P1,0,P1 O7,289.048263366539,-0.434852781276672
320.044482818192,11,15,8,1,1,NA,C11H15O8N1S1,0,N1 S1 O8,320.044561166519,-0.244804431813989
305.043480522,11,15,8,-9999,-9999,1,C11H15O8P1,0,P1 O8,305.043177986,0.991781348
307.067262586917,11,16,10,NA,NA,NA,C11H16O10,0,O10,307.067070259059,0.626338271347664
399.01713545574,11,16,10,2,2,NA,C11H16O10N2S2,0,N2 S2 O10,399.017360616719,-0.564288677411773
256.060006892928,11,16,1,1,2,NA,C11H16O1N1S215N1,1,N1 15N1 S2 O1,256.060163935039,-0.613301612448546
255.062934427743,11,16,1,2,2,NA,C11H16O1N2S2,0,N2 S2 O1,255.063129040589,-0.762998740480268
227.056878511819,11,16,1,NA,2,NA,C11H16O1S2,0,S2 O1,227.056981031729,-0.451516220260521
243.05193631909,11,16,2,NA,2,NA,C11H16O2S2,0,S2 O2,243.051895651299,0.167321430515893
256.055323392891,11,16,2,NA,2,NA,C11H16O2S213C1,1,13C1 S2 O2,256.055250486369,0.284729651717047
259.046635758904,11,16,3,NA,2,NA,C11H16O3S2,0,S2 O3,259.046810270869,-0.673669616922456
211.097586949208,11,16,4,NA,NA,NA,C11H16O4,0,O4,211.097582541639,0.0208792963280118
256.074310438015,11,16,4,1,NA,1,C11H16O4N1P1,0,N1 P1 O4,256.074418544489,-0.422168189471075
303.047805589573,11,16,4,2,2,NA,C11H16O4N2S2,0,N2 S2 O4,303.047872899299,-0.222109219583911
227.092712078915,11,16,5,NA,NA,NA,C11H16O5,0,O5,227.092497161209,0.946388401924965
319.04297269645,11,16,5,2,2,NA,C11H16O5N2S2,0,N2 S2 O5,319.042787518869,0.580416131202628
272.067950209089,11,16,5,NA,1,NA,C11H16O5S113C1,1,13C1 S1 O5,272.067923170679,0.0993810998104964
291.036681534887,11,16,5,NA,2,NA,C11H16O5S2,0,S2 O5,291.036639510009,0.144397206969285
243.087599478215,11,16,6,NA,NA,NA,C11H16O6,0,O6,243.087411780779,0.772139679712073
275.059514225567,11,16,6,NA,1,NA,C11H16O6S1,0,S1 O6,275.059482955179,0.113685911082796
259.082513877527,11,16,7,NA,NA,NA,C11H16O7,0,O7,259.082326400349,0.723620096059414
319.060847404926,11,16,7,2,1,NA,C11H16O7N2S1,0,N2 S1 O7,319.060545583609,0.945968785422682
275.077479276859,11,16,8,NA,NA,NA,C11H16O8,0,O8,275.077241019919,0.866145592663716
352.026200689241,11,16,8,1,1,1,C11H16O8N1P1S1,0,N1 S1 P1 O8,352.026148197169,0.149114127253915
335.055531215905,11,16,8,2,1,NA,C11H16O8N2S1,0,N2 S1 O8,335.055460203179,0.211943199053747
307.049172043958,11,16,8,NA,1,NA,C11H16O8S1,0,S1 O8,307.049312194319,-0.456442516969623
351.050437026937,11,16,9,2,1,NA,C11H16O9N2S1,0,N2 S1 O9,351.050374822749,0.177194478550107
323.044408939254,11,16,9,NA,1,NA,C11H16O9S1,0,S1 O9,323.044226813889,0.563778424208655
399.026540905,11,17,10,2,1,1,C11H17O10N2P1S1,0,N2 S1 P1 O10,399.026876473,-0.84096472
402.992478717847,11,17,10,NA,2,1,C11H17O10P1S2,0,S2 P1 O10,402.992799638509,-0.796343413673135
210.095739209494,11,17,1,1,1,NA,C11H17O1N1S1,0,N1 S1 O1,210.095808893989,-0.331679605054244
271.085524626,11,17,4,2,-9999,1,C11H17O4N2P1,0,N2 P1 O4,271.085317581,0.763764489
259.074283301,11,17,5,-9999,-9999,1,C11H17O5P1,0,P1 O5,259.074084192,0.768540893
258.098245879451,11,17,6,1,NA,NA,C11H17O6N1,0,N1 O6,258.098310817439,-0.251601754864264
275.069196701,11,17,6,-9999,-9999,1,C11H17O6P1,0,P1 O6,275.068998811,0.719418122
274.093175812961,11,17,7,1,NA,NA,C11H17O7N1,0,N1 O7,274.093225437009,-0.181048063680204
319.070369957,11,17,7,2,-9999,1,C11H17O7N2P1,0,N2 P1 O7,319.07006144,0.966927126
291.06415463,11,17,7,-9999,-9999,1,C11H17O7P1,0,P1 O7,291.063913431,0.828681504
290.088041011286,11,17,8,1,NA,NA,C11H17O8N1,0,N1 O8,290.088140056579,-0.341431721089804
335.065228858,11,17,8,2,-9999,1,C11H17O8N2P1,0,N2 P1 O8,335.064976059,0.754476342
307.059110881,11,17,8,-9999,-9999,1,C11H17O8P1,0,P1 O8,307.058828051,0.921095904
320.062151458996,11,17,8,NA,NA,1,C11H17O8P113C1,1,13C1 P1 O8,320.062182885639,-0.0981891781443339
306.08300482762,11,17,9,1,NA,NA,C11H17O9N1,0,N1 O9,306.083054676149,-0.162859487770347
323.053745032,11,17,9,-9999,-9999,1,C11H17O9P1,0,P1 O9,323.05374267,0.007311195
355.025479194,11,17,9,-9999,1,1,C11H17O9P1S1,0,S1 P1 O9,355.025813845,-0.9426087
309.082629984898,11,18,10,NA,NA,NA,C11H18O10,0,O10,309.082720323519,-0.29227975257429
369.061212018254,11,18,10,2,1,NA,C11H18O10N2S1,0,N2 S1 O10,369.060939506779,0.73839153802596
229.072496488186,11,18,1,NA,2,NA,C11H18O1S2,0,S2 O1,229.072631096189,-0.587621501739129
245.067401050812,11,18,2,NA,2,NA,C11H18O2S2,0,S2 O2,245.067545715759,-0.590306427754853
258.070845873121,11,18,2,NA,2,NA,C11H18O2S213C1,1,13C1 S2 O2,258.070900550829,-0.211870878738139
213.113211084597,11,18,4,NA,NA,NA,C11H18O4,0,O4,213.113232606099,-0.100986231519735
258.09027644697,11,18,4,1,NA,1,C11H18O4N1P1,0,N1 P1 O4,258.090068608949,0.80529259297684
241.11952567783,11,18,4,2,NA,NA,C11H18O4N2,0,N2 O4,241.119380614959,0.601622609810843
277.057417146126,11,18,4,NA,2,NA,C11H18O4S2,0,S2 O4,277.057374954899,0.1522833577623
229.108228885291,11,18,5,NA,NA,NA,C11H18O5,0,O5,229.108147225669,0.356423910538108
245.10318728462,11,18,6,NA,NA,NA,C11H18O6,0,O6,245.103061845239,0.511782186790472
354.024194324258,11,18,6,1,2,1,C11H18O6N1P1S2,0,N1 S2 P1 O6,354.024040196889,0.435358481797201
273.109212734954,11,18,6,2,NA,NA,C11H18O6N2,0,N2 O6,273.109209854099,0.0105483616246541
277.075153829855,11,18,6,NA,1,NA,C11H18O6S1,0,S1 O6,277.075133019639,0.0751067630750073
261.098125683941,11,18,7,NA,NA,NA,C11H18O7,0,O7,261.097976464809,0.571506276205042
289.104161662495,11,18,7,2,NA,NA,C11H18O7N2,0,N2 O7,289.104124473669,0.128634710807412
321.076077885086,11,18,7,2,1,NA,C11H18O7N2S1,0,N2 S1 O7,321.076195648069,-0.366775815886801
293.07006957651,11,18,7,NA,1,NA,C11H18O7S1,0,S1 O7,293.070047639209,0.0748534397103164
309.064804794968,11,18,8,NA,1,NA,C11H18O8S1,0,S1 O8,309.064962258779,-0.509484511137264
366.069607605485,11,18,9,2,1,NA,C11H18O9N2S113C1,1,13C1 N2 S1 O9,366.069379722279,0.622513706420611
349.099946458798,11,18,9,4,NA,NA,C11H18O9N4,0,N4 O9,349.100101721669,-0.444751721136644
383.067799132506,11,18,9,4,NA,NA,C11H18O9N434S1,1,N4 34S1 O9,383.067968725669,-0.442723424628493
325.060029690253,11,18,9,NA,1,NA,C11H18O9S1,0,S1 O9,325.059876878349,0.470103864587343
324.093646837965,11,19,10,1,NA,NA,C11H19O10N1,0,N1 O10,324.093619360179,0.084783482987987
369.070719320546,11,19,10,2,NA,1,C11H19O10N2P1,0,N2 P1 O10,369.070455363029,0.715195468810686
401.042818234762,11,19,10,2,1,1,C11H19O10N2P1S1,0,N2 S1 P1 O10,401.042526537429,0.727347634926951
341.064471934,11,19,10,-9999,-9999,1,C11H19O10P1,0,P1 O10,341.064307354,0.482546646
405.008124317935,11,19,10,NA,2,1,C11H19O10P1S2,0,S2 P1 O10,405.008449702969,-0.803403074817151
426.075043613,11,19,11,4,-9999,1,C11H19O11N4P113C1,1,13C1 N4 P1 O11,426.074872827,0.400837588
244.083502540421,11,19,1,1,2,NA,C11H19O1N1S2,0,N1 S2 O1,244.083530132849,-0.113045021910081
228.124227882199,11,19,4,1,NA,NA,C11H19O4N1,0,N1 O4,228.124131642759,0.4218731229719
244.119047996406,11,19,5,1,NA,NA,C11H19O5N1,0,N1 O5,244.119046262329,0.00710340707452845
321.067633263,11,19,5,2,1,1,C11H19O5N2P1S1,0,N2 S1 P1 O5,321.06795344,-0.997222679
261.089861486,11,19,5,-9999,-9999,1,C11H19O5P1,0,P1 O5,261.089734256,0.487301002
277.084816617,11,19,6,-9999,-9999,1,C11H19O6P1,0,P1 O6,277.084648876,0.605378109
341.028843439092,11,19,6,NA,2,1,C11H19O6P1S2,0,S2 P1 O6,341.028791224689,0.15310848840977
308.080941306764,11,19,7,1,1,NA,C11H19O7N1S1,0,N1 S1 O7,308.080946675869,-0.0174275786871341
293.079789254,11,19,7,-9999,-9999,1,C11H19O7P1,0,P1 O7,293.079563495,0.770297626
292.10397408889,11,19,8,1,NA,NA,C11H19O8N1,0,N1 O8,292.103790121039,0.629803024705586
309.074765219,11,19,8,-9999,-9999,1,C11H19O8P1,0,P1 O8,309.074478115,0.928913762
322.078060417,11,19,8,-9999,-9999,1,C11H19O8P113C1,1,13C1 P1 O8,322.07783295,0.706246955
308.098575615365,11,19,9,1,NA,NA,C11H19O9N1,0,N1 O9,308.098704740609,-0.419103496511785
325.069657238,11,19,9,-9999,-9999,1,C11H19O9P1,0,P1 O9,325.069392735,0.81368144
339.104555180647,11,20,10,2,NA,NA,C11H20O10N2,0,N2 O10,339.104518396839,0.108473365129505
352.107710813588,11,20,10,2,NA,NA,C11H20O10N213C1,1,13C1 N2 O10,352.107873231909,-0.46127432390728
371.076876872319,11,20,10,2,1,NA,C11H20O10N2S1,0,N2 S1 O10,371.076589571239,0.774236607320537
231.08805482437,11,20,1,NA,2,NA,C11H20O1S2,0,S2 O1,231.088281160649,-0.979436422996124
183.139104035922,11,20,2,NA,NA,NA,C11H20O2,0,O2,183.139053431419,0.276317378650674
196.142398310109,11,20,2,NA,NA,NA,C11H20O213C1,1,13C1 O2,196.142408266489,-0.0507609784136265
247.083083498513,11,20,2,NA,2,NA,C11H20O2S2,0,S2 O2,247.083195780219,-0.454428741124383
199.133976974046,11,20,3,NA,NA,NA,C11H20O3,0,O3,199.133968050989,0.0448093175464242
212.137300744203,11,20,3,NA,NA,NA,C11H20O313C1,1,13C1 O3,212.137322886059,0.541433669824591
227.140162147012,11,20,3,2,NA,NA,C11H20O3N2,0,N2 O3,227.140116059849,0.2029019061088
215.128933220187,11,20,4,NA,NA,NA,C11H20O4,0,O4,215.128882670559,0.234973691066866
228.132261141342,11,20,4,NA,NA,NA,C11H20O413C1,1,13C1 O4,228.132237505629,0.103605317473259
231.123725036167,11,20,5,NA,NA,NA,C11H20O5,0,O5,231.123797290129,-0.312620174835859
259.129968939558,11,20,5,2,NA,NA,C11H20O5N2,0,N2 O5,259.129945298989,0.0912305564836095
291.101869123129,11,20,5,2,1,NA,C11H20O5N2S1,0,N2 S1 O5,291.102016473389,-0.506180830757162
263.095605822825,11,20,5,NA,1,NA,C11H20O5S1,0,S1 O5,263.095868464529,-0.998273766695116
247.11891209108,11,20,6,NA,NA,NA,C11H20O6,0,O6,247.118711909699,0.810061605566167
260.122058733491,11,20,6,NA,NA,NA,C11H20O613C1,1,13C1 O6,260.122066744769,-0.0307981483408006
307.097231132389,11,20,6,2,1,NA,C11H20O6N2S1,0,N2 S1 O6,307.096931092959,0.977018654395297
263.113672050514,11,20,7,NA,NA,NA,C11H20O7,0,O7,263.113626529269,0.173009833274871
308.090759054,11,20,7,1,-9999,1,C11H20O7N1P1,0,N1 P1 O7,308.090462532,0.962452025
291.120052160408,11,20,7,2,NA,NA,C11H20O7N2,0,N2 O7,291.119774538129,0.95363593666205
323.091634570493,11,20,7,2,1,NA,C11H20O7N2S1,0,N2 S1 O7,323.091845712529,-0.653504688865986
319.125982665629,11,20,7,4,NA,NA,C11H20O7N4,0,N4 O7,319.125922546989,0.188385324325408
295.085642543918,11,20,7,NA,1,NA,C11H20O7S1,0,S1 O7,295.085697703669,-0.1869279039489
307.114696558572,11,20,8,2,NA,NA,C11H20O8N2,0,N2 O8,307.114689157699,0.0240980749229998
371.058852596512,11,20,8,2,2,NA,C11H20O8N2S2,0,N2 S2 O8,371.058831506499,0.0568373839190586
311.080439545979,11,20,8,NA,1,NA,C11H20O8S1,0,S1 O8,311.080612323239,-0.555409926203563
323.109509369582,11,20,9,2,NA,NA,C11H20O9N2,0,N2 O9,323.109603777269,-0.292184714576474
355.081863987487,11,20,9,2,1,NA,C11H20O9N2S1,0,N2 S1 O9,355.081674951669,0.532372777803304
327.075747441337,11,20,9,NA,1,NA,C11H20O9S1,0,S1 O9,327.075526942809,0.674151716399799
343.080293139,11,21,10,-9999,-9999,1,C11H21O10P1,0,P1 O10,343.079957419,0.978548846
375.051692377,11,21,10,-9999,1,1,C11H21O10P1S1,0,S1 P1 O10,375.052028593,-0.896452585
262.094276831765,11,21,2,1,2,NA,C11H21O2N1S2,0,N1 S2 O2,262.094094816879,0.694463894487524
278.089179642796,11,21,3,1,2,NA,C11H21O3N1S2,0,N1 S2 O3,278.089009436449,0.612057080398768
230.139753228737,11,21,4,1,NA,NA,C11H21O4N1,0,N1 O4,230.139781707219,-0.123744281028488
247.110698802,11,21,4,-9999,-9999,1,C11H21O4P1,0,P1 O4,247.110469701,0.92711914
263.105554007,11,21,5,-9999,-9999,1,C11H21O5P1,0,P1 O5,263.105384321,0.644937854
295.077739690582,11,21,5,NA,1,1,C11H21O5P1S1,0,S1 P1 O5,295.077455495179,0.963121368471876
262.129518371404,11,21,6,1,NA,NA,C11H21O6N1,0,N1 O6,262.129610946359,-0.353164811488551
279.100488213,11,21,6,-9999,-9999,1,C11H21O6P1,0,P1 O6,279.10029894,0.678151832
311.072141791,11,21,6,-9999,1,1,C11H21O6P1S1,0,S1 P1 O6,311.072370115,-0.733989294
295.095398956,11,21,7,-9999,-9999,1,C11H21O7P1,0,P1 O7,295.09521356,0.62825915
308.098808089,11,21,7,-9999,-9999,1,C11H21O7P113C1,1,13C1 P1 O7,308.098568395,0.777978758
359.039333231,11,21,7,-9999,2,1,C11H21O7P1S2,0,S2 P1 O7,359.039355909,-0.063163394
339.096148579718,11,21,8,2,NA,1,C11H21O8N2P1,0,N2 P1 O8,339.096276188349,-0.376319764353812
311.09039977,11,21,8,-9999,-9999,1,C11H21O8P1,0,P1 O8,311.090128179,0.873028967
324.093773825,11,21,8,-9999,-9999,1,C11H21O8P113C1,1,13C1 P1 O8,324.093483015,0.897304637
343.062363174849,11,21,8,NA,1,1,C11H21O8P1S1,0,S1 P1 O8,343.062199353889,0.47752553312698
327.085199443,11,21,9,-9999,-9999,1,C11H21O9P1,0,P1 O9,327.085042799,0.478909395
313.114012321888,11,22,10,NA,NA,NA,C11H22O10,0,O10,313.114020452439,-0.0259667420756055
422.034604503277,11,22,10,1,2,1,C11H22O10N1P1S2,0,N1 S2 P1 O10,422.034998804089,-0.934284629385008
341.1199659936,11,22,10,2,NA,NA,C11H22O10N2,0,N2 O10,341.120168461299,-0.593537754611589
369.126612773146,11,22,10,4,NA,NA,C11H22O10N4,0,N4 O10,369.126316470159,0.802714337589831
345.086238087313,11,22,10,NA,1,NA,C11H22O10S1,0,S1 O10,345.086091626839,0.424417204435346
233.103700860083,11,22,1,NA,2,NA,C11H22O1S2,0,S2 O1,233.103931225109,-0.988250283841945
185.154887544154,11,22,2,NA,NA,NA,C11H22O2,0,O2,185.154703495879,0.994024303911435
249.098738735378,11,22,2,NA,2,NA,C11H22O2S2,0,S2 O2,249.098845844679,-0.429987142167644
229.15576251696,11,22,3,2,NA,NA,C11H22O3N2,0,N2 O3,229.155766124309,-0.0157419093583528
233.121691507166,11,22,3,NA,1,NA,C11H22O3S1,0,S1 O3,233.121689289849,0.00951141621636522
277.122722561951,11,22,4,2,1,NA,C11H22O4N2S1,0,N2 S1 O4,277.122751918279,-0.10593257850375
278.116467683,11,22,5,1,-9999,1,C11H22O5N1P1,0,N1 P1 O5,278.116283357,0.66276314
274.148917865254,11,22,5,2,NA,NA,C11H22O5N213C1,1,13C1 N2 O5,274.148950198519,-0.117940502425767
265.111286878432,11,22,5,NA,1,NA,C11H22O5S1,0,S1 O5,265.111518528989,-0.873785334234957
326.083264781819,11,22,6,1,1,1,C11H22O6N1P1S1,0,N1 S1 P1 O6,326.083269151409,-0.0134002280139056
309.11273734335,11,22,6,2,1,NA,C11H22O6N2S1,0,N2 S1 O6,309.112581157419,0.50527199611264
325.107205170596,11,22,7,2,1,NA,C11H22O7N2S1,0,N2 S1 O7,325.107495776989,-0.89387786223286
383.086134133012,11,22,7,2,2,NA,C11H22O7N2S213C2,1,13C2 N2 S2 O7,383.086276621529,-0.371948894975384
297.10138651056,11,22,7,NA,1,NA,C11H22O7S1,0,S1 O7,297.101347768129,0.130401396150789
310.104661455002,11,22,7,NA,1,NA,C11H22O7S113C1,1,13C1 S1 O7,310.104702603199,-0.132691303370065
313.096103297016,11,22,8,NA,1,NA,C11H22O8S1,0,S1 O8,313.096262387699,-0.508120672075978
353.131529381326,11,22,9,4,NA,NA,C11H22O9N4,0,N4 O9,353.131401850589,0.36114244178041
329.0910961921,11,22,9,NA,1,NA,C11H22O9S1,0,S1 O9,329.091177007269,-0.245570756249326
373.102062912,11,23,10,2,-9999,1,C11H23O10N2P1,0,N2 P1 O10,373.101755492,0.823956567
405.073480143,11,23,10,2,1,1,C11H23O10N2P1S1,0,N2 S1 P1 O10,405.073826666,-0.855456717
345.095884226,11,23,10,-9999,-9999,1,C11H23O10P1,0,P1 O10,345.095607483,0.801932109
248.114823500945,11,23,1,1,2,NA,C11H23O1N1S2,0,N1 S2 O1,248.114830261769,-0.0272487695130008
264.127606316237,11,23,4,1,1,NA,C11H23O4N1S1,0,N1 S1 O4,264.127502946079,0.391364612461044
249.126342006,11,23,4,-9999,-9999,1,C11H23O4P1,0,P1 O4,249.126119766,0.892077644
265.121189384,11,23,5,-9999,-9999,1,C11H23O5P1,0,P1 O5,265.121034385,0.584634878
297.093115395654,11,23,5,NA,1,1,C11H23O5P1S1,0,S1 P1 O5,297.093105559639,0.0331075172735386
309.122172867709,11,23,6,2,NA,1,C11H23O6N2P1,0,N2 P1 O6,309.122097013669,0.245385370265754
281.116174021,11,23,6,-9999,-9999,1,C11H23O6P1,0,P1 O6,281.115949005,0.800440223
294.119579854,11,23,6,-9999,-9999,1,C11H23O6P113C1,1,13C1 P1 O6,294.11930384,0.938444375
313.087718076,11,23,6,-9999,1,1,C11H23O6P1S1,0,S1 P1 O6,313.088020179,-0.964915831
325.1172215,11,23,7,2,-9999,1,C11H23O7N2P1,0,N2 P1 O7,325.117011633,0.645509944
