Calibrated m/z,Molecular Formula,MolForm,molecular_formula_clean,molform_clean,exact_match,whitespace_normalized_match
591.196235944,C24H37O13N2P1,C24H37O13N2P,C24H37O13N2P1,C24H37O13N2P,FALSE,FALSE
623.168392851,C24H37O13N2P1S1,C24H37O13N2SP,C24H37O13N2P1S1,C24H37O13N2SP,FALSE,FALSE
611.156300172,C24H37O14P1S1,C24H37O14SP,C24H37O14P1S1,C24H37O14SP,FALSE,FALSE
611.174692242,C24H37O16P1,C24H37O16P,C24H37O16P1,C24H37O16P,FALSE,FALSE
683.182279908,C24H37O17N4P1,C24H37O17N4P,C24H37O17N4P1,C24H37O17N4P,FALSE,FALSE
703.160110178,C24H37O20N2P1,C24H37O20N2P,C24H37O20N2P1,C24H37O20N2P,FALSE,FALSE
447.241386946,C24H37O4N2P1,C24H37O4N2P,C24H37O4N2P1,C24H37O4N2P,FALSE,FALSE
475.247503852,C24H37O4N4P1,C24H37O4N4P,C24H37O4N4P1,C24H37O4N4P,FALSE,FALSE
451.208033515,C24H37O4P1S1,C24H37O4SP,C24H37O4P1S1,C24H37O4SP,FALSE,FALSE
483.179864394,C24H37O4P1S2,C24H37O4S2P,C24H37O4P1S2,C24H37O4S2P,FALSE,FALSE
463.236479527,C24H37O5N2P1,C24H37O5N2P,C24H37O5N2P1,C24H37O5N2P,FALSE,FALSE
495.208583501,C24H37O5N2P1S1,C24H37O5N2SP,C24H37O5N2P1S1,C24H37O5N2SP,FALSE,FALSE
491.243068743,C24H37O5N4P1,C24H37O5N4P,C24H37O5N4P1,C24H37O5N4P,FALSE,FALSE
467.202956288,C24H37O5P1S1,C24H37O5SP,C24H37O5P1S1,C24H37O5SP,FALSE,FALSE
499.174381173,C24H37O5P1S2,C24H37O5S2P,C24H37O5P1S2,C24H37O5S2P,FALSE,FALSE
479.231342715,C24H37O6N2P1,C24H37O6N2P,C24H37O6N2P1,C24H37O6N2P,FALSE,FALSE
507.23824337,C24H37O6N4P1,C24H37O6N4P,C24H37O6N4P1,C24H37O6N4P,FALSE,FALSE
451.225872407,C24H37O6P1,C24H37O6P,C24H37O6P1,C24H37O6P,FALSE,FALSE
483.197761688,C24H37O6P1S1,C24H37O6SP,C24H37O6P1S1,C24H37O6SP,FALSE,FALSE
515.169796899,C24H37O6P1S2,C24H37O6S2P,C24H37O6P1S2,C24H37O6S2P,FALSE,FALSE
495.22643126,C24H37O7N2P1,C24H37O7N2P,C24H37O7N2P1,C24H37O7N2P,FALSE,FALSE
523.232542567,C24H37O7N4P1,C24H37O7N4P,C24H37O7N4P1,C24H37O7N4P,FALSE,FALSE
499.192193061,C24H37O7P1S1,C24H37O7SP,C24H37O7P1S1,C24H37O7SP,FALSE,FALSE
531.164624733,C24H37O7P1S2,C24H37O7S2P,C24H37O7P1S2,C24H37O7S2P,FALSE,FALSE
511.221308986,C24H37O8N2P1,C24H37O8N2P,C24H37O8N2P1,C24H37O8N2P,FALSE,FALSE
539.227425959,C24H37O8N4P1,C24H37O8N4P,C24H37O8N4P1,C24H37O8N4P,FALSE,FALSE
483.215763884,C24H37O8P1,C24H37O8P,C24H37O8P1,C24H37O8P,FALSE,FALSE
547.159687912,C24H37O8P1S2,C24H37O8S2P,C24H37O8P1S2,C24H37O8S2P,FALSE,FALSE
527.216601352,C24H37O9N2P1,C24H37O9N2P,C24H37O9N2P1,C24H37O9N2P,FALSE,FALSE
559.188368395,C24H37O9N2P1S1,C24H37O9N2SP,C24H37O9N2P1S1,C24H37O9N2SP,FALSE,FALSE
555.222975168,C24H37O9N4P1,C24H37O9N4P,C24H37O9N4P1,C24H37O9N4P,FALSE,FALSE
499.210581559,C24H37O9P1,C24H37O9P,C24H37O9P1,C24H37O9P,FALSE,FALSE
530.216276047,C24H38O10N1P1,C24H38O10NP,C24H38O10N1P1,C24H38O10NP,FALSE,FALSE
578.200632122,C24H38O13N1P1,C24H38O13NP,C24H38O13N1P1,C24H38O13NP,FALSE,FALSE
450.241717751,C24H38O5N1P1,C24H38O5NP,C24H38O5N1P1,C24H38O5NP,FALSE,FALSE
466.236689009,C24H38O6N1P1,C24H38O6NP,C24H38O6N1P1,C24H38O6NP,FALSE,FALSE
498.226594156,C24H38O8N1P1,C24H38O8NP,C24H38O8N1P1,C24H38O8NP,FALSE,FALSE
542.226917159,C24H38O9N3P1,C24H38O9N3P,C24H38O9N3P1,C24H38O9N3P,FALSE,FALSE
545.227452282,C24H39O10N2P1,C24H39O10N2P,C24H39O10N2P1,C24H39O10N2P,FALSE,FALSE
577.198709443,C24H39O10N2P1S1,C24H39O10N2SP,C24H39O10N2P1S1,C24H39O10N2SP,FALSE,FALSE
573.233140011,C24H39O10N4P1,C24H39O10N4P,C24H39O10N4P1,C24H39O10N4P,FALSE,FALSE
517.220880341,C24H39O10P1,C24H39O10P,C24H39O10P1,C24H39O10P,FALSE,FALSE
581.165153078,C24H39O10P1S2,C24H39O10S2P,C24H39O10P1S2,C24H39O10S2P,FALSE,FALSE
593.193653711,C24H39O11N2P1S1,C24H39O11N2SP,C24H39O11N2P1S1,C24H39O11N2SP,FALSE,FALSE
589.228522758,C24H39O11N4P1,C24H39O11N4P,C24H39O11N4P1,C24H39O11N4P,FALSE,FALSE
533.215717828,C24H39O11P1,C24H39O11P,C24H39O11P1,C24H39O11P,FALSE,FALSE
565.188274425,C24H39O11P1S1,C24H39O11SP,C24H39O11P1S1,C24H39O11SP,FALSE,FALSE
