Calibrated_Mass,C,H,O,N,S,P,Is_Isotopologue,Heteroatom_Class,Calculated_Mass,Error_ppm,MolForm,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd
278.088085391,10,17,8,1,0,0,0,N1 O8,278.088140057,-0.196575091,C10H17O8N,0,0,3,-5,-6,54.6,277.777569751,0.222430249,0.2,0.8,1.7,0.1,0,-9999,Carbohydrate,Carbohydrate,Other,54.6,-133.18306377,0.117093486,0.102852204,546,-1331.830637695
339.059847741,10,17,9,2,0,1,0,N2 P1 O9,339.059890679,-0.126639301,C10H17O9N2P,0,0,4,-5,-8,54.6,338.681250486,0.318749514,0.2,0.9,1.7,0.2,0.1,2,Carbohydrate,Carbohydrate,Nucleotide,54.6,-137.178448105,0.117093486,0.100964862,546,-1371.784481051
217.072505443,10,18,1,0,2,0,0,S2 O1,217.072631096,-0.578853636,C10H18OS2,0,0,2,1,-1,94.5,216.830120344,0.169879656,-1.2,0.1,1.8,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,94.5,-161.204597473,0.069838556,0.061477478,945,-1612.045974734
201.11322113,10,18,4,0,0,0,0,O4,201.113232606,-0.057063124,C10H18O4,0,0,2,-2,-2,88.8,200.888656311,0.111343689,-1,0.4,1.8,0,0,-9999,Protein,Protein,Other,88.8,-150.923060131,0.075936985,0.069150166,888,-1509.230601313
265.057501655,10,18,4,0,2,0,0,S2 O4,265.057374955,0.478010517,C10H18O4S2,0,0,2,-2,-4,77.4,264.761536081,0.238463919,-0.6,0.4,1.8,0,0,-9999,Protein,Protein,Other,77.4,-154.33229146,0.089549361,0.078538732,774,-1543.322914603
217.108150084,10,18,5,0,0,0,0,O5,217.108147226,0.01316662,C10H18O5,0,0,2,-3,-3,83.1,216.865725184,0.134274816,-0.8,0.5,1.8,0,0,-9999,Protein,Protein,Other,83.1,-148.63229146,0.082489679,0.074989033,831,-1486.322914603
245.114188888,10,18,5,2,0,0,0,N2 O5,245.114295235,-0.433865179,C10H18O5N2,0,0,3,-2,-4,66,244.840492195,0.159507805,-0.2,0.5,1.8,0.2,0,-9999,Protein,Protein,Protein,66,-133.769216776,0.114076155,0.106502072,660,-1337.692167761
281.052484095,10,18,5,0,2,0,0,S2 O5,281.052289574,0.692116191,C10H18O5S2,0,0,2,-3,-5,71.7,280.738658381,0.261341619,-0.4,0.5,1.8,0,0,-9999,Protein,Protein,Other,71.7,-152.041522789,0.097177236,0.085056238,717,-1520.415227892
293.081547599,10,18,6,2,1,0,0,N2 S1 O6,293.081281028,0.90954484,C10H18O6N2S,0,0,3,-3,-6,54.6,292.754290125,0.245709875,0.2,0.6,1.8,0.2,0,-9999,Amino Sugar,Amino Sugar,Protein,54.6,-133.18306377,0.117093486,0.102852204,546,-1331.830637695
309.075960026,10,18,7,2,1,0,0,N2 S1 O7,309.076195648,-0.762343395,C10H18O7N2S,0,0,3,-4,-7,48.9,308.730843048,0.269156952,0.4,0.7,1.8,0.2,0,-9999,Carbohydrate;Amino Sugar,Amino Sugar,Other,48.9,-130.892295099,0.118339131,0.106087964,489,-1308.922950985
281.069877354,10,18,7,0,1,0,0,S1 O7,281.070047639,-0.605845477,C10H18O7S,0,0,2,-5,-6,66,280.756032218,0.243967782,-0.2,0.7,1.8,0,0,-9999,Carbohydrate;Amino Sugar,Amino Sugar,Other,66,-145.755369783,0.114076155,0.093622929,660,-1457.553697827
325.071191212,10,18,8,2,1,0,0,N2 S1 O8,325.071110268,0.2490041,C10H18O8N2S,0,0,3,-5,-8,43.2,324.708213816,0.291786184,0.6,0.8,1.8,0.2,0,-9999,Carbohydrate,Carbohydrate,Other,43.2,-128.601526427,0.12331573,0.109463197,432,-1286.015264275
338.075783121,10,18,8,3,0,1,0,N3 P1 O8,338.075875096,-0.272054228,C10H18O8N3P,0,0,4,-4,-8,54.6,337.698284681,0.301715319,0.2,0.8,1.8,0.3,0.1,3,Carbohydrate,Carbohydrate,Protein,54.6,-133.18306377,0.117093486,0.102852204,546,-1331.830637695
297.064895674,10,18,8,0,1,0,0,S1 O8,297.064962259,-0.224141847,C10H18O8S,0,0,2,-6,-7,60.3,296.733190358,0.266809642,0,0.8,1.8,0,0,-9999,Carbohydrate,Carbohydrate,Carbohydrate,60.3,-143.464601112,0.115696287,0.09631196,603,-1434.646011116
309.094175787,10,18,9,2,0,0,0,N2 O9,309.093953713,0.718467233,C10H18O9N2,0,0,3,-6,-8,43.2,308.749038469,0.250961531,0.6,0.9,1.8,0.2,0,-9999,Carbohydrate,Carbohydrate,Other,43.2,-124.606142092,0.12331573,0.111755883,432,-1246.061420919
341.066216831,10,18,9,2,1,0,0,N2 S1 O9,341.066024887,0.562777066,C10H18O9N2S,0,0,3,-6,-9,37.5,340.685379247,0.314620753,0.8,0.9,1.8,0.2,0,-9999,Carbohydrate,Carbohydrate,Other,37.5,-126.310757756,0.128690679,0.112967014,375,-1263.107577564
313.059707792,10,18,9,0,1,0,0,S1 O9,313.059876878,-0.540108652,C10H18O9S,0,0,2,-7,-8,54.6,312.710142526,0.289857474,0.2,0.9,1.8,0,0,-9999,Carbohydrate,Carbohydrate,Carbohydrate,54.6,-141.173832441,0.117093486,0.099110614,546,-1411.738324406
184.13432795,10,19,2,1,0,0,0,N1 O2,184.134302404,0.138739654,C10H19O2N,0,0,2,0,-1,94.5,183.928721915,0.071278085,-1.2,0.2,1.9,0.1,0,-9999,Lipid,Lipid,Other,94.5,-149.218444467,0.069838556,0.064816675,945,-1492.184444669
248.078428307,10,19,2,1,2,0,0,N1 S2 O2,248.078444752,-0.066290865,C10H19O2NS2,0,0,2,0,-3,83.1,247.801421718,0.198578282,-0.8,0.2,1.9,0.1,0,-9999,Lipid,Lipid,Other,83.1,-152.627675796,0.082489679,0.073717691,831,-1526.276757958
200.12923452,10,19,3,1,0,0,0,N1 O3,200.129217023,0.087429522,C10H19O3N,0,0,2,-1,-2,88.8,199.905768429,0.094231571,-1,0.3,1.9,0.1,0,-9999,Lipid;Protein,Lipid,Other,88.8,-146.927675796,0.075936985,0.070355302,888,-1469.276757958
280.068446548,10,19,4,1,2,0,0,N1 S2 O4,280.068273992,0.616121653,C10H19O4NS2,0,0,2,-2,-5,71.7,279.755719618,0.244280382,-0.4,0.4,1.9,0.1,0,-9999,Protein,Protein,Other,71.7,-148.046138454,0.097177236,0.086499647,717,-1480.461384537
297.039064906,10,19,4,0,2,1,0,S2 P1 O4,297.038961986,0.346488563,C10H19O4S2P,0,0,2,-2,-5,94.5,296.707388433,0.292611567,-1.2,0.4,1.9,0,0.1,0,Protein,Protein,Lipid,94.5,-169.195366144,0.069838556,0.059325514,945,-1691.953661445
277.09605572,10,19,5,2,0,1,0,N2 P1 O5,277.095882265,0.625972369,C10H19O5N2P,0,0,3,-2,-5,83.1,276.786647788,0.213352212,-0.8,0.5,1.9,0.2,0.1,2,Protein,Protein,Protein,83.1,-148.63229146,0.082489679,0.074989033,831,-1486.322914603
309.068201278,10,19,5,2,1,1,0,N2 S1 P1 O5,309.06795344,0.80188965,C10H19O5N2SP,0,0,3,-2,-6,77.4,308.723092963,0.276907037,-0.6,0.5,1.9,0.2,0.1,2,Protein,Protein,Protein,77.4,-150.336907125,0.089549361,0.079881891,774,-1503.369071248
313.033736802,10,19,5,0,2,1,0,S2 P1 O5,313.033876605,-0.446606865,C10H19O5S2P,0,0,2,-3,-6,88.8,312.684200535,0.315799465,-1,0.5,1.9,0,0.1,0,Protein,Protein,Lipid,88.8,-166.904597473,0.075936985,0.064495442,888,-1669.045974734
265.084809644,10,19,6,0,0,1,0,P1 O6,265.084648876,0.60647997,C10H19O6P,0,0,2,-4,-5,94.5,264.788813578,0.211186422,-1.2,0.6,1.9,0,0.1,0,Other,Amino Sugar,Lipid,94.5,-161.204597473,0.069838556,0.061477478,945,-1612.045974734
341.057741968,10,19,7,2,1,1,0,N2 S1 P1 O7,341.057782679,-0.119365072,C10H19O7N2SP,0,0,3,-4,-8,66,340.676913847,0.323086153,-0.2,0.7,1.9,0.2,0.1,2,Carbohydrate,Amino Sugar,Amino Sugar,66,-145.755369783,0.114076155,0.093622929,660,-1457.553697827
329.046700282,10,19,8,0,1,1,0,S1 P1 O8,329.046549289,0.458877857,C10H19O8SP,0,0,2,-6,-8,77.4,328.679283797,0.320716203,-0.6,0.8,1.9,0,0.1,0,Carbohydrate,Carbohydrate,Carbohydrate,77.4,-158.327675796,0.089549361,0.077215482,774,-1583.276757958
219.088458736,10,20,1,0,2,0,0,S2 O1,219.088281161,0.810519122,C10H20OS2,0,0,1,0,-2,100.2,218.843822606,0.156177394,-1.4,0.1,2,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,100.2,-163.495366144,0.064148739,0.056492638,1002,-1634.953661445
215.139992877,10,20,3,2,0,0,0,N2 O3,215.14011606,-0.572568329,C10H20O3N2,0,0,2,-1,-3,83.1,214.899765639,0.100234361,-0.8,0.3,2,0.2,0,-9999,Lipid;Protein,Lipid,Protein,83.1,-140.641522789,0.082489679,0.077588373,831,-1406.415227892
251.078294375,10,20,3,0,2,0,0,S2 O3,251.0781104,0.732740132,C10H20O3S2,0,0,1,-2,-4,88.8,250.797938108,0.202061892,-1,0.3,2,0,0,-9999,Lipid;Protein,Lipid,Other,88.8,-158.913828802,0.075936985,0.066790335,888,-1589.138288024
267.073071451,10,20,4,0,2,0,0,S2 O4,267.073025019,0.173855106,C10H20O4S2,0,0,1,-3,-5,83.1,266.774855274,0.225144726,-0.8,0.4,2,0,0,-9999,Protein,Protein,Other,83.1,-156.623060131,0.082489679,0.072464688,831,-1566.230601313
219.123813487,10,20,5,0,0,0,0,O5,219.12379729,0.073915119,C10H20O5,0,0,1,-4,-4,88.8,218.879137879,0.120862121,-1,0.5,2,0,0,-9999,Protein,Protein,Other,88.8,-150.923060131,0.075936985,0.069150166,888,-1509.230601313
279.102245727,10,20,5,2,1,0,0,N2 S1 O5,279.102016473,0.821395508,C10H20O5N2S,0,0,2,-3,-6,66,278.790597666,0.209402334,-0.2,0.5,2,0.2,0,-9999,Protein,Protein,Protein,66,-137.764601112,0.114076155,0.10117382,660,-1377.646011116
344.039941062,10,20,6,1,2,1,0,N1 S2 P1 O6,344.039690261,0.728987604,C10H20O6NS2P,0,0,2,-4,-8,77.4,343.65578299,0.34421701,-0.6,0.6,2,0.1,0.1,1,Other,Amino Sugar,Lipid,77.4,-158.327675796,0.089549361,0.077215482,774,-1583.276757958
263.125091077,10,20,6,2,0,0,0,N2 O6,263.124859919,0.878513772,C10H20O6N2,0,0,2,-4,-6,66,262.83128325,0.16871675,-0.2,0.6,2,0.2,0,-9999,Other,Amino Sugar,Protein,66,-133.769216776,0.114076155,0.106502072,660,-1337.692167761
295.097172995,10,20,6,2,1,0,0,N2 S1 O6,295.096931093,0.819736337,C10H20O6N2S,0,0,2,-4,-7,60.3,294.767664855,0.232335145,0,0.6,2,0.2,0,-9999,Other,Amino Sugar,Protein,60.3,-135.473832441,0.115696287,0.100063795,603,-1354.738324406
311.091587951,10,20,7,2,1,0,0,N2 S1 O7,311.091845713,-0.828569384,C10H20O7N2S,0,0,2,-5,-8,54.6,310.744220305,0.255779695,0.2,0.7,2,0.2,0,-9999,Carbohydrate,Amino Sugar,Other,54.6,-133.18306377,0.117093486,0.102852204,546,-1331.830637695
343.063744702,10,20,7,2,2,0,0,N2 S2 O7,343.063916887,-0.501902858,C10H20O7N2S2,0,0,2,-5,-9,48.9,342.68067666,0.31932334,0.4,0.7,2,0.2,0,-9999,Carbohydrate,Amino Sugar,Other,48.9,-134.887679434,0.118339131,0.104031913,489,-1348.87679434
327.087064893,10,20,8,2,1,0,0,N2 S1 O8,327.086760332,0.931131453,C10H20O8N2S,0,0,2,-6,-9,48.9,326.721836554,0.278163446,0.4,0.8,2,0.2,0,-9999,Carbohydrate,Carbohydrate,Other,48.9,-130.892295099,0.118339131,0.106087964,489,-1308.922950985
299.080588641,10,20,8,0,1,0,0,S1 O8,299.080612323,-0.079183599,C10H20O8S,0,0,1,-7,-8,66,298.746632584,0.253367416,-0.2,0.8,2,0,0,-9999,Carbohydrate,Carbohydrate,Carbohydrate,66,-145.755369783,0.114076155,0.093622929,660,-1457.553697827
311.10932151,10,20,9,2,0,0,0,N2 O9,311.109603777,-0.907290913,C10H20O9N2,0,0,2,-7,-9,48.9,310.761934063,0.238065937,0.4,0.9,2,0.2,0,-9999,Carbohydrate,Carbohydrate,Other,48.9,-126.896910763,0.118339131,0.108182685,489,-1268.96910763
343.081910091,10,20,9,2,1,0,0,N2 S1 O9,343.081674952,0.68537393,C10H20O9N2S,0,0,2,-7,-10,43.2,342.698821765,0.301178235,0.6,0.9,2,0.2,0,-9999,Carbohydrate,Carbohydrate,Other,43.2,-128.601526427,0.12331573,0.109463197,432,-1286.015264275
315.075405013,10,20,9,0,1,0,0,S1 O9,315.075526943,-0.386986737,C10H20O9S,0,0,1,-8,-9,60.3,314.723589001,0.276410999,0,0.9,2,0,0,-9999,Carbohydrate,Carbohydrate,Carbohydrate,60.3,-143.464601112,0.115696287,0.09631196,603,-1434.646011116
266.089125945,10,21,3,1,2,0,0,N1 S2 O3,266.089009436,0.437855673,C10H21O3NS2,0,0,1,-2,-5,83.1,265.79200845,0.20799155,-0.8,0.3,2.1,0.1,0,-9999,Lipid,Lipid,Other,83.1,-152.627675796,0.082489679,0.073717691,831,-1526.276757958
262.140789697,10,21,5,3,0,0,0,N3 O5,262.140844336,-0.208434312,C10H21O5N3,0,0,2,-3,-6,66,261.848080949,0.151919051,-0.2,0.5,2.1,0.3,0,-9999,Other,Protein,Protein,66,-129.773832441,0.114076155,0.111919506,660,-1297.738324406
295.106597855,10,21,6,2,0,1,0,N2 P1 O6,295.106446949,0.511359539,C10H21O6N2P,0,0,2,-4,-7,83.1,294.777079191,0.222920809,-0.8,0.6,2.1,0.2,0.1,2,Other,Amino Sugar,Protein,83.1,-148.63229146,0.082489679,0.074989033,831,-1486.322914603
267.100347847,10,21,6,0,0,1,0,P1 O6,267.10029894,0.183100764,C10H21O6P,0,0,1,-5,-6,100.2,266.802101212,0.197898788,-1.4,0.6,2.1,0,0.1,0,Other,Amino Sugar,Lipid,100.2,-163.495366144,0.064148739,0.056492638,1002,-1634.953661445
283.095415973,10,21,7,0,0,1,0,P1 O7,283.09521356,0.714998417,C10H21O7P,0,0,1,-6,-7,94.5,282.779309102,0.220690898,-1.2,0.7,2.1,0,0.1,0,Carbohydrate,Amino Sugar,Other,94.5,-161.204597473,0.069838556,0.061477478,945,-1612.045974734
358.092491388,10,21,9,3,1,0,0,N3 S1 O9,358.092573988,-0.230668237,C10H21O9N3S,0,0,2,-7,-11,37.5,357.692642113,0.307357887,0.8,0.9,2.1,0.3,0,-9999,Carbohydrate,Carbohydrate,Protein,37.5,-122.315373421,0.128690679,0.115487116,375,-1223.153734209
281.117847122,10,22,5,2,1,0,0,N2 S1 O5,281.117666538,0.642379664,C10H22O5N2S,0,0,1,-4,-7,71.7,280.803948423,0.196051577,-0.4,0.5,2.2,0.2,0,-9999,Other,Protein,Protein,71.7,-140.055369783,0.097177236,0.089455086,717,-1400.553697827
285.083340368,10,22,5,0,2,0,0,S2 O5,285.083589703,-0.874603611,C10H22O5S2,0,0,0,-5,-7,83.1,284.765013764,0.234986236,-0.8,0.5,2.2,0,0,-9999,Other,Protein,Other,83.1,-156.623060131,0.082489679,0.072464688,831,-1566.230601313
297.112329175,10,22,6,2,1,0,0,N2 S1 O6,297.112581157,-0.848102979,C10H22O6N2S,0,0,1,-5,-8,66,296.780570894,0.219429106,-0.2,0.6,2.2,0.2,0,-9999,Other,Amino Sugar,Protein,66,-137.764601112,0.114076155,0.10117382,660,-1377.646011116
313.10773525,10,22,7,2,1,0,0,N2 S1 O7,313.107495777,0.764826693,C10H22O7N2S,0,0,1,-6,-9,60.3,312.758116356,0.241883644,0,0.7,2.2,0.2,0,-9999,Other,Amino Sugar,Other,60.3,-135.473832441,0.115696287,0.100063795,603,-1354.738324406
329.102575389,10,22,8,2,1,0,0,N2 S1 O8,329.10241039700003,0.501341631,C10H22O8N2S,0,0,1,-7,-10,54.6,328.735096514,0.264903486,0.2,0.8,2.2,0.2,0,-9999,Other,Carbohydrate,Other,54.6,-133.18306377,0.117093486,0.102852204,546,-1331.830637695
361.074619977,10,22,8,2,2,0,0,N2 S2 O8,361.074481571,0.383316192,C10H22O8N2S2,0,0,1,-7,-11,48.9,360.67144083,0.32855917,0.4,0.8,2.2,0.2,0,-9999,Other,Carbohydrate,Other,48.9,-134.887679434,0.118339131,0.104031913,489,-1348.87679434
301.096353608,10,22,8,0,1,0,0,S1 O8,301.096262388,0.302958953,C10H22O8S,0,0,0,-8,-9,71.7,300.760146729,0.239853271,-0.4,0.8,2.2,0,0,-9999,Other,Carbohydrate,Carbohydrate,71.7,-148.046138454,0.097177236,0.086499647,717,-1480.461384537
345.09751835,10,22,9,2,1,0,0,N2 S1 O9,345.097325016,0.560231181,C10H22O9N2S,0,0,1,-8,-11,48.9,344.712179378,0.287820622,0.4,0.9,2.2,0.2,0,-9999,Other,Carbohydrate,Other,48.9,-130.892295099,0.118339131,0.106087964,489,-1308.922950985
377.069213871,10,22,9,2,2,0,0,N2 S2 O9,377.069396191,-0.483516135,C10H22O9N2S2,0,0,1,-8,-12,43.2,376.648175019,0.351824981,0.6,0.9,2.2,0.2,0,-9999,Other,Carbohydrate,Other,43.2,-132.596910763,0.12331573,0.107214761,432,-1325.96910763
265.132348116,10,23,4,2,0,1,0,N2 P1 O4,265.132267775,0.303025625,C10H23O4N2P,0,0,1,-3,-6,100.2,264.836298968,0.163701032,-1.4,0.4,2.3,0.2,0.1,2,Other,Protein,Protein,100.2,-155.504597473,0.064148739,0.058568259,1002,-1555.045974734
313.099525255,10,23,5,2,1,1,0,N2 S1 P1 O5,313.099253568,0.867734062,C10H23O5N2SP,0,0,1,-4,-8,88.8,312.749915528,0.250084472,-1,0.5,2.3,0.2,0.1,2,Other,Protein,Protein,88.8,-154.918444467,0.075936985,0.067961962,888,-1549.184444669
317.065139015,10,23,5,0,2,1,0,S2 P1 O5,317.065176734,-0.118964349,C10H23O5S2P,0,0,0,-5,-8,100.2,316.711101248,0.288898752,-1.4,0.5,2.3,0,0.1,0,Other,Protein,Lipid,100.2,-171.486134816,0.064148739,0.054470655,1002,-1714.861348155
328.11845897,10,23,7,3,1,0,0,N3 S1 O7,328.118394814,0.195529538,C10H23O7N3S,0,0,1,-6,-10,54.6,327.752078968,0.247921032,0.2,0.7,2.3,0.3,0,-9999,Other,Other,Protein,54.6,-129.187679434,0.117093486,0.104773535,546,-1291.87679434
285.110795919,10,23,7,0,0,1,0,P1 O7,285.110863624,-0.237471564,C10H23O7P,0,0,0,-7,-8,100.2,284.792438657,0.207561343,-1.4,0.7,2.3,0,0.1,0,Other,Other,Other,100.2,-163.495366144,0.064148739,0.056492638,1002,-1634.953661445
344.113536649,10,23,8,3,1,0,0,N3 S1 O8,344.113309433,0.660293251,C10H23O8N3S,0,0,1,-7,-11,48.9,343.7292964,0.2707036,0.4,0.8,2.3,0.3,0,-9999,Other,Carbohydrate,Protein,48.9,-126.896910763,0.118339131,0.108182685,489,-1268.96910763
365.050279332,10,23,8,0,2,1,0,S2 P1 O8,365.049920593,0.982713602,C10H23O8S2P,0,0,0,-8,-11,83.1,364.642660929,0.357339071,-0.8,0.8,2.3,0,0.1,0,Other,Carbohydrate,Carbohydrate,83.1,-164.613828802,0.082489679,0.070012138,831,-1646.138288024
381.045071072,10,23,9,0,2,1,0,S2 P1 O9,381.044835212,0.618981031,C10H23O9S2P,0,0,0,-9,-12,77.4,380.619592741,0.380407259,-0.6,0.9,2.3,0,0.1,0,Other,Carbohydrate,Carbohydrate,77.4,-162.323060131,0.089549361,0.075911703,774,-1623.230601313
268.132091795,10,24,5,1,0,1,0,N1 P1 O5,268.131933422,0.590652261,C10H24O5NP,0,0,0,-5,-7,105.9,267.832693106,0.167306894,-1.6,0.5,2.4,0.1,0.1,1,Other,Other,Lipid,105.9,-161.79075048,0.058827797,0.052776308,1059,-1617.9075048
315.122979994,10,24,7,2,1,0,0,N2 S1 O7,315.123145841,-0.526292924,C10H24O7N2S,0,0,0,-7,-10,66,314.77111086,0.22888914,-0.2,0.7,2.4,0.2,0,-9999,Other,Other,Other,66,-137.764601112,0.114076155,0.10117382,660,-1377.646011116
331.118331615,10,24,8,2,1,0,0,N2 S1 O8,331.118060461,0.818904678,C10H24O8N2S,0,0,0,-8,-11,60.3,330.748601928,0.251398072,0,0.8,2.4,0.2,0,-9999,Other,Carbohydrate,Other,60.3,-135.473832441,0.115696287,0.100063795,603,-1354.738324406
379.085014623,10,24,9,2,2,0,0,N2 S2 O9,379.085046255,-0.083444182,C10H24O9N2S2,0,0,0,-9,-13,48.9,378.661724909,0.33827509100000003,0.4,0.9,2.4,0.2,0,-9999,Other,Carbohydrate,Other,48.9,-134.887679434,0.118339131,0.104031913,489,-1348.87679434
266.154366197,10,25,3,3,1,0,0,N3 S1 O3,266.1543864,-0.075907973,C10H25O3N3S,0,0,0,-3,-7,83.1,265.857175854,0.142824146,-0.8,0.3,2.5,0.3,0,-9999,Other,Lipid,Other,83.1,-140.641522789,0.082489679,0.077588373,831,-1406.415227892
314.138915375,10,25,6,3,1,0,0,N3 S1 O6,314.139130259,-0.684040047,C10H25O6N3S,0,0,0,-6,-10,66,313.788145056,0.211854945,-0.2,0.6,2.5,0.3,0,-9999,Other,Other,Other,66,-133.769216776,0.114076155,0.106502072,660,-1337.692167761
211.026021988,10,4,2,4,0,0,0,N4 O2,211.026148933,-0.601560996,C10H4O2N4,1.25,1.2,11,9,5,26.1,210.790388447,0.209611553,1.2,0.2,0.4,0.4,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,26.1,-109.743067408,0.140794973,0.129741699,261,-1097.430674078
227.020970183,10,4,3,4,0,0,0,N4 O3,227.021063553,-0.411283512,C10H4O3N4,1.333333333,1.222222222,11,8,4,20.4,226.76747654,0.23252346,1.4,0.3,0.4,0.4,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,20.4,-107.452298737,0.147603705,0.134541725,204,-1074.522987367
187.003580467,10,4,4,0,0,0,0,O4,187.003682155,-0.543772889,C10H4O4,0.833333333,0.875,9,5,5,48.9,186.794770599,0.205229401,0.4,0.4,0.4,0,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,48.9,-134.887679434,0.118339131,0.104031913,489,-1348.87679434
262.976647164,10,4,5,2,1,0,0,N2 S1 O5,262.976815958,-0.641856677,C10H4O5N2S,1,1,10,5,2,20.4,262.683005091,0.316994909,1.4,0.5,0.4,0.2,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,20.4,-119.438451743,0.147603705,0.123936819,204,-1194.384517433
262.994694909,10,4,7,2,0,0,0,N2 O7,262.994574022,0.459654121,C10H4O7N2,1,1,10,3,1,14.7,262.701032683,0.298967317,1.6,0.7,0.4,0.2,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,14.7,-113.152298737,0.154960434,0.131387086,147,-1131.522987367
298.932351998,10,4,7,0,2,0,0,S2 O7,298.932568362,-0.723791343,C10H4O7S2,0,0.777777778,9,2,0,20.4,298.598561463,0.401438537,1.4,0.7,0.4,0,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,20.4,-131.42460475,0.147603705,0.11406533,204,-1314.246047498
310.96173894,10,4,8,2,1,0,0,N2 S1 O8,310.961559816,0.576031671,C10H4O8N2S,0,1,10,2,-1,3.3,310.614516284,0.385483716,2,0.8,0.4,0.2,0,-9999,Other,Cond Hydrocarbon,Other,3.3,-112.56614573,0.171317893,0.133507838,33,-1125.661457301
342.933764674,10,4,8,2,2,0,0,N2 S2 O8,342.933630991,0.389823505,C10H4O8N2S2,0,1,10,2,-2,-2.4,342.550841769,0.449158231,2.2,0.8,0.4,0.2,0,-9999,Other,Cond Hydrocarbon,Other,-2.4,-114.270761395,0.180164474,0.129550717,-24,-1142.707613946
306.995875998,10,4,8,4,0,0,0,N4 O8,306.995636651,0.779642286,C10H4O8N4,0,1.5,11,3,-1,-8.1,306.65308166,0.34691834,2.4,0.8,0.4,0.4,0,-9999,Other,Cond Hydrocarbon,Other,-8.1,-95.998455381,0.189109742,0.155708952,-81,-959.984553815
330.922620829,10,4,9,0,2,0,0,S2 O9,330.922397602,0.674561731,C10H4O9S2,0,0.714285714,9,0,-2,9,330.553109674,0.446890326,1.8,0.9,0.4,0,0,-9999,Other,Cond Hydrocarbon,Other,9,-126.843067408,0.162875954,0.118317799,90,-1268.430674078
245.997958194,10,5,3,3,1,0,0,N3 S1 O3,245.997885755,0.294467488,C10H5O3N3S,1,1,10,7,3,26.1,245.723274676,0.276725324,1.2,0.3,0.5,0.3,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,26.1,-117.733836079,0.140794973,0.123345718,261,-1177.338360788
265.976584202,10,5,6,1,1,0,0,N1 S1 O6,265.976481605,0.38573585,C10H5O6NS,0.5,0.8,9,3,1,26.1,265.679592372,0.320407628,1.2,0.6,0.5,0.1,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,26.1,-125.72460475,0.140794973,0.117235673,261,-1257.246047498
205.014084611,10,6,5,0,0,0,0,O5,205.014246839,-0.791298384,C10H6O5,0.6,0.733333333,8,3,3,48.9,204.785164053,0.214835947,0.4,0.5,0.6,0,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,48.9,-134.887679434,0.118339131,0.104031913,489,-1348.87679434
221.008988301,10,6,6,0,0,0,0,O6,221.009161458,-0.783486617,C10H6O6,0.5,0.714285714,8,2,2,43.2,220.76220769,0.23779231,0.6,0.6,0.6,0,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,43.2,-132.596910763,0.12331573,0.107214761,432,-1325.96910763
300.948070128,10,6,7,0,2,0,0,S2 O7,300.948218427,-0.492771723,C10H6O7S2,0,0.555555556,8,1,-1,26.1,300.612028824,0.387971176,1.2,0.7,0.6,0,0,-9999,Cond Hydrocarbon,Cond Hydrocarbon,Other,26.1,-133.715373421,0.140794973,0.111392809,261,-1337.153734209
252.999123248,10,6,8,0,0,0,0,O8,252.998990698,0.523917674,C10H6O8,0,0.666666667,8,0,0,31.8,252.716622167,0.283377833,1,0.8,0.6,0,0,-9999,Other,Cond Hydrocarbon,Other,31.8,-128.015373421,0.134503539,0.11385361,318,-1280.153734209
249.007057041,10,7,4,2,0,1,0,N2 P1 O4,249.007067259,-0.041036103,C10H7O4N2P,0.666666667,0.8,9,5,2,54.6,248.729013536,0.270986464,0.2,0.4,0.7,0.2,0.1,2,Cond Hydrocarbon,Cond Hydrocarbon,Other,54.6,-137.178448105,0.117093486,0.100964862,546,-1371.784481051
312.986683755,10,7,8,2,0,1,0,N2 P1 O8,312.986725737,-0.13413498,C10H7O8N2P,0,0.666666667,9,1,-2,31.8,312.637200027,0.362799973,1,0.8,0.7,0.2,0.1,2,Tannin,Cond Hydrocarbon,Other,31.8,-128.015373421,0.134503539,0.11385361,318,-1280.153734209
199.062452302,10,8,1,4,0,0,0,N4 O1,199.062534443,-0.412639349,C10H8ON4,0.8,0.818181818,9,8,4,43.2,198.840177389,0.159822611,0.6,0.1,0.8,0.4,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,43.2,-116.615373421,0.12331573,0.116479336,432,-1166.153734209
